title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Stilvoll teilrenoviertes Wohnhaus in uninaher Wohnlage,280.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,145 m²,460 m²,1.931 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,4,2,1 Garage,"3,57 % (incl. 19 % MWST) des Kaufpreises",{'is24qa-keller-label': ''}
5 vollvermietete Mehrfamilienhäuser mit insgesamt 29 Wohnungen in guten Lagen,2.550.000 €,"Malstatt, 66113 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",48,1.830 m²,1.550 m²,1.393 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"4,76%",{}
"Neubau Doppelhaushälfte, energieffizient und provisionsfrei",399.000 €,"Hausenstraße 16,
66333 Völklingen, Stadtverband Saarbrücken (Kreis)",4,125 m²,275 m²,3.192 €/m²,Doppelhaushälfte,nil,Sofort,3,1,1 Garage,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Ansprechendes 4-Zimmer-Reihenendhaus in Nohfelden,418.890 €,"66625 Nohfelden, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"139,63 m²",3.500 m²,3.000 €/m²,Reiheneckhaus,nil,3.3.2025,4,2,1 Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Freistehendes Einfamilienhaus in Dillingen mit Photovoltaikanlage,229.000 €,"66763 Dillingen/Saar, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,142 m²,682 m²,1.613 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,2,Garage,"3,57% des Kaufpreises inkl. 19% MwSt inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Dreifamilienhaus in Saarbrücken-Ensheim,310.000 €,"Ensheim, 66131 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,200 m²,510 m²,1.550 €/m²,Mehrfamilienhaus,nil,nil,nil,3,nil,"3,57 % inkl. ges. MwSt.",{}
Sonniges Zweifamilienhaus in bester Lage von Sulzbach,295.000 €,"66280 Sulzbach/Saar, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"165,79 m²",492 m²,1.779 €/m²,Mehrfamilienhaus,nil,nil,6,2,4 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-gaeste-wc-label': ''}
Saniertes Mehrfamilienhaus in zentraler City-Lage von St. Ingbert,690.000 €,"Kapellenstraße 7,
66386 Sankt Ingbert, Saarpfalz-Kreis",12,457 m²,700 m²,1.510 €/m²,Mehrfamilienhaus,126 m²,Sofort,5,5,2 Garagen,"3,57 % inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Wohn-und Gewerbeimmobilie mit optimalem Standort für Erfolg,445.000 €,"66763 Dillingen/Saar, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,337 m²,565 m²,1.320 €/m²,nil,nil,nil,nil,3,3 Garagen,"3,57","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-vermietet-label': ''}"
Entkerntes Einfamilienhaus mit Garage und Garten,129.000 €,"Zur Freilichtbühne 32,
66773 Schwalbach, Saarlouis (Kreis)",5,130 m²,850 m²,992 €/m²,Reihenmittelhaus,nil,nil,nil,2,1 Garage,"3,57 inkl. MwSt.",{'is24qa-keller-label': ''}
