title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Einfamilienhaus in 66539 Neunkirchen, Rettenstr.",138.000 €,"66539 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,110 m²,603 m²,1.255 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,nil,{'is24qa-keller-label': ''}
Attraktives Wohnen für die junge Familie!!!,305.000 €,"66640 Namborn, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,144 m²,676 m²,2.118 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,1 Garage,"Die Courtage beträgt 3,57 % inkl. MwSt",{'is24qa-keller-label': ''}
Charmantes Einfamilienhaus mit 30 m² Terrasse in ruhiger Lage,199.000 €,"66126 Saarbrücken, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,174 m²,1.809 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,2,Garage,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
+++ Freistehendes Einfamilienhaus mit viel Garten und schöner Wohnlage +++ renovierungsbedürftig,149.900 €,"66440 Blieskastel, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,130 m²,1.242 m²,1.153 €/m²,Einfamilienhaus (freistehend),nil,sofort,3,1,nil,"3,57 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Großes Wohn- und Geschäftshaus... für (fast) ALLE Branchen geeignet...!,399.000 €,"66649 Oberthal, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,225 m²,1.462 m²,1.773 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"3,57 % inkl. 19 % MwSt.",{}
"Freistehendes Einfamilienhaus, Wintergarten, Gewächs- und Gartenhaus",191.500 €,"Losheimer Straße xxxx,
66663 Merzig, Merzig-Wadern (Kreis)",1,1 m²,667 m²,191.500 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus und Doppelgarage + provisionsfrei +,491.000 €,"Rotensteiner Weg xxxx,
66663 Merzig, Merzig-Wadern (Kreis)",1,1 m²,7.160 m²,491.000 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"2 Familienhaus, incl. ELW, großer Garten in St. Ingbert",590.000 €,"66386 Sankt Ingbert, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,270 m²,975 m²,2.185 €/m²,nil,nil,2024,nil,2,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"LOTHRINGISCHES BAUERNHAUS, NEU ERBAUT!",750.000 €,"66780 Rehlingen-Siersburg, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"211,55 m²",1.190 m²,3.545 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,3 Außenstellplätze,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Heimwerker aufgepasst + Einfamilienhaus im Rohbauzustand +,253.000 €,"Dompstraße xxxx,
66571 Eppelborn, Neunkirchen (Kreis)",5,164 m²,2.075 m²,1.543 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
