title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Kulturdenkmal im Zentrum,780.000 €,"Zentrum, 09111 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",24,710 m²,260 m²,1.099 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Idylle mitten in der Stadt! Großes Wohnhaus in Zentrumslage,237.000 €,"02708 Löbau, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,200 m²,400 m²,1.185 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,3,2 Außenstellplätze,"3,57 % vom Kaufpreis inkl. Mwst.",{}
Vielseitige Immobilie - was planen Sie ?,189.000 €,"04862 Mockrehna, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"163,6 m²",418 m²,1.155 €/m²,Bungalow,nil,nach Vereinbarung,nil,2,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
Gemütliches Haus mit unverbaubarem Weitblick,379.000 €,"04838 Zschepplin, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"93,79 m²",2.400 m²,4.041 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,nil,nil,4 Stellplätze,"3,57 % inkl. ges. MwSt.",{}
Hier gibt es ein Traumhaus plus Wärmepumpe mit Erdwärme,749.000 €,"04654 Kohren-Sahlis, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,203 m²,1.941 m²,3.690 €/m²,Einfamilienhaus (freistehend),"33,9 m²",nach Vereinbarung,4,2,2 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Wohntraum mit Garten und Kamin,430.000 €,"Probstheida, 04289 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,104 m²,300 m²,4.135 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,1,1 Carport,"3,57 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
Traumhaftes Wohnen auf dem Land! Einmaliges Herrenhaus für Wohn- und Geschäftszwecke bei Leisnig,Auf Anfrage,"04703 Bockelwitz, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,400 m²,6.266 m²,nil,Burg/Schloss,200 m²,nil,nil,2,nil,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Renditestarkes Mehrfamilienhaus in Zentraler Lage! Neu renoviert!,349.000 €,"08606 Oelsnitz/Vogtland, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",26,576 m²,310 m²,606 €/m²,Mehrfamilienhaus,nil,nil,10,8,nil,5 %,"{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-vermietet-label': ''}"
Gemütliches Einfamilienhaus in sehr beliebter Siedlung von Bautzen,219.000 €,"02625 Bautzen, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,90 m²,510 m²,2.433 €/m²,Einfamilienhaus (freistehend),nil,sofort,3,1,1 Garage,"3,57%",{'is24qa-keller-label': ''}
Energiespar- und Architektenhaus,379.000 €,"Bautzner Straße 57,
01917 Kamenz, Bautzen (Kreis)",9,275 m²,140 m²,1.378 €/m²,Reihenmittelhaus,nil,nil,5,3,nil,"3,57 % inkl. 19 % MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ihr neues Zuhause für die ganze Familie in Scharfenstein!,49.000 €,"09435 Drebach, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,160 m²,542 m²,306 €/m²,Einfamilienhaus (freistehend),nil,November 2023,nil,2,Außenstellplatz,"3,57 % vom KP inkl. MwSt. inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
EFH mit Nebengelass nähe Stausee,180.000 €,"02625 Bautzen, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,98 m²,720 m²,1.837 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Zweifach rentabel: Freistehendes Einfamilienhaus mit vermietetem Hinterhaus,259.000 €,"01561 Lampertswalde, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"311,72 m²",890 m²,831 €/m²,Einfamilienhaus (freistehend),"114,88 m²",nach Kaufpreiszahlung,8,3,2 Außenstellplätze,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Mehrfamilienhaus zur Eigennutzung und Vermietung in Schneeberg!,110.000 €,"08289 Schneeberg, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,377 m²,1.460 m²,292 €/m²,Mehrfamilienhaus,nil,nil,9,5,4 Garagen,"5,95 % vom KP inkl. MwSt. inkl. MwSt.",{'is24qa-keller-label': ''}
Wohn- und Geschäftshaus in Zittau,199.500 €,"02763 Zittau, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,250 m²,350 m²,798 €/m²,nil,95 m²,nil,nil,nil,nil,"2,975 % aus dem Kaufpreis incl. MwSt.",{'is24qa-keller-label': ''}
Anleger aufgepasst! In Stadtnähe und grüner Umgebung...,195.000 €,"02708 Löbau, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,388 m²,1.413 m²,503 €/m²,Mehrfamilienhaus,48 m²,sofort,nil,nil,nil,"7,14 % vom Kaufpreis inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Wohn- und Geschäftshaus im Zentrum von Ebersbach,179.500 €,"02730 Ebersbach/Sachsen, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"412,83 m²",328 m²,435 €/m²,nil,nil,sofort,nil,3,1 Außenstellplatz,"3,57 % vom Kaufpreis inkl. Mwst.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Doppelhaus in ruhiger Randlage von Bautzen,360.000 €,"02625 Bautzen, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,185 m²,1.087 m²,1.946 €/m²,Mehrfamilienhaus,101 m²,nil,nil,nil,1 Carport,"3,57 % vom Kaufpreis inkl. Mwst.","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-vermietet-label': ''}"
Schönes Einfamilienhaus,155.000 €,"02763 Mittelherwigsdorf, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,822 m²,1.550 €/m²,Einfamilienhaus (freistehend),nil,09-2024,nil,1,2 Stellplätze,"3,57% inkl. MwSt.",{}
"Charmantes EFH mit Garage, Nebengeb. u. Grundstück in einer idyllischen sowie grünen Oase v. Taucha",319.900 €,"Am Wachberg 26,
04425 Taucha, Nordsachsen (Kreis)","4,5","103,2 m²",940 m²,3.100 €/m²,Einfamilienhaus (freistehend),"165,13 m²",ab sofort,3,1,nil,"1,19 % inkl. gesetzl. Mwst.fällig bei Abschluss des notariellen Kaufvertrages","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
