title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Hier ist handwerkliches Geschick gefragt! Kleines Einfamilienhaus in Strahwalde,30.000 €,"02747 Strahwalde, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,100 m²,960 m²,300 €/m²,nil,nil,sofort,1,1,1 Garage,"3,57% vom Kaufpreis inkl. gesetzl. MwSt.",{}
"Vielseitige Immobilienperle in Lauter: Anlegen, Wohnen und Arbeiten!",195.000 €,"Röderstraße 9,
08315 Lauter/Sachsen, Erzgebirgskreis",10,260 m²,550 m²,750 €/m²,Mehrfamilienhaus,nil,sofort,2,3,1 Stellplatz,"3,57 % Käuferprovision vom Kaufpreis inkl. gesetzl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Sofort wohlfühlen: Gemütliches 3-Zi.-EFH mit Garten in Grimma,125.000 €,"04668 Grimma, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"100,23 m²","387,23 m²",1.247 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,1,2,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
"Mehrfamilienhaus mit 3 Wohneinheiten im Erzgebirge, eine Ferienwohnung komplett möbliert",274.000 €,"01773 Altenberg, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,255 m²,1.500 m²,1.075 €/m²,Mehrfamilienhaus,nil,nach Absprache,6,3,3 Außenstellplätze,"5,95 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Sanierungs- u. Bauträgerprojekt Denkmal in Struppen,2.100.000 €,"01796 Struppen, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",100,1.900 m²,33.509 m²,1.105 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"7,14% des Kaufpreises inkl. MwSt.",{'is24qa-keller-label': ''}
"Schönes Wohnhaus mit Traumgrundstück in Wurzen OT Nemt! Ab mtl. 1.437,50 EUR Rate!",345.000 €,"Alte Poststraße 83,
04808 Wurzen, Leipzig (Kreis)",3,123 m²,2.590 m²,2.805 €/m²,Einfamilienhaus (freistehend),nil,nil,2,1,3 Carports,"12.316,50 EUR",{'is24qa-gaeste-wc-label': ''}
Ehemaliges Bahnhofsgebäude,375.000 €,"Eisenbahnstraße xxxx,
04575 Neukieritzsch, Leipzig (Kreis)",1,145 m²,2.465 m²,2.586 €/m²,Wohnimmobilie (sonstige),530 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Wohn- und Geschäftshaus mit 6% Rendite in Grimma,485.000 €,"Lange Straße 55,
04668 Grimma, Leipzig (Kreis)",16,"365,1 m²",480 m²,1.328 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,4 Stellplätze,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Haus sucht glückliche Familie,349.000 €,"04668 Grimma, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,145 m²,1.505 m²,2.407 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,2 Garagen,"3,57 % vom Kaufpreis inkl. gesetzl. MwSt. Käuferprovision","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Haus mit 2 Wohnungen - Perfekt für eine große Familie,325.600 €,"09394 Hohndorf, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,180 m²,551 m²,1.809 €/m²,Mehrfamilienhaus,40 m²,sofort bzw. mit Auszug,nil,nil,4 Stellplätze,"4,76 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-vermietet-label': ''}"
Ein Familientraum in Markkleeberg West mit großem Garten und zwei Garagen,749.000 €,"04416 Markkleeberg, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,143 m²,926 m²,5.238 €/m²,nil,62 m²,ab sofort,3,2,2 Garagen,"2,975 % Provision auf den Kaufpreis",{}
Genialer „Grüne-Energie“-Bungalow in Leipzig-Grünau/Siedlung (Preis inkl. Grundstück),588.140 €,"Grünau-Siedlung, 04207 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,143 m²,699 m²,4.113 €/m²,Bungalow,nil,nach Vereinbarung,3,1,nil,"7,14% inkl. MWSt.",{}
"Großzügige Doppelhaushälfte mit großem Garten, Terrasse mit Teichblick und viel Nebengelass",249.500 €,"Thekla, 04349 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"152,88 m²",900 m²,1.632 €/m²,Doppelhaushälfte,"309,89 m²",sofort,nil,nil,4 Garagen,"3,57% Käufer-Provision inkl. MwSt",{'is24qa-keller-label': ''}
"Entwicklungspotenzial: Gestaltbares Haupthaus, Nebengelass, Garagen und ruhiges Grundstück",320.000 €,"04571 Espenhain, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,"230,49 m²","2.230,14 m²",1.388 €/m²,Mehrfamilienhaus,nil,ab sofort,7,2,2 Garagen,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Mehrfamilienhaus mit 5 Wohnungen im Trendbezirk Altlindenau, Leipzig",799.000 €,"Altlindenau, 04177 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",18,332 m²,180 m²,2.407 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Scheune mit 2 Wohneinheiten und PV Anlage,78.500 €,"01561 Zabeltitz, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,140 m²,1.122 m²,561 €/m²,Wohnimmobilie (sonstige),300 m²,frei,nil,nil,nil,"3,.57",{'is24qa-keller-label': ''}
"Freundliches Haus mit zehn Zimmern in Gohrisch, Gohrisch",199.000 €,"Cunnersdorfer Straße 27c,
01824 Gohrisch, Sächsische Schweiz-Osterzgebirge (Kreis)",10,216 m²,420 m²,921 €/m²,nil,259 m²,5.3.2024,3,3,3 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Zusammenleben mit Freunden unter einem Dach,854.166 €,"04564 Böhlen, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,207 m²,810 m²,4.126 €/m²,Mehrfamilienhaus,nil,nil,4,3,nil,nil,{'is24qa-gaeste-wc-label': ''}
