title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
---=== gemütliches Doppelhaus - großes Grundstück ---,328.000 €,"Sankt Lorenz Nord, 23554 Lübeck
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,500 m²,2.733 €/m²,nil,nil,Vereinbarung,nil,nil,nil,"3,95 % Maklercourtage berechnet vom Kaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
---== Lübeck-Afrade 1 DOPPELHAUSHÄLFTE- ideal für privates Wohnen auf großem Grundstück ===---,240.000 €,"Sankt Lorenz Nord, 23554 Lübeck
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,500 m²,2.000 €/m²,Doppelhaushälfte,nil,Vereinbarung,nil,1,3 Garagen,"3,95 % einschließlich 19 Prozent Mehrwertsteuer","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus mit Geschichte: Modernisierter Altbau mit liebevoll angelegtem Garten,319.000 €,"24326 Ascheberg (Holstein), Plön (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,117 m²,641 m²,2.726 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,1 Außenstellplatz,"3,57 % inklusive gesetzlicher Mehrwertsteuer","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Immobilie mit Potential: Wohnen und Arbeiten unter einem Dach + Baugrundstück,330.000 €,"23701 Süsel, Ostholstein (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"155,24 m²",2.912 m²,2.126 €/m²,Einfamilienhaus (freistehend),"112,26 m²",Nach Vereinbarung,nil,1,2 Außenstellplätze,"3,57 % inklusive gesetzlicher Mehrwertsteuer","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Attraktives Mittelreihenhaus mit Vollkeller, Süd- West Terrasse und Carport in bester Ortslage",360.000 €,"21493 Schwarzenbek, Herzogtum Lauenburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,118 m²,201 m²,3.051 €/m²,Reihenmittelhaus,47 m²,nach Vereinbarung,nil,nil,Carport,.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Eindrucksvolle Chance: Ökologisch saniertes Einfamilienhaus mit viel Nutzungspotenzial - Elbblick,350.000 €,"21481 Lauenburg/Elbe, Herzogtum Lauenburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,175 m²,127 m²,2.000 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,2,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Charmantes Einfamilienhaus mit Entwicklungspotenzial zwischen Schlei und Ostsee!,329.000 €,"24404 Maasholm, Schleswig-Flensburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"107,85 m²",764 m²,3.051 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung!,2,2,1 Außenstellplatz,"3,57 % inkl. MwSt.",{}
Top-Lage: Gepflegte Doppelhaushälfte mit Sonnengarten und Freistellplatz - Erbbau,249.000 €,"24784 Westerrönfeld, Rendsburg-Eckernförde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5","136,83 m²","492,5 m²",1.820 €/m²,Doppelhaushälfte,nil,nach Absprache,3,2,1 Außenstellplatz,"3,57 %",{'is24qa-online-besichtigung-moeglich-label': ''}
*** NEU - Energieeffiziente 5-Zi.-Neubau-DHH auf großem Grundstück - ZAHLUNG ERST BEI ÜBERGABE ! ***,526.400 €,"23795 Schackendorf, Segeberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"159,74 m²","411,33 m²",3.295 €/m²,Doppelhaushälfte,nil,nil,4,2,2 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
GROSSZÜGIGER BUNGALOW MIT WINTERGARTEN UND GROSSEM GARTEN IN SEHR RUHIGER SEITENSTRASSE,295.000 €,"25821 Bredstedt, Nordfriesland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"121,47 m²",941 m²,2.429 €/m²,Bungalow,"46,97 m²",nil,3,2,3 Stellplätze,"3,57% (inkl. MwSt.) des beurkundeten Kaufpreises",{}
*** NEU - Energieeffiziente 5-Zi.-Neubau-DHH auf großem Grundstück - ZAHLUNG ERST BEI ÜBERGABE ! ***,544.800 €,"23795 Schackendorf, Segeberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"159,77 m²","501,74 m²",3.410 €/m²,Doppelhaushälfte,nil,nil,4,2,2 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
*** NEU - Energieeffiziente 5-Zi.-Neubau-DHH auf großem Grundstück - ZAHLUNG ERST BEI ÜBERGABE ! ***,556.000 €,"23795 Schackendorf, Segeberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"159,92 m²","682,74 m²",3.477 €/m²,Doppelhaushälfte,nil,nil,4,2,2 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
*** NEU - Energieeffiziente 4-Zi.-Neubau-DHH auf großem Grundstück - ZAHLUNG ERST BEI ÜBERGABE ! ***,579.600 €,"23795 Schackendorf, Segeberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"159,89 m²","682,63 m²",3.625 €/m²,Doppelhaushälfte,nil,nil,3,2,2 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
