title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
2 Familienhaus Großrosseln 240qm,325.000 €,"66352 Großrosseln, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,240 m²,700 m²,1.354 €/m²,Mehrfamilienhaus,240 m²,nach Absprache,3,4,2 Garagen,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Teilsaniertes großes Wohnhaus in Haustadt,235.000 €,"66701 Beckingen, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,180 m²,1.100 m²,1.306 €/m²,Einfamilienhaus (freistehend),150 m²,nil,3,2,3 Garagen,"3,57% vom notariellen Kaufpreis",{}
Gepflegtes Reihenmittelhaus mit Garten und Balkon in zentraler Lage von Püttlingen,135.000 €,"66346 Püttlingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,120 m²,214 m²,1.125 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57% inkl. MwSt.",{}
Einfamilienhaus mit Garage und Garten in Fischbach-Camphausen,150.000 €,"66287 Quierschied, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,112 m²,1.251 m²,1.339 €/m²,Einfamilienhaus (freistehend),60 m²,nil,nil,nil,Garage,"3,57 % inkl. MwSt",{}
Chic renoviert und voll möbliert: Schönes Haus mit charmentem Garten und Terrasse ruhig und zentral,199.000 €,"66346 Püttlingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,124 m²,320 m²,1.605 €/m²,Reihenmittelhaus,nil,nil,nil,1,Garage,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Exklusive Villa in Ensdorf,680.000 €,"66806 Ensdorf, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,280 m²,1.064 m²,2.429 €/m²,Einfamilienhaus (freistehend),nil,frei nach Vereinbarung,nil,3,3 Stellplätze,"3,57 %",{'is24qa-keller-label': ''}
Neubau Doppelhaushälfte inkl. Grundstück Schlüsselfertig als Ytong Bausatzhaus,385.000 €,"Zur Sandgrube -,
66839 Schmelz, Saarlouis (Kreis)",4,144 m²,450 m²,2.674 €/m²,Doppelhaushälfte,nil,nach Absprache,3,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
*** Freistehendes 1 FH mit ELW ***,224.000 €,"66822 Lebach, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"187,55 m²",789 m²,1.194 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung,4,2,Garage,"3,57 % incl. der gesetzl. MwSt. (Käufercourtage)",{'is24qa-einliegerwohnung-label': ''}
HOMBURG-SCHWARZENBACH; TOP GEPFLEGTER BUNGALOW MIT ELW SOWIE 2 GARAGEN IN BEVORZUGTER WOHNLAGE,590.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,145 m²,871 m²,4.069 €/m²,Bungalow,70 m²,nach Vereinbarung,4,2,6 Garagen,"3,57 % (vom Kaufpreis incl. MwSt.)",{'is24qa-einliegerwohnung-label': ''}
Sehr gepflegtes Zweifamilienhaus in Wadern - Krettnich,289.000 €,"66687 Wadern, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,226 m²,768 m²,1.279 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,6 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': ''}"
