title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Viel Platz für die Familie! Neubau-DHH in Schaftlach/Waakirchen,1.095.000 €,"83666 Waakirchen, Miesbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,152 m²,371 m²,7.204 €/m²,Doppelhaushälfte,35 m²,nil,3,1,2 Stellplätze,"3,57% inkl. 19% MwSt. auf den Grundstückskaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Dein Herz wohnt hier !,468.000 €,"63857 Waldaschaff, Aschaffenburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"202,86 m²",534 m²,2.307 €/m²,Einfamilienhaus (freistehend),"95,89 m²",Nach Absprache,6,2,2 Garagen,"3,57 %",{'is24qa-keller-label': ''}
Rarität im beliebten Kronstetten! Baugrund in absolut wohltuender Umgebung!,249.000 €,"92421 Schwandorf, Schwandorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,265 m²,658 m²,940 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Haus am See! Traumhafte Landhausvilla mit XXL-Grundstück in toller und ruhiger Lage,475.000 €,"96355 Tettau, Kronach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"290,39 m²",18.073 m²,1.636 €/m²,nil,"158,31 m²",sofort,3,3,1 Garage,"3,57% inkl. gesetzl. MwSt.",{'is24qa-keller-label': ''}
Herrlich ruhig und viel Platz,550.000 €,"86564 Brunnen, Neuburg-Schrobenhausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,240 m²,780 m²,2.292 €/m²,Mehrfamilienhaus,nil,2026,4,3,nil,"2,38 % inkl. ges. MwSt.",{}
++Gemütliches Zweifamilienhaus mit schönem Grundstück und PV-Anlage++,468.000 €,"94081 Fürstenzell, Passau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,264 m²,750 m²,1.773 €/m²,Wohnimmobilie (sonstige),nil,nach Vereinbarung,5,3,5 Garagen,"3,57 % inkl. MwSt. vom beurkundeten Kaufpreis(Käuferprovision)","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
"""NEUBAU"" 862m² Baugrundstück mit Einfamilienhaus (ca. 125m² Wohnfläche) in Steinhöring zu verkaufen",981.250 €,"Hintsberg x,
85643 Steinhöring, Ebersberg (Kreis)",5,125 m²,862 m²,7.850 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,4,1,nil,"4,76% Käuferprovision inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Hochwertige Doppelhaushälfte ca. 122 m² Wohnfläche und 431 m² Grundstück in Hintsberg zum Verkauf!,654.000 €,"Hintsberg x,
85643 Steinhöring, Ebersberg (Kreis)",5,122 m²,431 m²,5.361 €/m²,Doppelhaushälfte,nil,nach Absprache,4,1,nil,"4,76% Käuferprovision inkl. MwSt. nur auf dem Grundstückspreis",{'is24qa-gaeste-wc-label': ''}
"""NEUBAU"" Einfamilienhaus in Toskana Stil mit ca. 500 m² Baugrundstück in Waldkraiburg",659.000 €,"Schichtstraße 15,
84478 Waldkraiburg, Mühldorf am Inn (Kreis)",5,120 m²,500 m²,5.492 €/m²,Einfamilienhaus (freistehend),nil,nil,4,1,nil,"4,76% Käuferprovision inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Großzügiges freistehendes Einfamilienhaus für Familien Idylle und Kapitalanlage,1.540.000 €,"85521 Ottobrunn, München (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,137 m²,516 m²,11.241 €/m²,Einfamilienhaus (freistehend),nil,10.4.2024,4,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
*HTR Immobilien GmbH* Renovierungsbefürftiges Wohnhaus sucht Handwerker! (Bieterverfahren),75.000 €,"63911 Klingenberg am Main, Miltenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,180 m²,305 m²,417 €/m²,Einfamilienhaus (freistehend),nil,nil,6,1,2 Stellplätze,"4,0% vom Kaufpreis incl. der gesetzl. MwSt",{'is24qa-als-ferienhaus-geeignet-label': ''}
"""NEUBAU"" hochwertige Doppelhaushälfte mit 120 m² Wohnfläche auf 300 m² Grund in Appertshofen!",459.750 €,"Am Wiesengrund 19,
85134 Stammham, Eichstätt (Kreis)",5,120 m²,300 m²,3.831 €/m²,Doppelhaushälfte,nil,nach Absprache,3,1,nil,"4,76% Käuferprovision inkl. MwSt. nur auf dem Grundstückspreis",{'is24qa-gaeste-wc-label': ''}
"""NEUBAU"" hochwertiges Einfamilienhaus mit 123 m² Wohnfläche verteilt auf 5 Zimmer in Gammelsdorf",959.000 €,"Figurenweg 14,
85408 Gammelsdorf, Freising (Kreis)",5,123 m²,616 m²,7.797 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,1,nil,"4,76% Käuferprovision inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Bestands-Sanierungsobjekt mit 4 Bestandswohnungen und Neubaufläche für 4 bis 6 Wohnungen,760.000 €,"Glasschleiferstraße 19,
Neugablonz, 87600 Kaufbeuren",32,689 m²,694 m²,1.103 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"""NEUBAU"" hochwertige Doppelhaushälfte mit 120 m² Wohnfläche auf 308 m² Eckgrundstück in Gammelsdorf",635.000 €,"Figurenweg 14,
85408 Gammelsdorf, Freising (Kreis)",5,120 m²,308 m²,5.292 €/m²,Doppelhaushälfte,nil,nach Absprache,3,1,nil,"4,76% Käuferprovision inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Einladendes Familienhaus mit Pool und Sauna in Schwarzenbruck-Oberlindelburg!,539.000 €,"90592 Schwarzenbruck, Nürnberger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,120 m²,880 m²,4.492 €/m²,Einfamilienhaus (freistehend),100 m²,nil,4,2,nil,"3,57 % inklusive gesetzlicher Mehrwertsteuer",{'is24qa-keller-label': ''}
Dreiseithof + viel Land - Ideal für Tierhaltung,299.999 €,"95213 Münchberg, Hof (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,225 m²,7.187 m²,1.333 €/m²,Mehrfamilienhaus,600 m²,sofort,3,2,nil,"4,76 % inkl. ges. MwSt.",{}
Teilerneuertes Einfamilienhaus mit energetischem Sanierungsbedarf,749.000 €,"Halsellohweg 19,
Unterfarrnbach, 90766 Fürth",7,"214,65 m²",665 m²,3.489 €/m²,Einfamilienhaus (freistehend),214 m²,nil,4,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Charmantes Einfamilienhaus mit historischem Flair in Nandlstadt,380.000 €,"85405 Nandlstadt, Freising (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,96 m²,160 m²,3.958 €/m²,Doppelhaushälfte,nil,1.5.2024,1,1,1 Carport,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
MÜNCHNER IG: NEUBAU Ihr Traum vom Einfamilienhaus mit Energieeffizienzklasse A+!,1.388.763 €,"Lochhausen, 81249 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,170 m²,835 m²,8.169 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,Garage,"3,57 % nur für das Grundstück inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
