title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Charmante Doppelhaushälfte in Erdeborn: Wohnen im Mansfelder Land,95.000 €,"06317 Erdeborn, Mansfeld-Südharz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"100,89 m²",675 m²,942 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"4,76 % inkl. ges. MwSt.",{}
"Einfamilienhaus mit Garagen,Scheune und viel Nebengelass...",150.000 €,"39264 Deetz, Anhalt-Bitterfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,150 m²,1.826 m²,1.000 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,2 Garagen,3% zzgl.gesetzl.Mwst,{}
Attraktives Haus mit 10 Zimmern Südharz,189.000 €,"Questenberger Dorfstraße 47,
06536 Questenberg, Mansfeld-Südharz (Kreis)",10,260 m²,900 m²,727 €/m²,Villa,nil,1.1.2024,nil,2,3 Außenstellplätze,nil,{'is24qa-keller-label': ''}
"Jugendstil-Villa mit Garten, Pool, Terrasse und Südbalkon",375.000 €,"06917 Jessen (Elster), Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,385 m²,939 m²,974 €/m²,Villa,180 m²,01.07.2024,3,2,6 Garagen,"3,57",{'is24qa-keller-label': ''}
"Geschichtsträchtiges ""Kleutscher Gut"" zu verkaufen",395.000 €,"Kleutsch, 06842 Dessau-Roßlau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,156 m²,21.865 m²,2.532 €/m²,Bauernhaus,190 m²,nach Absprache,6,1,3 Garagen,"2,0",{'is24qa-keller-label': ''}
nochmals reduzierter Kaufpreis - Einfamilienhaus zur vielfältigen Nutzung in Hergisdorf,25.000 €,"Hermann-Günther-Straße 18,
06313 Hergisdorf, Mansfeld-Südharz (Kreis)",6,145 m²,255 m²,172 €/m²,Einfamilienhaus (freistehend),40 m²,nil,nil,nil,1 Garage,"4.760,— Euro inkl. Mwst.",{'is24qa-keller-label': ''}
Schaffen Sie sich hier Ihr neues Heim - kleines sanierungsbedürftiges EFH sucht Sie!,60.000 €,"Dorfstr. 23,
39291 Möckern, Jerichower Land (Kreis)",2,71 m²,668 m²,845 €/m²,nil,100 m²,nil,1,1,Garage,"4,17 % inkl. gesetzl. MwSt.",{'is24qa-keller-label': ''}
Grundstück mit Einfamilienhaus & massivem Nebengebäude inkl. Garage in Aulosen (Sachsen-Anhalt),90.000 €,"39615 Aulosen, Stendal (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,105 m²,1.060 m²,857 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,nil,2,1 Garage,"3,57% (inkl. Mwst)",{'is24qa-keller-label': ''}
Landhausvilla mit Traumgrundstück für alle Wohnideen!,699.001 €,"Dieselstraße, 06112 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,"242,64 m²",1.598 m²,2.881 €/m²,Einfamilienhaus (freistehend),"95,22 m²",nil,nil,nil,nil,"4,3% inkl. MwSt. vom Käuferprovision vom Kaufpreis.",{'is24qa-keller-label': ''}
Einfamilienhaus mit Potential zum weiteren Ausbau - Schnell sein...!,56.000 €,"06679 Hohenmölsen, Burgenlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,120 m²,346 m²,467 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
