title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Schönes Zweifamilienhaus in Top Lage nahe Wald,359.000 €,"66787 Wadgassen, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,172 m²,587 m²,2.087 €/m²,Doppelhaushälfte,156 m²,nach Vereinbarung,4,2,1 Garage,"3,57 % incl. MwSt.",{'is24qa-keller-label': ''}
St. Ingbert Süd! Luxuriöses Hofanwesen mit Park und Pool!,1.350.000 €,"66386 Sankt Ingbert, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,400 m²,2.800 m²,3.375 €/m²,Einfamilienhaus (freistehend),nil,nil,5,4,nil,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-einliegerwohnung-label': ''}"
Schönes Einfamilienhaus mit Garten,159.000 €,"66346 Püttlingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,116 m²,438 m²,1.371 €/m²,Doppelhaushälfte,nil,nach Vereinbarung,3,1,Außenstellplatz,"3,57 % incl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
NEUER PREIS!!!!! Großzügiges Mehrfamilienhaus mit 4 Wohneinheiten in Beckingen-Düppenweiler zu verka,285.000 €,"66701 Beckingen, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,303 m²,193 m²,941 €/m²,Mehrfamilienhaus,nil,sofort,7,4,1 Außenstellplatz,3% zzgl. der gesetzlichen MwSt.,{'is24qa-keller-label': ''}
WOHLFÜHLOASE - freistehendes Einfamilienhaus mit Einliegerwohnung in Spiesen-Elversberg!,390.000 €,"66583 Spiesen-Elversberg, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,222 m²,824 m²,1.757 €/m²,Einfamilienhaus (freistehend),111 m²,sofort,5,2,2 Garagen,"3,57% Käuferprovision inkl. 19% MwSt. fällig mit Kaufvertragsabschluss",{'is24qa-einliegerwohnung-label': ''}
"großzügiges Einfamilienhaus mit Garten und Garage,Saarbrücken-Bischmisheim",249.000 €,"Bischmisheim, 66132 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"133,48 m²",385 m²,1.865 €/m²,Doppelhaushälfte,nil,sofort,nil,nil,2 Stellplätze,"3,57 incl. MwSt",{}
"4 Wohneinheiten, verteilt auf 2 Häuser in guter Lage von Ottweiler zu verkaufen",389.000 €,"66564 Ottweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,305 m²,400 m²,1.275 €/m²,Doppelhaushälfte,305 m²,nil,5,4,Außenstellplatz,"4,76 %","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
freistehendes Einfamilienhaus mit schönem Garten in Bexbach-Frankenholz,198.000 €,"66450 Bexbach, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,110 m²,624 m²,1.800 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,1,1 Garage,"3,57 % incl. MwSt",{'is24qa-keller-label': ''}
Dreifamilienhaus mit großem Garten.,280.000 €,"66333 Völklingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,241 m²,1.743 m²,1.162 €/m²,Mehrfamilienhaus,nil,nach Vereinbarung,nil,3,1 Garage,"3,57 % incl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Lebach, 1-2 Familienhaus, 6Z 2K 2 B, Garten",149.000 €,"66822 Lebach, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,168 m²,250 m²,887 €/m²,Reihenmittelhaus,nil,nil,5,2,nil,"3,57 % inkl. 19% MwSt.",{'is24qa-keller-label': ''}
"Lebach, modernes 1-2 FH mit offener Galerie + ELW",299.000 €,"66822 Lebach, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,174 m²,607 m²,1.718 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,2 Stellplätze,"3,57 % inkl. 19% MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Neuer Preis !!Schönes 2-Fam.Haus mit großem Grundstück in guter Wohnlage von Sulzbach zu verkaufen,179.000 €,"66280 Sulzbach/Saar, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,150 m²,1.300 m²,1.193 €/m²,nil,nil,sofort,2,2,2 Außenstellplätze,"3,57 % inkl. Mwst.",{'is24qa-keller-label': ''}
"Überherrn-Felsberg, bevorz. Lage, großer Garten",275.000 €,"66806 Überherrn, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,164 m²,806 m²,1.677 €/m²,Einfamilienhaus (freistehend),nil,nil,3,nil,2 Garagen,"3,57 % inkl. 19% MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ein Zuhause im Blumenviertel,225.000 €,"66763 Dillingen/Saar, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,150 m²,383 m²,1.500 €/m²,Doppelhaushälfte,nil,nil,4,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ein - Zweifamilienhaus in zentraler Lage,Auf Anfrage,"Klarenthal, 66127 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,135 m²,306 m²,nil,Reihenmittelhaus,nil,nach Vereinbarung,3,2,Garage,"3,57 % incl. MwSt.",{'is24qa-keller-label': ''}
"Wadern-OT, 1-FH, 3 ZKB, Garage, Garten",89.000 €,"66687 Wadern, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,798 m²,1.113 €/m²,Reihenmittelhaus,nil,nil,2,1,1 Garage,"3.000,-- Euro zzgl. 19 % MwSt.",{'is24qa-keller-label': ''}
*Neuer Preis* 3-Familienhaus in Homburg-Erbach,419.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,285 m²,338 m²,1.470 €/m²,Mehrfamilienhaus,nil,nil,nil,3,nil,"3,57 inkl. MwSt.",{'is24qa-keller-label': ''}
"Kernsarniertes, großzügiges Bauernhaus mit schönem Grundstück in Schmelz zu verkaufen",295.000 €,"66839 Schmelz, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,215 m²,1.493 m²,1.372 €/m²,Bauernhaus,100 m²,nach Absprache,4,1,7 Stellplätze,2% zzgl. der gesetzl. MwSt.,{'is24qa-gaeste-wc-label': ''}
"Schönes, modernes 1-Familienhaus in Neunkirchen zu verkaufen",489.000 €,"66540 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,220 m²,660 m²,2.223 €/m²,Doppelhaushälfte,220 m²,nil,4,1,1 Garage,"3,57 %",{'is24qa-gaeste-wc-label': ''}
