title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Tolles Mehrfamilienhaus mit Ausbaupotenzial in Hersbruck,670.000 €,"91217 Hersbruck, Nürnberger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,289 m²,387 m²,2.318 €/m²,Mehrfamilienhaus,nil,nil,nil,4,Außenstellplatz,"Die Käuferprovision beträgt 2,38 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
MACH ES DIR SCHÖN,795.000 €,"83483 Bischofswiesen, Berchtesgadener Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,160 m²,822 m²,4.969 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,1 Garage,"3,57 % inkl. MwSt",{}
"***Großzügig, flexibel und modern - Ihr neues Zuhause im Bayerischen Wald***",449.000 €,"94118 Jandelsbrunn, Freyung-Grafenau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,325 m²,861 m²,1.382 €/m²,Einfamilienhaus (freistehend),nil,Sommer 2024,6,2,2 Stellplätze,"3,57 % inkl. MwSt. vom beurkundeten Kaufpreis Käuferprovision","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
"Klassisches, großzügiges Einfamilienhaus über Kelheim mit Sonne pur und Weitblick",495.000 €,"93346 Ihrlerstein, Kelheim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,170 m²,1.013 m²,2.912 €/m²,Einfamilienhaus (freistehend),50 m²,nil,4,2,1 Garage,"3,57 %inkl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Ehemaliges Kirchengebäude in Neustadt/Aisch zu verkaufen,389.000 €,"Bismarckstraße 1,
91413 Neustadt an der Aisch, Neustadt an der Aisch-Bad Windsheim (Kreis)",7,90 m²,1.164 m²,4.322 €/m²,Besondere Immobilie,300 m²,nil,nil,nil,Außenstellplatz,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
LEBEN * WOHNEN * ARBEITEN *alles in einem Haus und noch viel Platz für die Kinder *,1.270.000 €,"82140 Olching, Fürstenfeldbruck (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,164 m²,439 m²,7.744 €/m²,nil,160 m²,"01.01.,2025",4,3,4 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Top saniert: Villen-Residenz von 1924 in Traumlage,11.500.000 €,"Thalkirchen, 81479 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,421 m²,1.630 m²,27.316 €/m²,Einfamilienhaus (freistehend),672 m²,nach Absprache,5,3,3 Stellplätze,"2,38 % inkl. MwSt. aus dem Kaufpreis","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Erstbezug nach luxuriöser Revitalisierung: Prachtvolle Villa von 1915 mit Gäste- und Badehaus,11.500.000 €,"82467 Garmisch-Partenkirchen, Garmisch-Partenkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,750 m²,3.650 m²,15.333 €/m²,Wohnimmobilie (sonstige),nil,sofort,6,6,10 Tiefgaragen-Stellplätze,"2,975 % inkl. MwSt. aus dem Kaufpreis","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großzügiges EFH mit Panoramablick auf die Felder und Einliegerwohnung im UG!,989.000 €,"85092 Kösching, Eichstätt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5","221,2 m²",859 m²,4.471 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,3,2 Garagen,"2,99 % (inkl.MwSt.)",{'is24qa-online-besichtigung-moeglich-label': ''}
Exklusive Stadthaus-Oase in München: Perfekte Verbindung von Eleganz und urbanem Flair,1.431.000 €,"Südgiesing, 81549 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,180 m²,70 m²,7.950 €/m²,Reihenmittelhaus,nil,nil,5,3,2 Tiefgaragen-Stellplätze,"2,38% inkl. 19% MwSt.",{'is24qa-keller-label': ''}
DHH mit großer Wohnfläche in unverbaubarer Lage!,525.000 €,"90610 Winkelhaid, Nürnberger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,175 m²,437 m²,3.000 €/m²,Doppelhaushälfte,21 m²,nil,nil,nil,2 Garagen,3.57% inkl. MwSt vom Kaufpreis fällig nach Notartermin.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Familienfreundliches Einfamilienhaus mit traumhaften Ausblick,700.000 €,"85445 Oberding, Erding (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,154 m²,603 m²,4.545 €/m²,Einfamilienhaus (freistehend),70 m²,sofort,3,2,5 Stellplätze,"2,38 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Exklusives Einfamilienhaus mit Einliegerwohnung und Traumgarten in begehrter Lage von Bürgstadt,729.000 €,"63927 Bürgstadt, Miltenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,190 m²,764 m²,3.837 €/m²,nil,nil,nach Absprache,nil,3,Garage,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einzigartiges Haus im Bauhaus-Stil mit atemberaubender Aussicht,920.000 €,"92507 Nabburg, Schwandorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,"243,88 m²",2.315 m²,3.772 €/m²,Mehrfamilienhaus,nil,nil,7,2,3 Garagen,"Käuferprovision beträgt 3,00 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Gemeinsam Wachsen das Zweifamilienhaus auf 2 Ebenen,588.000 €,"87754 Kammlach, Unterallgäu (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,218 m²,580 m²,2.697 €/m²,Mehrfamilienhaus,218 m²,nil,6,2,4 Außenstellplätze,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Klein - Aber es ist DEIN!!,250.000 €,"84375 Kirchdorf am Inn, Rottal-Inn (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,126 m²,0 m²,1.984 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
