title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einfamilienhaus in Löbejün,250.000 €,"06193 Löbejün, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,122 m²,1.682 m²,2.049 €/m²,nil,nil,nil,nil,2,2 Außenstellplätze,3.57%,{'is24qa-keller-label': ''}
!!! Werden Sie Schlossherr*in !!!,1.490.000 €,"39291 Wüstenjerichow, Jerichower Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",22,740 m²,144.000 m²,2.014 €/m²,Wohnimmobilie (sonstige),nil,Sofort,17,17,32 Stellplätze,"3,57 % inkl. ges. MwSt.",{}
Schautag 22.06.2024 von 10-12 - Renovierungsobjekt mit Hofgrundstück wartet auf Ihre Gestaltung!,Auf Anfrage,"Schnarsleber Straße 49,
39167 Niederndodeleben, Börde (Kreis)",5,"141,13 m²",288 m²,nil,Einfamilienhaus (freistehend),nil,sofort,4,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Traumhaus in Bestlage von Dessau Ziebigk nahe der Elbe und Kühnauer See,1.000.000 €,"Ziebigk, 06846 Dessau-Roßlau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,360 m²,837 m²,2.778 €/m²,Villa,420 m²,nil,nil,6,4 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einfamilienhaus mit Nebengelass in Sandau an der Elbe,139.000 €,"39524 Sandau (Elbe), Stendal (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,132 m²,544 m²,1.053 €/m²,Einfamilienhaus (freistehend),nil,sofort,3,2,nil,"4,17%",{'is24qa-keller-label': ''}
Schnäppchenhaus mit Ausbaupotential in Rösa zu verkaufen!,49.000 €,"Dübener Straße 44,
06774 Rösa, Anhalt-Bitterfeld (Kreis)",3,"100,57 m²",707 m²,487 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,Außenstellplatz,"1.749,30",{}
220.000 € VB. 3-Zimmer-Haus (ohne Maklerkosten) in schöner Landschaft (06347 Gerbstedt-Rottelsdorf).,220.000 €,"06347 Rottelsdorf, Mansfeld-Südharz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"188,93 m²",1.194 m²,1.164 €/m²,Einfamilienhaus (freistehend),nil,1.6.2024,2,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Charmantes Zuhause im alten Stadtkern von Löbejün,39.000 €,"06193 Löbejün, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,154 m²,390 €/m²,Einfamilienhaus (freistehend),30 m²,sofort,nil,nil,nil,"3,57 % vom Kaufpreis inkl. gesetzl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
„historische Fachwerkhaus“ sucht Heimwerker,59.000 €,"39343 Beendorf, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,394 m²,738 €/m²,Einfamilienhaus (freistehend),nil,Ab sofort bezugsfrei,nil,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Gestaltbares Eigenheim inkl. Scheune mit Garten, Garage und Carport in Genthin-Parchen",95.000 €,"39307 Genthin, Jerichower Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"80,24 m²","1.750,24 m²",1.184 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,1,2 Garagen,"3570,00 €",{'is24qa-online-besichtigung-moeglich-label': ''}
Wer möchte nicht in unmittelbarer Nähe vom Wörlitzer Park wohnen???,298.000 €,"06785 Vockerode, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,118 m²,500 m²,2.525 €/m²,Einfamilienhaus (freistehend),125 m²,nil,3,1,2 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Handwerker aufgepasst! Ruhig gelegene Doppelhaushälfte mit ausgedehntem Gartengrundstück in Wolfen,59.000 €,"Heinrich-Heine-Straße 11,
06766 Bitterfeld-Wolfen, Anhalt-Bitterfeld (Kreis)",5,"109,91 m²",677 m²,537 €/m²,Doppelhaushälfte,"90,42 m²",ab sofort,3,1,nil,"Provision in Höhe von 3,57% inkl. gesetzl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Sofort wohlfühlen: 7-Zi.-EFH/ZFH in naturnaher Lage von Teutschenthal,140.000 €,"06179 Dornstedt, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"161,15 m²","600,15 m²",869 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,2,3 Garagen,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Zögern Sie nicht: Gepflegtes Einfamilienhaus mit großem Garten und 2 Garagen in Toplage,299.000 €,"Lemsdorf, 39118 Magdeburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"135,1 m²","836,1 m²",2.213 €/m²,Einfamilienhaus (freistehend),nil,01.04.2024,2,2,2 Garagen,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
