title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einladendes Reihenmittelhaus mit Charme und Entwicklungsmöglichkeiten in Obergiesing,937.500 €,"Südgiesing, 81549 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"122,41 m²",213 m²,7.659 €/m²,Reihenmittelhaus,nil,ab sofort,nil,nil,1 Garage,2% inkl. MwSt.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Doppelhaushälfte mit Südgarten - bereits im Juli 2024 bezugsfrei! NEUBAU - PROVISIONSFREI!,1.189.000 €,"Theodor-Fischer-Straße 72,
Untermenzing, 80999 München",5,130 m²,142 m²,9.146 €/m²,Doppelhaushälfte,165 m²,nil,4,2,1 Carport,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einzigartige historische Mühle bei Kempten: Ihr neues Wohn- und Geschäftsdomizil,590.000 €,"87493 Lauben, Oberallgäu (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,267 m²,3.362 m²,2.210 €/m²,Besondere Immobilie,nil,nil,nil,nil,nil,"zzgl. 3,57 % Käuferprovision (inkl. MwSt.)",{}
Grundstück mit Altbestand in Hang/Waldrandlage für Naturliebhaber in Altenstadt/Iller,320.000 €,"89281 Altenstadt, Neu-Ulm (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",85 m²,1.378 m²,3.765 €/m²,Einfamilienhaus (freistehend),127 m²,nil,nil,2,1 Garage,"3,57% inkl. MwSt.",{}
Renovierungsbedürftiges Einfamilienhaus in Affing -ideal für Handwerker-,239.000 €,"86444 Affing, Aichach-Friedberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,72 m²,433 m²,3.319 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,1 Garage,"2,98 % Käuferprovision inkl. gesetzl. MwSt.",{'is24qa-gaeste-wc-label': ''}
2-FAMILIENHAUS + APPARTEMENT - KOMPLETT SANIERT / MODERNISIERT - Pool - riesiger Garten ***PROVISION,1.165.000 €,"63924 Kleinheubach, Miltenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,"322,91 m²",962 m²,3.608 €/m²,Mehrfamilienhaus,"54,98 m²","September 2024, eventuell früher",8,4,2 Außenstellplätze,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Secret Sale - Mehrfamilienhaus mit Aufstockungspotential,5.500.000 €,"86343 Königsbrunn, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",75,1.790 m²,2.600 m²,3.073 €/m²,nil,nil,sofort,nil,25,22 Außenstellplätze,"2,38 % Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohn- und Geschäftshaus mit Baugenehmigung für weiteren Wohnraum mit Dachterrasse,730.000 €,"Links der Wertach-Nord, 86154 Augsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,285 m²,330 m²,2.561 €/m²,nil,nil,nil,5,3,3 Außenstellplätze,"2,98 % Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Komplett saniertes und gepflegtes EFH mit zwei Einliegerwohnungen und riesiger Terrasse in Donauwört,669.000 €,"86609 Donauwörth, Donau-Ries (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,220 m²,945 m²,3.041 €/m²,Einfamilienhaus (freistehend),nil,Frei,nil,5,2 Garagen,"Käufer-Provision 2,98 % inkl. 19,0 % MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Großzügiges, nicht alltägliches Einfamilienhaus in bester Wohnlage",799.000 €,"86482 Aystetten, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,183 m²,920 m²,4.366 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,1 Garage,"2,98 % Käuferprovision inkl. gesetzl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Großzügiger Rohbau (Wfl. ca. 294 m²) mit weitläufigem Grundstück (ca. 6340 m²) -direkt am Wald-,1.249.000 €,"86420 Diedorf, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","7,5",294 m²,6.340 m²,4.248 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,4 Garagen,"2,98 % Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Mehrfamilienhaus mit neuer Heizungsanlage, zwei Einbauküchen und großem, gepflegten Garten in Mering",799.000 €,"86415 Mering, Aichach-Friedberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,211 m²,677 m²,3.787 €/m²,Mehrfamilienhaus,nil,nil,5,3,2 Außenstellplätze,"3,57 % Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Gepflegte DHH in ruhiger Wohnlage, Garage, sonniger Garten -Förderungsmöglichkeiten bis 50.000,00 €-",469.000 €,"86856 Hiltenfingen, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,133 m²,493 m²,3.526 €/m²,Doppelhaushälfte,nil,vermietet,nil,1,1 Garage,"2,38% Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Förderungsmöglichkeiten prüfen: Gepflegte DHH mit sonnigem Garten und Garage in angenehmer Wohnlage-,469.000 €,"86856 Hiltenfingen, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,133 m²,528 m²,3.526 €/m²,Doppelhaushälfte,nil,vermietet,nil,1,1 Garage,"2,38% Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gepflegtes MFH mit 6 Einheiten in Heretsried,999.000 €,"86465 Heretsried, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,489 m²,1.002 m²,2.043 €/m²,Mehrfamilienhaus,130 m²,nach Absprache,10,6,3 Garagen,"2,38 % Käuferprovision inkl. 19% MwSt.",{}
"Innenstadt: ruhige Sackgasse Doppelhaushälfte, BJ 2008",920.000 €,"Bahnhofs-, Bismarckviertel, 86161 Augsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"118,06 m²",282 m²,7.793 €/m²,Doppelhaushälfte,nil,März 2024,3,1,1 Garage,"3,57 % inkl. MwSt.",{}
2 Nutzungsvarianten: Wohnhaus oder Wohn- und Geschäftshaus -Umbaugenehmigung vorhanden-,699.000 €,"86420 Diedorf, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,275 m²,516 m²,2.542 €/m²,nil,nil,sofort,nil,3,nil,"3,57 % Käuferprovision inkl. gesetzl. MwSt.",{'is24qa-keller-label': ''}
2 Nutzungsvarianten: Wohnhaus oder Wohn- und Geschäftshaus -Umbaugenehmigung vorhanden-,699.000 €,"86420 Diedorf, Augsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,275 m²,516 m²,2.542 €/m²,Mehrfamilienhaus,nil,sofort,nil,3,nil,"3,57 % Käuferprovision inkl. gesetzl. MwSt.",{'is24qa-keller-label': ''}
Preisreduzierung!! Landsberg/Lech: Großzügige DHH mit Garage und Garten - Ausbau-Potential im DG!,590.000 €,"86899 Landsberg am Lech, Landsberg am Lech (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,220 m²,5.364 €/m²,Doppelhaushälfte,nil,sofort,3,1,1 Garage,"2,38 % Käuferprovision inkl. 19% MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Außergewöhnliches, freistehendes Einfamilienhaus mit viel Raum auf drei Ebenen",895.000 €,"86508 Rehling, Aichach-Friedberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,"377,53 m²",1.065 m²,2.371 €/m²,Einfamilienhaus (freistehend),"139,54 m²",sofort,6,3,1 Garage,"2,38 % Käuferprovision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
