title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Schönes Stadthaus im Zentrum von Kirchberg!,73.000 €,"08107 Kirchberg, Zwickau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,160 m²,200 m²,456 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"7,14 % vom KP inkl. MwSt. inkl. MwSt.",{'is24qa-keller-label': ''}
Großes Wohnhaus mit Dachterrasse und eigenem Schwimmbad in Lichtenstein!,89.000 €,"09350 Lichtenstein/Sachsen, Zwickau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,250 m²,240 m²,356 €/m²,Reiheneckhaus,nil,nil,7,2,1 Garage,"3,57 % inkl. MwSt. inkl. MwSt. inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Häuserpaket aus 2 Mehrfamilienhäusern in Lindenau - Tolle Potentiale,3.699.000 €,"Altlindenau, 04177 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,1.950 m²,2 m²,1.897 €/m²,Mehrfamilienhaus,nil,Vermietet,2,2,nil,"7,14% des Kaufpreises inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Einfamilienhaus in ruhiger Lage von Beilrode,180.000 €,"04886 Beilrode, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,800 m²,1.500 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,2,nil,"Der Käufer zahlt die hälftige Provision in Höhe von 3,57 inkl. Mehrwertsteuer",{}
Denkmalgeschütztes Mehrfamilienhaus,229.000 €,"02730 Ebersbach/Sachsen, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,338 m²,610 m²,678 €/m²,Mehrfamilienhaus,nil,sofort,nil,nil,6 Außenstellplätze,"7,14 % vom Kaufpreis inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Ihr neues Zuhause mit Wintergarten in Niederwürschnitz,89.000 €,"09399 Niederwürschnitz, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,100 m²,444 m²,890 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,2,1,1 Stellplatz,"3,57 % vom Kaufpreis inkl. gesetzl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Voll vermietet- MFH mit 4 WE und Ausbaureserve,210.000 €,"Südstraße 10,
04838 Eilenburg, Nordsachsen (Kreis)",12,236 m²,500 m²,890 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"7,14% vom notariellen Kaufpreis inkl. gesetzl. MwSt.",{'is24qa-vermietet-label': ''}
Attraktives Mehrfamilienhaus als Kapitalanlage,315.000 €,"09306 Rochlitz, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,267 m²,714 m²,1.180 €/m²,nil,nil,nil,nil,nil,nil,7.14% inkl. 19% MwSt.,{}
Großes Umgebindehaus mit Nebengelass,114.000 €,"02730 Ebersbach/Sachsen, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,160 m²,1.045 m²,713 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,1 Garage,"3,57 % vom Kaufpreis inkl. MwSt.",{'is24qa-keller-label': ''}
Einfamilienhaus mit Anbau in Oderwitz,95.000 €,"02791 Oderwitz, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,170 m²,440 m²,559 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,3 Außenstellplätze,"3,57 % aus dem Kaufpreis incl. MwSt.",{'is24qa-keller-label': ''}
Planung genehmigt! Unser Traumgrundstück nur 20 Minuten von Dresden,105.800 €,"01900 Großröhrsdorf, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,165 m²,557 m²,641 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,2 Außenstellplätze,"5,95 % (inkl. 19 % MwSt.)",{}
Einzugsbereites Haus für 1-2 Familien oder Gewerbe!,94.000 €,"08315 Lauter/Sachsen, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,195 m²,570 m²,482 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,Carport,"3,57 % vom KP inkl. MwSt. inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Mehrfamilienhaus,65.000 €,"Goethestraße 54-56,
08223 Falkenstein/Vogtland, Vogtlandkreis",22,541 m²,830 m²,120 €/m²,Reihenmittelhaus,nil,nil,nil,nil,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Biete gute Wohngegend, Platz auf 3 Etagen, Garten, Blick von 2 Balkonen ins Grüne!",220.000 €,"Alois-Andritzki-Straße 26,
02625 Bautzen, Bautzen (Kreis)",5,115 m²,300 m²,1.913 €/m²,Reihenmittelhaus,50 m²,sofort,nil,1,1 Garage,"2,5 % zzgl. Mwst.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Tolles Sanierungsobjekt im Wilischthal,85.000 €,"09439 Amtsberg, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,330 m²,2.946 m²,258 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"7,14% vom KP inkl. MwSt.",{'is24qa-keller-label': ''}
Ein Haus für die Familie!,59.000 €,"02733 Cunewalde, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,125 m²,520 m²,472 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,1,nil,"3,57 % vom Kaufpreis inkl. MwSt.",{'is24qa-keller-label': ''}
Mehrgenerationenwohnen auf großem Grundstück in ruhiger Lage am Rande von Pulsnitz!,195.000 €,"01896 Pulsnitz, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,190 m²,3.370 m²,1.026 €/m²,Einfamilienhaus (freistehend),100 m²,nil,nil,2,2 Garagen,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus mit Potential,249.500 €,"01665 Triebischtal, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,226 m²,1.886 m²,1.104 €/m²,Einfamilienhaus (freistehend),nil,Sofort,nil,nil,1 Stellplatz,"3,57 inkl. MwSt.",{'is24qa-keller-label': ''}
Eigenheim statt Miete! – Wunderschönes Traumhaus von Danhaus,437.958 €,"01623 Lommatzsch, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,128 m²,654 m²,3.422 €/m²,Einfamilienhaus (freistehend),0 m²,nil,1,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Tschüss Miete in 2024! Willkommen im Traumhaus. Der richtige Zeitpunkt ist jetzt!!!,747.000 €,"04425 Taucha, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,122 m²,860 m²,6.123 €/m²,Einfamilienhaus (freistehend),6 m²,nil,5,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Massive Eleganz, zeitlose Qualität - Willkommen Zuhause im Schuckhardt Massiv Haus",550.000 €,"04683 Naunhof, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,122 m²,480 m²,4.508 €/m²,Einfamilienhaus (freistehend),6 m²,nil,4,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Individueller Haustraum,569.000 €,"04425 Taucha, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,136 m²,490 m²,4.184 €/m²,Villa,5 m²,nil,4,3,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ihr Schuckhardt Masiv-Haus 35 Jahre Qualität,559.000 €,"Engelsdorf, 04319 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,122 m²,500 m²,4.582 €/m²,Einfamilienhaus (freistehend),6 m²,nil,5,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
