title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Sorglos einziehen: 7-Zimmer Massivhaus mit höchster Energieeffizienz,479.000 €,"08209 Auerbach/Vogtland, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"172,16 m²",634 m²,2.782 €/m²,Einfamilienhaus (freistehend),nil,September 2024,6,2,5 Garagen,"2,975% inkl. MwSt.",{'is24qa-online-besichtigung-moeglich-label': ''}
Südlich von Markkleeberg- Massivhaus mit höchstem KFW-Standard + KfW- Förderung -130 m² - 5 Zimmer,633.000 €,"04564 Böhlen, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,130 m²,810 m²,4.869 €/m²,Einfamilienhaus (freistehend),130 m²,nil,nil,2,nil,"17.255,00 inkl. MwSt.",{}
Neuwertiges - energieeffizientes Einfamilienhaus in Leipzig-Liebertwolkwitz,438.000 €,"Liebertwolkwitz, 04288 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,133 m²,341 m²,3.293 €/m²,Reiheneckhaus,nil,nil,nil,1,1 Außenstellplatz,"3,57% inkl. Mwst",{}
"Repräsentative Villa mit parkähnlichem, zauberhaften Garten in Markkleeberg West",1.150.000 €,"04416 Markkleeberg, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,270 m²,2.030 m²,4.259 €/m²,Villa,nil,nil,nil,nil,3 Stellplätze,"3,57%",{}
Traumhaus am Zwenkauer See,1.150.000 €,"04442 Zwenkau, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"173,31 m²",610 m²,6.636 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,nil,"3,57 inkl. MwSt.",{}
Südlich von Markkleeberg- Massivhaus mit höchstem KFW-Standard + KfW- Förderung -130 m² - 5 Zimmer,633.000 €,"04564 Böhlen, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,130 m²,810 m²,4.869 €/m²,Einfamilienhaus (freistehend),130 m²,nil,nil,2,nil,"17.255,00 inkl. MwSt.",{}
Großes und sonniges Grundstück in Leipzig-Baalsdorf,280.000 €,"Baalsdorf, 04316 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,75 m²,1.012 m²,3.733 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,2 Außenstellplätze,"3,57 inkl. MwSt.",{}
"Neustart ""Gartenstadt Taucha"" - Massivhaus KfW 40 + KfW Förderung - 132 m² - 5 Zimmer",473.900 €,"04425 Taucha, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,132 m²,278 m²,3.590 €/m²,Doppelhaushälfte,nil,nil,nil,1,1 Außenstellplatz,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Historische Gaststätte mit vielseitigem Potenzial,410.000 €,"04420 Markranstädt, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,272 m²,2.060 m²,1.507 €/m²,nil,nil,Sofort,nil,nil,1 Garage,"4,165 % inklusive Mehrwertsteuer, fällig innerhalb 10 Tagen nach Kaufvertragsabschluss.",{'is24qa-keller-label': ''}
Wohnen am Schlosswald - Ihr neues Zuhause in Schwarzenberg,169.000 €,"08340 Schwarzenberg/Erzgebirge, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,106 m²,1.640 m²,1.594 €/m²,Doppelhaushälfte,70 m²,nach Vereinbarung,4,2,1 Garage,"3,57 % vom Kaufpreis inkl. der gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
