title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Sanierungsobjekt mit attraktiven Fördermöglichkeiten,69.500 €,"09599 Freiberg, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,165 m²,814 m²,421 €/m²,Einfamilienhaus (freistehend),180 m²,sofort,2,1,1 Garage,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Altstadtperle! saniertes Wohn- und Geschäftshaus in der Görlitzer Altstadt,399.000 €,"Nonnenstr. 16,
Historische Altstadt, 02826 Görlitz",12,408 m²,217 m²,978 €/m²,Wohnimmobilie (sonstige),408 m²,nil,8,4,nil,"7,14 %",{'is24qa-keller-label': ''}
MIETKAUF MÖGLICH! Gut vermietetes Mehrfamilienhaus in Muldenhammer,110.000 €,"08262 Hammerbrücke, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,266 m²,1.182 m²,414 €/m²,Mehrfamilienhaus,347 m²,09.02.2023,8,4,4 Außenstellplätze,"5,95% inkl. Mwst. zu zahlen vom Käufer","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Historisches Haus im Zentrum von Kamenz zu verkaufen,70.000 €,"01917 Kamenz, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,190 m²,200 m²,368 €/m²,Einfamilienhaus (freistehend),160 m²,nil,nil,2,nil,"3,5 % inkl. MwSt.",{'is24qa-keller-label': ''}
Dresden-Klotzsche: EFH zur Kapitalanlage,400.000 €,"Klotzsche (Stadtteil), 01109 Dresden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,113 m²,630 m²,3.540 €/m²,Einfamilienhaus (freistehend),nil,nil,3,nil,nil,"3,57 % vom Kaufpreis inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Gelegenheit für fleißige Hände: Wohnhaus mit rustikalem Charme und kleinem Hof direkt am Mülsenbach,10.500 €,"08132 Mülsen, Zwickau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,180 m²,88 €/m²,nil,nil,sofort,nil,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Attraktive Kapitalanlage!,235.000 €,"02730 Ebersbach/Sachsen, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,336 m²,400 m²,699 €/m²,Mehrfamilienhaus,nil,sofort,nil,nil,6 Außenstellplätze,"7,14 % vom Kaufpreis inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Herrenhaus mit großer Parkanlage,980.000 €,"01920 Nebelschütz, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",18,"680,43 m²",13.082 m²,1.440 €/m²,Burg/Schloss,nil,Nach Vereinbarung,nil,nil,14 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Umfassend modernisiertes Wohn und Geschäftshaus,345.000 €,"01877 Demitz-Thumitz, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,"290,1 m²",1.336 m²,1.189 €/m²,Mehrfamilienhaus,nil,Nach Vereinbarung,nil,nil,9 Stellplätze,"3,57 % inkl. ges. MwSt.",{}
Ehemaliges Schulgebäude unmittelbar an der Kirche,138.000 €,"01909 Frankenthal, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,129 m²,310 m²,1.070 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung,3,2,3 Garagen,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Wohnen und Wirtschaften in ehrwürdiger Atmosphäre,99.000 €,"01877 Bischofswerda, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,188 m²,461 m²,527 €/m²,Mehrfamilienhaus,nil,Nach Vereinbarung,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
"Wohnhaus, Garage und Garten",69.000 €,"01877 Rammenau, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,140 m²,850 m²,493 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung,nil,nil,nil,3570 EUR,{'is24qa-keller-label': ''}
Villa bestehend aus Vierzimmerwohnungen und Hinterhaus Ideal für Mehrgenerationenwohnen.,998.000 €,"Niedersedlitz, 01257 Dresden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,455 m²,910 m²,2.193 €/m²,Mehrfamilienhaus,460 m²,nach Vereinbarung,10,4,2 Garagen,"7,14 % inkl. Mwst.","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-vermietet-label': ''}"
Ein Haus zum Verlieben! Gemütliches Einfamilienhaus in Regis-Breitingen,140.000 €,"04565 Regis-Breitingen, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,120 m²,595 m²,1.167 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % Käuferprovision vom Kaufpreis (incl. 19% Mwst.)",{}
Eigenheim in idyllischer Lage,99.000 €,"Alte Straße 338,
02894 Sohland am Rotstein, Görlitz (Kreis)",3,90 m²,2.990 m²,1.100 €/m²,Einfamilienhaus (freistehend),200 m²,sofort,1,1,1 Garage,"3.927,00 €","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
-Leipzig/ Baugrundstück mit Wohnprojekt (Pflege mögl.)-)-,1.190.000 €,"Schönefeld-Ost, 04347 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",52,1.642 m²,1.326 m²,725 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"Käuferprovision 7,14% inkl.MwSt.",{}
- Investment/ Wohnprojekt-Seniorenresidenz für Investoren -,12.000.000 €,"Sonnenberg, 09130 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,4.800 m²,3.000 m²,2.500 €/m²,nil,nil,nil,nil,nil,nil,"Käuferprovision 7,14% inkl. MwSt.",{}
Vierseitenhof mit großem Grundstück (Denkmal) 2 km von AST Berbersdorf der A4,300.000 €,"Südstraße 11,
09661 Striegistal, Mittelsachsen (Kreis)",18,670 m²,9.580 m²,448 €/m²,Besondere Immobilie,750 m²,sofort,3,1,8 Außenstellplätze,"7,14%","{'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Exklusiv für Sie – Verwirklichen Sie Ihren Traum vom Eigenheim mit Schwabenhaus,458.902 €,"04552 Neukieritzsch, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,1.250 m²,3.671 €/m²,Einfamilienhaus (freistehend),0 m²,nil,3,1,1 Stellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Abwarten macht es nicht besser! Jetzt STREIF-Festpreis mit Grundstück sichern,379.999 €,"01477 Arnsdorf, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,125 m²,400 m²,3.040 €/m²,Einfamilienhaus (freistehend),125 m²,nil,4,2,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
STREIF macht´s möglich - Investieren Sie in Ihre eigene Zukunft - bauen Sie Ihr eigenes Heim!,331.287 €,"01665 Klipphausen, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,106 m²,720 m²,3.125 €/m²,Einfamilienhaus (freistehend),119 m²,nil,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Bauen Sie Ihr eigenes STREIF-Haus nach Ihren Wünschen und Vorstellungen!,436.955 €,"01796 Pirna, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,119 m²,1.190 m²,3.672 €/m²,Einfamilienhaus (freistehend),125 m²,nil,3,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Jedes STREIF-Haus ist ein Unikat! Bauen Sie Ihr ganz persönliches Zuhause!,447.278 €,"01734 Rabenau, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,119 m²,600 m²,3.759 €/m²,Einfamilienhaus (freistehend),125 m²,nil,3,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Bauen Sie Ihr eigenes STREIF-Haus nach Ihren Wünschen und Vorstellungen!,369.776 €,"01623 Lommatzsch, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,119 m²,560 m²,3.107 €/m²,Einfamilienhaus (freistehend),125 m²,nil,3,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
