title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Großes Haus - viele Möglichkeiten!,89.990 €,"02689 Sohland an der Spree, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,155 m²,1.458 m²,581 €/m²,Einfamilienhaus (freistehend),25 m²,nil,nil,nil,nil,"3,57 % inkl. MwSt.",{}
"Mehrgenerationen - Ein Haus, unendliche Möglichkeiten (provisionsfrei)",420.000 €,"01744 Dippoldiswalde, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,210 m²,1.000 m²,2.000 €/m²,Besondere Immobilie,nil,nil,nil,3,3 Garagen,Nein,"{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktiv gelegenes Einfamilienhaus mit gepflegtem Grundstück in Demitz - Thumitz,225.000 €,"01877 Demitz-Thumitz, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,110 m²,1.110 m²,2.045 €/m²,Einfamilienhaus (freistehend),50 m²,Januar 2025,4,1,1 Garage,"3,57% vom Kaufpreis inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
• Doppelhaushälfte • Chemnitz • 4 große Zimmer • Garage • Balkon • Terrasse • großes Grundstück,299.000 €,"Borna-Heinersdorf, 09114 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,164 m²,990 m²,1.823 €/m²,Doppelhaushälfte,nil,nil,3,1,1 Garage,"3,57 % inkl. gesetzlicher MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ideales und gepflegtes Familienhaus mit liebevoll gestaltetem Garten und Weitblick in Beilrode,349.000 €,"04886 Beilrode, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,137 m²,789 m²,2.547 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,4 Stellplätze,"3,57 %",{}
Traumhaftes Anwesen zum Wohlfühlen in der Altstadt von Hoyerswerda,365.000 €,"Humboldtstr. 22,
Neida, 02977 Hoyerswerda",5,137 m²,658 m²,2.664 €/m²,Einfamilienhaus (freistehend),185 m²,nach Absprache,3,2,Carport,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Idyllisches Anwesen mit 7 Zimmern auf dem Land,155.000 €,"04539 Groitzsch, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,137 m²,630 m²,1.131 €/m²,nil,nil,nil,nil,2,2 Stellplätze,5950.- EUR,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Wohnen, profitieren, genießen: Attraktives Ensemble aus ZFH und Ferienwohnung in Dippoldiswalde",319.000 €,"01744 Dippoldiswalde, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,"284,75 m²","1.610,25 m²",1.120 €/m²,Mehrfamilienhaus,nil,ab sofort,6,4,3 Garagen,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Gepflegte DHH nahe Schladitzer See,345.000 €,"Westring 3,
04519 Rackwitz, Nordsachsen (Kreis)",4,115 m²,321 m²,3.000 €/m²,Einfamilienhaus (freistehend),3 m²,nach Vereinbarung,3,1,1 Garage,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Bauernhaus mit großem Grundstück und viel Nebengelass,225.000 €,"Delitzscher Straße 22,
04435 Schkeuditz, Nordsachsen (Kreis)",6,137 m²,2.199 m²,1.642 €/m²,Einfamilienhaus (freistehend),100 m²,sofort,5,2,1 Garage,"3,57%",{'is24qa-keller-label': ''}
Sonnig + Ruhig! Sanieren oder Neubau in 04680 Colditz Ortsteil,46.000 €,"Meuselwitzer Weg 7,
04680 Zschadraß, Leipzig (Kreis)",4,75 m²,590 m²,613 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,2,1,1 Garage,"Käufer-Provision 3.500,-€ inkl. gesetzl. MwSt",{'is24qa-online-besichtigung-moeglich-label': ''}
Ihr Bauernhaus auf dem Land?,79.000 €,"Dorfstraße 1,
04509 Wiedemar, Nordsachsen (Kreis)",10,248 m²,714 m²,319 €/m²,Mehrfamilienhaus,nil,sofort,2,2,nil,"5,95%",{'is24qa-keller-label': ''}
"Sanierungsbedürftiges, aber sehr gemütliches Reihenendhaus im zentralen Bautzen",119.000 €,"02625 Bautzen, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,280 m²,1.488 €/m²,Reiheneckhaus,nil,sofort,3,1,1 Garage,"3,57%",{'is24qa-keller-label': ''}
Einfamilienhaus provisionsfrei,390.000 €,"01589 Riesa, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,194 m²,740 m²,2.010 €/m²,Einfamilienhaus (freistehend),330 m²,15.09.2024,5,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Doppelhaushälfte in Höhenlage wartet auf neue Bewohner,399.000 €,"01445 Radebeul, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,123 m²,810 m²,3.244 €/m²,Doppelhaushälfte,30 m²,Verkauf,nil,2,1 Garage,"4,76 %",{'is24qa-keller-label': ''}
Wunderschönes Neubau-Einfamilienhaus sucht glückliche Familie,345.000 €,"04769 Mügeln, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,104 m²,720 m²,3.317 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,3 Außenstellplätze,"3,57 % vom Kaufpreis inkl. gesetzl. MwSt. Käuferprovision",{'is24qa-gaeste-wc-label': ''}
Haus zum Sanieren in ruhiger Lage,39.000 €,"09432 Großolbersdorf, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,650 m²,488 €/m²,Einfamilienhaus (freistehend),nil,Kufpreiszahlung,nil,nil,2 Stellplätze,2380 EUR,{}
Denkmalgeschütztes Reihenendhaus in einem aufwendig sanierten Vierseitenhof,480.000 €,"01665 Klipphausen, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,600 m²,3.429 €/m²,Reiheneckhaus,nil,nach Vereinbarung,3,2,2 Außenstellplätze,3 % vom Kaufpreis inkl. MwSt.,{}
Bahnmeisterhaus in idyllischer Einzellage,177.000 €,"08648 Bad Brambach, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,160 m²,450 m²,1.106 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Geräumige und großzügige Räume im Home 13 für maximalen Wohnkomfort,280.619 €,"09669 Frankenberg/Sachsen, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"181,86 m²",790 m²,1.543 €/m²,Einfamilienhaus (freistehend),nil,nil,5,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großzügiges Generationenhaus mit zwei Wohnungen - Ihre persönliche Wohlfühl-Oase,363.589 €,"09669 Frankenberg/Sachsen, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"239,85 m²",978 m²,1.516 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Moderne Wohnkultur in idyllischem Ambiente,228.199 €,"09661 Striegistal, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"133,72 m²",730 m²,1.707 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ein einfacher Weg aus der Mietfalle: Geräumiges Haus zu attraktivem Preis,225.879 €,"09661 Rossau, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"124,62 m²",649 m²,1.813 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Geräumiges und stilvoll gestaltetes Haus - der perfekte Ort zum Entspannen,239.429 €,"09661 Hainichen, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"142,34 m²",730 m²,1.682 €/m²,Einfamilienhaus (freistehend),nil,nil,4,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Behagliches Zuhause mit großzügigem Empfangsbereich, offenem Wohn-Koch-Essbereich und praktisch gesc",192.999 €,"09661 Striegistal, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"123,32 m²",698 m²,1.565 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Flexibles Wohnen auf zwei Ebenen für höchsten Komfort und modernes Design,260.889 €,"09648 Mittweida, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"159,18 m²",740 m²,1.639 €/m²,Einfamilienhaus (freistehend),nil,nil,4,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
