title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Topsaniert mit nagelneuer Heizung!,315.000 €,"Bergstraße 12,
02763 Zittau, Görlitz (Kreis)",12,320 m²,450 m²,984 €/m²,Mehrfamilienhaus,100 m²,nil,nil,4,1 Garage,"3,57% inklusive MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Vierseithof in Leipzig-Südwest nahe Cospudener See,895.000 €,"Hartmannsdorf-Knautnaundorf, 04249 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,100 m²,2.470 m²,8.950 €/m²,Bauernhaus,500 m²,nil,nil,nil,nil,"Die Provision beträgt 3,57% des Kaufpreises inkl. 19% MwSt. und ist von Käufer zu tragen.",{}
Einfamilienhaus in Leipzig-Südwest nahe Cospudener See,895.000 €,"Hartmannsdorf-Knautnaundorf, 04249 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,110 m²,2.470 m²,8.136 €/m²,nil,500 m²,nil,nil,nil,nil,"Die Provision beträgt 3,57% des Kaufpreises inkl. 19% MwSt. und ist von Käufer zu tragen.",{}
Viel Platz für die ganze Familie !,392.000 €,"01728 Bannewitz, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,140 m²,352 m²,2.800 €/m²,Reihenmittelhaus,nil,nach Erwerb !,nil,1,2 Carports,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Neu projektierte Stadtvilla solide Stein Auf Stein in Kleinwolmsdorf,445.896 €,"01477 Arnsdorf, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,150 m²,1.200 m²,2.973 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Ihr neues Eigenheim,396.000 €,"01796 Struppen, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,800 m²,2.829 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Wohnen im Baudenkmal, Kamenz Innenstadt",48.500 €,"01917 Kamenz, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,250 m²,359 €/m²,Reiheneckhaus,270 m²,sofort,2,1,2 Garagen,"3,57 % auf den Kaufpreis",{}
Familiennest mit viel Potential - Solides Haus mit Einliegerwohnung in Hainichen zu verkaufen.,74.000 €,"09661 Hainichen, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,135 m²,190 m²,548 €/m²,Einfamilienhaus (freistehend),35 m²,nil,nil,nil,nil,"3,57% vom Kaufpreis inkl. gesetzl. Mwst. Käuferprovision",{'is24qa-einliegerwohnung-label': ''}
Zwei sanierte Häuser 12 Wohnungen und großes Grundstück mit 6 Gärten,820.000 €,"01683 Nossen, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",37,745 m²,2.931 m²,1.101 €/m²,Wohnimmobilie (sonstige),30 m²,sofort,nil,12,Außenstellplatz,"3,57 % inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Handwerker aufgepasst, Haus in guter Lage",79.000 €,"08233 Treuen, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,78 m²,609 m²,1.013 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,1 Garage,"3570,00 € inkl. MwSt.",{}
Schönes Mehrfamilienhaus im Zentrum von Plauen wartet auf Sanierung,128.000 €,"Dobenau, 08523 Plauen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,300 m²,130 m²,427 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"4,76 % incl. 19 % MwSt.",{'is24qa-keller-label': ''}
Sanierte und möblierte Fabrikanten-Villa in Plauen,1.400.000 €,"Siedlung Neundorf, 08523 Plauen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,415 m²,5.400 m²,3.373 €/m²,Villa,nil,nil,nil,5,Außenstellplatz,"4,76 % incl. 19 % MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Schöne, teilsanierte Gründerzeit - Villa mit Wintergarten auf 2868 m² großem Grundstück in Schlettau",335.000 €,"09487 Schlettau, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,278 m²,2.868 m²,1.205 €/m²,Villa,300 m²,Sofort,5,5,8 Außenstellplätze,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Das Projekt für 2024 - Ihr Haus zum ausbauen! *provisionsfrei*,49.990 €,"09544 Neuhausen/Erzgebirge, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,125 m²,1.354 m²,400 €/m²,Einfamilienhaus (freistehend),150 m²,nil,2,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"EFH mit Garage, Carport u. Wintergarten am Feldrand",239.000 €,"04720 Döbeln, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,136 m²,1.226 m²,1.757 €/m²,Einfamilienhaus (freistehend),"62,5 m²",Kaufpreiszahlung,1,2,6 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
