title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Charmantes Wohnhaus mit Garagen und Gartenhütte - Rödental/Mönchröden,175.000 €,"96472 Rödental, Coburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,155 m²,256 m²,1.129 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,2 Garagen,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Ein Katzensprung von Ingolstadt: 2 individuell geplante, genehmigte, moderne Stadthäuser",1.198.000 €,"Am Hang 10,
85098 Großmehring, Eichstätt (Kreis)",12,280 m²,424 m²,4.279 €/m²,Mehrfamilienhaus,80 m²,nil,6,4,2 Garagen,"7.140,-","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
Ein Katzensprung von Ingolstadt: Genehmigte moderne Stadtdoppelhaushälfte,599.000 €,"Am Hang 10,
85098 Großmehring, Eichstätt (Kreis)",6,140 m²,212 m²,4.279 €/m²,Doppelhaushälfte,40 m²,nil,3,2,1 Garage,"7.140,-","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
Mitten im Wald werden Träume wahr!,599.000 €,"94551 Lalling, Deggendorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,168 m²,11.300 m²,3.565 €/m²,nil,245 m²,nach Vereinbarung,3,2,4 Stellplätze,"3,57 % incl. 19 % MWST","{'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Landhaus in Seeshaupt / Eisenrain,2.250.000 €,"82402 Seeshaupt, Weilheim-Schongau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,300 m²,7.000 m²,7.500 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,Garage,"Käuferprovision 3,57% inkl. 19% MwSt.",{}
"Charmantes, renovierungsbedürftiges Reihenmittehaus, zentral gelegen in Schwandorf!",179.000 €,"92421 Schwandorf, Schwandorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,275 m²,2.238 €/m²,Reihenmittelhaus,nil,ab sofort,2,1,1 Garage,"3,57 % inkl. MwSt. bezogen auf den Kaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
***Traumhaftes Grundstück in Traum Lage mit renovierungsbedürftiger Villa am Ammersee***,1.095.000 €,"82279 Eching am Ammersee, Landsberg am Lech (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,690 m²,8.760 €/m²,Villa,nil,nach Absprache,3,2,1 Garage,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus in Lenzfried - Freistehend mit Blick ins Grüne,1.100.000 €,"Lenzfried, 87437 Kempten (Allgäu)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,452 m²,7.586 €/m²,Einfamilienhaus (freistehend),nil,sofort,4,2,2 Carports,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großes Grundstück mit Bestandsimmobilie für Ihr Bauvorhaben,700.000 €,"63796 Kahl am Main, Aschaffenburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"101,6 m²",1.342 m²,6.890 €/m²,Einfamilienhaus (freistehend),60 m²,sofort,3,1,1 Garage,"zuzüglich 3,57% Käuferprovision inkl. MwSt.",{'is24qa-keller-label': ''}
Neubau-Traumhaus in Obernberg a. Inn: attraktive Finanzierungsübernahme möglich!,690.000 €,"94072 Bad Füssing, Passau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,186 m²,935 m²,3.710 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,4,2,2 Garagen,2% zzgl. der gesetzlichen MwSt.,{}
"""Exklusive Doppelhaushälfte mit einem Wohnkeller in gefragter Lage von Augsburg-Kriegshaber""",798.000 €,"Kriegshaber, 86156 Augsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,247 m²,6.650 €/m²,Doppelhaushälfte,70 m²,nach Absprache,3,2,3 Garagen,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Herrschaftliches Stadthaus zum Verlieben,Auf Anfrage,"Nordwestlicher Stadtteil, 97421 Schweinfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,329 m²,255 m²,nil,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,3 % inkl. ges. MwSt.,{}
***Mehrfamilienhaus mit 4 Stellplätzen in Burlafingen***,990.000 €,"89233 Neu-Ulm, Neu-Ulm (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,"417,22 m²",550 m²,2.373 €/m²,Mehrfamilienhaus,nil,nach Vereinbarung,2,1,4 Außenstellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
**SCHMUCKSTÜCK IN BAD WÖRISHOFEN**,870.000 €,"86825 Bad Wörishofen, Unterallgäu (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,146 m²,475 m²,5.959 €/m²,nil,63 m²,nach Absprache,1,2,1 Stellplatz,"2,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
3 Wohneinheiten in der Stadt Bogen,225.000 €,"94327 Bogen, Straubing-Bogen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,165 m²,703 m²,1.364 €/m²,Doppelhaushälfte,53 m²,nil,3,3,1 Garage,"3,57",{'is24qa-keller-label': ''}
"TRAUMHAFTES WOHNOBJEKT MIT 2 EINLIEGERWOHNUNGEN, SOLAR-, PV-ANLAGE & SUPER PANORAMA!",724.000 €,"97708 Bad Bocklet, Bad Kissingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,342 m²,1.255 m²,2.117 €/m²,Mehrfamilienhaus,74 m²,nil,6,3,2 Außenstellplätze,"2,98%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
AIGNER - Großzügiges Wohnen in ländlicher Idylle auf großem Grundstück,Auf Anfrage,"84036 Kumhausen, Landshut (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"181,59 m²",1.938 m²,nil,Einfamilienhaus (freistehend),202 m²,ab sofort,6,2,4 Garagen,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
