title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Leben auf einer Ebene. Bungalow in 3 Monaten schlüsselfertig!,281.000 €,"06618 Aschersleben, Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"112,93 m²",600 m²,2.488 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Leben auf einer Ebene. Bungalow in 3 Monaten schlüsselfertig!,256.268 €,"06217 Merseburg, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"112,93 m²",600 m²,2.269 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Leben auf einer Ebene. Bungalow in 3 Monaten schlüsselfertig!,282.940 €,"38820 Halberstadt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"112,93 m²",900 m²,2.505 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Leben auf einer Ebene. Bungalow in 3 Monaten schlüsselfertig!,319.900 €,"06484 Halberstadt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"112,93 m²",1.200 m²,2.833 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
BUNGALOW MIT EIGENEM SEEZUGANG AM PRETZIENER SEE,30.000 €,"Gartenweg 1,
39217 Pretzien, Salzlandkreis",3,35 m²,320 m²,857 €/m²,Bungalow,nil,nil,1,1,Carport,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einfamilienhaus auf Eigentumsgrundstück mit Scheune und Garage!,150.000 €,"38835 Aue-Fallstein, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,136 m²,1.500 m²,1.103 €/m²,Einfamilienhaus (freistehend),nil,SOFORT NACH RECHTSKRÄFTIGEM KAUF!,4,1,2 Garagen,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Renovierungs-Chance: Historisches Mehrfamilienhaus mit 24 Wohneinheiten wartet auf neuen Glanz.,261.850 €,"Innerstädtischer Bereich Süd, 06842 Dessau-Roßlau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"1.063,84 m²",720 m²,246 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"4,74 % inkl. ges. MwSt.",{}
Geräumige Doppelhaushälfte am Rande von Greppin,185.000 €,"06803 Bitterfeld-Wolfen, Anhalt-Bitterfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,183 m²,632 m²,1.011 €/m²,Doppelhaushälfte,nil,sofort,nil,nil,4 Garagen,"2,97% des Verkaufspreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Mehrfamilienhaus mit 3 WE und Ladenlokal in Köthener Innenstadt,195.900 €,"06366 Köthen (Anhalt), Anhalt-Bitterfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,260 m²,345 m²,753 €/m²,Reihenmittelhaus,nil,nil,nil,4,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Schönes Ferienhaus am Mansfelder Teich,63.000 €,"06343 Mansfeld, Mansfeld-Südharz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,50 m²,360 m²,1.260 €/m²,Bungalow,65 m²,sofort,nil,1,2 Stellplätze,"3,0 % inkl. Mwst","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-einliegerwohnung-label': ''}"
