title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Schönes Zuhause in Nonnweiler-Bierfeld,106.000 €,"66620 Nonnweiler, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,130 m²,521 m²,815 €/m²,Einfamilienhaus (freistehend),nil,sofort,4,3,2 Garagen,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gepflegter Bungalow in Toplage von Losheim am See!,385.000 €,"66679 Losheim am See, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,220 m²,1.380 m²,1.750 €/m²,Bungalow,nil,nil,4,2,4 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus in Weiskirchen - Rappweiler,155.000 €,"66709 Weiskirchen, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,140 m²,1.501 m²,1.107 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,1 Garage,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
Drei separate Wohneinheiten auf der Saarbrücker Bellevue!,569.000 €,"Alt-Saarbrücken, 66117 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,226 m²,574 m²,2.518 €/m²,Mehrfamilienhaus,nil,ab sofort,5,3,3 Stellplätze,3.57 %,{'is24qa-vermietet-label': ''}
"Großzügig, lichterfüllt und ruhig gelegen - Zweifamilienhaus in Saarbrücken / Gersweiler!",275.000 €,"Gersweiler, 66128 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,178 m²,718 m²,1.545 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,5,2,nil,3.57 %,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Ein Stück Geschichte: Stadthaus für Liebhaber im Dreiländereck!,895.000 €,"66706 Perl, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,165 m²,676 m²,5.424 €/m²,Mehrfamilienhaus,nil,nil,nil,3,5 Stellplätze,3.57 %,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Großzügiges Einfamilienhaus mit Einliegerwohnung in Merzig-Besseringen,495.000 €,"66663 Merzig, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,270 m²,992 m²,1.833 €/m²,Einfamilienhaus (freistehend),90 m²,sofort,4,3,4 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-einliegerwohnung-label': ''}
Wohn- & Geschäftshaus im Zentrum Merchweilers!,269.000 €,"66589 Merchweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,218 m²,2.214 m²,1.234 €/m²,Mehrfamilienhaus,154 m²,nil,nil,4,nil,3.57 %,{'is24qa-keller-label': ''}
Dudweiler-Süd: Familienidyll in Grünlage!,429.000 €,"Dudweiler (Ortsteil), 66125 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,203 m²,2.409 m²,2.113 €/m²,Einfamilienhaus (freistehend),nil,Nach Absprache,nil,2,2 Garagen,3.57 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus in Mettlach-Bethingen,348.000 €,"66693 Mettlach, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,132 m²,500 m²,2.636 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,2,2 Außenstellplätze,"3,57 % inkl. ges. MwSt.",{}
