title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Sanierungsbedürftiges Bauernhaus mit großem Grundstück,180.000 €,"94344 Wiesenfelden, Straubing-Bogen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,203 m²,1.000 m²,887 €/m²,Bauernhaus,nil,nach Vereinbarung,9,1,nil,"3,57% des Kaufpreises inkl. MwSt.",{}
Großzügiges Einfamilienhaus in Holzständerbauweise mit schönem Garten,548.000 €,"94353 Haibach, Straubing-Bogen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"271,04 m²",770 m²,2.022 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,4,2,3 Garagen,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großzügiges Zweifamilienhaus mit herrlichem Garten,529.000 €,"94339 Leiblfing, Straubing-Bogen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"197,71 m²",1.142 m²,2.676 €/m²,Mehrfamilienhaus,nil,01.07.2024,6,2,2 Garagen,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Beeindruckende Aussicht und modernes Design: Exklusives Architektenhaus in Riedenburg.,1.398.000 €,"93339 Riedenburg, Kelheim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"203,08 m²",699 m²,6.884 €/m²,Einfamilienhaus (freistehend),"84,82 m²",nach Vereinbarung,3,2,2 Garagen,"2,80 % (inkl. MwSt.)",{'is24qa-online-besichtigung-moeglich-label': ''}
Anschauen-Einziehen-Wohlfühlen,1.250.000 €,"87477 Sulzberg, Oberallgäu (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,293 m²,633 m²,4.266 €/m²,Einfamilienhaus (freistehend),154 m²,nil,6,2,3 Garagen,"2,975 % inkl. MwSt",{'is24qa-keller-label': ''}
In direkter Lage am Fluss: Sanierungsbedürftiges Ein-/Mehrfamilienhaus mit großem Waldgrundstück!,199.000 €,"91344 Waischenfeld, Bayreuth (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,215 m²,6.008 m²,926 €/m²,Einfamilienhaus (freistehend),150 m²,sofort,5,2,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Neubau-Doppelhaushälfte ""KfW 55"" mit Wärmepumpe, Bergblick, Keller, Garten u. Garage!",799.000 €,"83324 Ruhpolding, Traunstein (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,144 m²,5.510 €/m²,Doppelhaushälfte,nil,nil,4,nil,Garage,"-provisionsfrei, da direkt von uns als Bauherrn-",{}
Attraktives Einfamilienhaus mit 4 Zimmern in ruhiger Lage von Burgkunstadt,229.500 €,"96224 Burgkunstadt, Lichtenfels (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,852 m²,1.765 €/m²,Einfamilienhaus (freistehend),0 m²,nil,2,1,1 Garage,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Traumhaftes Neubau RMH mit PV-Anlage, hochw. Ausstattung und zukunftsw. Energiekonzept in Denklingen",665.000 €,"Leederer Straße 4,
86920 Denklingen, Landsberg am Lech (Kreis)","3,5","126,49 m²",105 m²,5.257 €/m²,Reihenmittelhaus,"27,25 m²",Ende 2024,2,1,1 Tiefgaragen-Stellplatz,"keine Außenprovision, da Bauträgermodel","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Traumhafte DHH mit guter Verkehrsanbindung in Buchloe-Lindenberg,725.000 €,"86807 Buchloe, Ostallgäu (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,162 m²,377 m²,4.475 €/m²,Doppelhaushälfte,nil,nach Absprache,3,2,1 Garage,"3,57",{'is24qa-keller-label': ''}
