title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Wohnen auf dem Lande,225.000 €,"01983 Großräschen, Oberspreewald-Lausitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,160 m²,1.265 m²,1.406 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,5 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
Familienidylle in der Region Spreewald!,495.000 €,"03099 Kolkwitz, Spree-Neiße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,240 m²,1.013 m²,2.063 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-einliegerwohnung-label': ''}"
Großes Haus in Madlow!,369.000 €,"Madlow, 03050 Cottbus
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,162 m²,381 m²,2.278 €/m²,Einfamilienhaus (freistehend),75 m²,nil,nil,nil,1 Carport,"3,57 % inkl. ges. MwSt.",{}
"Geräumiges Mehrgenerationenhaus: Modern, komfortabel und ideal für Familien und Arbeiten zu Hause",689.000 €,"16831 Rheinsberg, Ostprignitz-Ruppin (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"290,26 m²","1.059,26 m²",2.374 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,4,4,2 Carports,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einliegerwohnung-label': ''}"
außergewöhnliches EFH in Premium-Lage Potsdams zum Verkauf mit befristeter Rückmietung (4 Jahre)!,829.000 €,"Babelsberg Nord, 14482 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"116,27 m²",845 m²,7.130 €/m²,Einfamilienhaus (freistehend),160 m²,nil,1,1,nil,"Käuferprovision 3,57% vom Kaufpreis inklusive MWST","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
- Spreenhagen/ Einfamilienhaus mit Keller u.Garage + sep.Bauland (Eigentümerwohnrecht erwünscht),209.000 €,"15528 Spreenhagen, Oder-Spree (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,2.491 m²,2.090 €/m²,Einfamilienhaus (freistehend),90 m²,VB,nil,nil,2 Garagen,"Käuferprovision 3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
-Schönwalde-OT Pausin/ Vierseitenhof mit großem Grundstück -,660.000 €,"14621 Schönwalde-Glien, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,270 m²,2.000 m²,2.444 €/m²,Bauernhaus,nil,sofort/VB,nil,4,nil,"Käuferprovision 7,14 % inkl.MwSt.",{'is24qa-einliegerwohnung-label': ''}
- Grenznähe Spandau / Gepflegte Doppelhaushälfte mit Balkon u.Terrasse -,650.000 €,"14612 Falkensee, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",132 m²,680 m²,4.924 €/m²,Doppelhaushälfte,25 m²,VB,nil,2,nil,"Käuferprovision 3,57% inkl.MwSt.",{'is24qa-gaeste-wc-label': ''}
IMMOBERLIN.DE - Exzellente historische Villa mit Sonnenterrassen auf parkähnlichem Grundstück,1.397.000 €,"14552 Michendorf, Potsdam-Mittelmark (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,240 m²,16.711 m²,5.821 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % inklusive der gesetzlichen Mehrwertsteuer",{'is24qa-online-besichtigung-moeglich-label': ''}
Brandenburg - Netzeband - Natur-Freu(n)de und Design Einfamilienhaus an der Prärie,449.500 €,"16818 Temnitzquell, Ostprignitz-Ruppin (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"127,9 m²",771 m²,3.514 €/m²,Einfamilienhaus (freistehend),nil,Nach Absprache,2,2,nil,"3,57% Käufercourtage inkl MwSt",{'is24qa-gaeste-wc-label': ''}
