title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Top saniertes edles 3 Familien-Haus mitten in 88175 Scheidegg,688.000 €,"88175 Scheidegg, Lindau (Bodensee) (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"193,3 m²",400 m²,3.559 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,2 Garagen,"2,98 % Käuferprovision inkl. gesetzl. MwSt.",{}
Reihenendhaus mit Garage & mit sonnenverwöhntem Garten: Ihre Familienoase in Passau,495.000 €,"Rittsteig, 94036 Passau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,419 m²,3.667 €/m²,Wohnimmobilie (sonstige),23 m²,nach Absprache,3,2,1 Garage,"Käuferprovision 3,57 % inkl. MwSt. vom beurkundeten Kaufpreis.",{'is24qa-online-besichtigung-moeglich-label': ''}
gepflegtes Einfamilienhaus in ruhiger Randlage mit Ausblick,430.000 €,"94357 Konzell, Straubing-Bogen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,180 m²,1.276 m²,2.389 €/m²,Einfamilienhaus (freistehend),90 m²,nach Vereinbarung,3,2,3 Garagen,"3,57 % inkl. MWSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Doppelhaus Kissing, Provisionsfrei!",695.000 €,"86438 Kissing, Aichach-Friedberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,128 m²,320 m²,5.430 €/m²,nil,nil,15.01.2025,nil,1,2 Carports,nil,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Mehrfamilienhaus mitten in der Wunderburger Vorstadt von Bamberg,895.000 €,"Wunderburg/Gereuth, 96050 Bamberg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,247 m²,200 m²,3.623 €/m²,Mehrfamilienhaus,264 m²,nil,nil,3,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Helle Doppelhaushälfte in ruhiger, zentraler Lage mit einzigartigem Bergblick",980.000 €,"83229 Aschau im Chiemgau, Rosenheim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,118 m²,393 m²,8.305 €/m²,Doppelhaushälfte,nil,14.5.2024,3,2,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Klein-Venedig in M - Untergiesing | Stadthaus mit 3 Einheiten,2.850.000 €,"Untergiesing, 81543 München
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,232 m²,170 m²,12.284 €/m²,Mehrfamilienhaus,260 m²,ab sofort,nil,2,nil,"2,98 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Landsitz in Alleinlage,1.300.000 €,"94469 Deggendorf, Deggendorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,291 m²,26.383 m²,4.467 €/m²,Wohnimmobilie (sonstige),210 m²,nach Vereinbarung,5,3,4 Garagen,"46.410,-- €","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': ''}"
Charmantes Einfamilienhaus (freistehend) in Landsberg am Lech mit liebevoll angelegtem Garten,880.000 €,"86899 Landsberg am Lech, Landsberg am Lech (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,147 m²,425 m²,5.986 €/m²,Einfamilienhaus (freistehend),206 m²,nach Vereinbarung,3,1,2 Garagen,"2,975 % vom Kaufpreis inkl. gesetzt. MwSt. für den Käufer",{'is24qa-gaeste-wc-label': ''}
Attraktives 5-Zimmer-Haus in Augsburg Haunstetten,575.000 €,"Haunstetten-Süd, 86179 Augsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"110,25 m²",170 m²,5.215 €/m²,Reihenmittelhaus,65 m²,nil,1,1,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
