title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Stattliche Villa nahe Leipzig!,499.000 €,"Angerstraße 16,
04552 Borna, Leipzig (Kreis)",6,255 m²,990 m²,1.957 €/m²,Villa,85 m²,sofort,4,2,3 Garagen,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': ''}"
Mehrfamilienhaus - solide gebaut und liebevoll gepflegt + Gewerbeanteil,195.000 €,"Talstraße 130,
08359 Breitenbrunn/Erzgebirge, Erzgebirgskreis",9,199 m²,1.217 m²,980 €/m²,Mehrfamilienhaus,60 m²,sofort,2,3,4 Garagen,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
saniertes Wohn- und Geschäftshaus unweit des Görlitzer Stadtzentrums,429.000 €,"Landeskronstr. 12,
Innenstadt, 02826 Görlitz",20,622 m²,406 m²,690 €/m²,Mehrfamilienhaus,622 m²,nil,nil,nil,nil,"7,14%",{'is24qa-keller-label': ''}
Idyllisches Wohnparadies: charmanter Dreiseithof mit Potenzial in begehrter Lage nahe Leipzig,290.000 €,"04683 Naunhof, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,1.800 m²,2.071 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,nil,nil,"3,57%",{}
Der Traum vom Ferienhaus auf dem Wasser,399.990 €,"02906 Quitzdorf am See, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,44 m²,1 m²,9.091 €/m²,Bungalow,40 m²,SOFORT,2,1,nil,"2,38 % inkl. MwSt.","{'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Schlüssel sucht Bund für´s Leben - Schöne Doppelhaushälfte in Markranstädt,390.000 €,"04420 Markranstädt, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,120 m²,389 m²,3.250 €/m²,Doppelhaushälfte,nil,nil,nil,1,2 Stellplätze,"2,38",{}
"Traumvilla auf großem Grundstück - Wiese, Wald, Teiche - Einzigartiges Anwesen in Deutschland",999.000 €,"08209 Auerbach/Vogtland, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",20,650 m²,103.000 m²,1.537 €/m²,Villa,650 m²,nil,nil,nil,nil,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
"Vollständig renovierte Doppelhaushälfte mit neuer Heizung, Kamin und Fußbodenheizung in Mittweida",274.900 €,"09648 Mittweida, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"125,15 m²","800,15 m²",2.197 €/m²,Doppelhaushälfte,nil,nach Absprache,3,2,2 Carports,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Modernes Mehrfamilienhaus mit optimaler Raumaufteilung in bester Lage,550.000 €,"Schwarzkollm, 02977 Hoyerswerda
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,334 m²,638 m²,1.647 €/m²,Mehrfamilienhaus,nil,nil,nil,6,nil,"5,95%","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Modernes Wohnen in Rötha: Neubau-Reihenhaus mit hochwertiger Ausstattung und Privatsphäre pur!,399.000 €,"04571 Rötha, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5","137,4 m²",420 m²,2.904 €/m²,Wohnimmobilie (sonstige),nil,2024,3,2,nil,"3,57%",{'is24qa-gaeste-wc-label': ''}
Altes Postamt in Mosel zu verkaufen,190.000 €,"Mosel, 08058 Zwickau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,292 m²,450 m²,651 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,1 Garage,"5,95 % Käuferprovision inkl. 19 % MwSt.",{}
Schönes Einfamilienhaus mit Traumgarten in ruhiger sonniger Lage,340.000 €,"04654 Frohburg, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,122 m²,800 m²,2.787 €/m²,Einfamilienhaus (freistehend),nil,nil,1,2,2 Garagen,"3,57%",{}
"Familienidylle: MFH, perfekt für Familien mit Vermietungsplänen oder Mehrgenerationen",699.000 €,"04683 Naunhof, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,288 m²,600 m²,2.427 €/m²,Mehrfamilienhaus,nil,sofort,8,5,5 Stellplätze,"4,76%","{'is24qa-gaeste-wc-label': '', 'is24qa-vermietet-label': ''}"
Kapitalanleger aufgepasst - vollvermietet - Mehrfamilienhaus mit drei Wohnungen,182.000 €,"08606 Oelsnitz/Vogtland, Vogtlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,196 m²,260 m²,929 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"5,95 % Käuferprovision inkl. 19 % MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Ein oder Zweifamilienhaus mit unendlich Potenzial - wartet auf Vollendung,395.000 €,"Schönau, 09116 Chemnitz
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,200 m²,750 m²,1.975 €/m²,Einfamilienhaus (freistehend),200 m²,01.05.2024,2,1,2 Garagen,"3,75","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
"Familien aufgepasst, zum Verkauf steht dieses schöne Einfamilienhaus Preis VB.",239.000 €,"Thomasplan 12,
09306 Erlau, Mittelsachsen (Kreis)",5,107 m²,598 m²,2.234 €/m²,Einfamilienhaus (freistehend),107 m²,01.06.2023,1,2,Außenstellplatz,"3,75",{}
"Ein Mehrgenerationshaus nach Maß, auch geeignet für Firma und Privat .Der Preis ist VB.",349.000 €,"Eubaer Straße 32,
09577 Niederwiesa, Mittelsachsen (Kreis)",14,214 m²,530 m²,1.631 €/m²,Einfamilienhaus (freistehend),450 m²,01.08.2023,3,3,3 Garagen,"3,75",{'is24qa-gaeste-wc-label': ''}
Mehrgenerationshaus mit Garage und großem Grundstück in Oberlungwitz zu verkaufen!,190.000 €,"Uferweg 12,
09353 Oberlungwitz, Zwickau (Kreis)",17,190 m²,780 m²,1.000 €/m²,Wohnimmobilie (sonstige),210 m²,nil,3,3,3 Garagen,"3,75",{'is24qa-listonlyonis24-label': 'Nur hier gefunden'}
Wohnen im schönen Niesky - Ihr NEUES zu HAUSE,138.500 €,"Forster Straße 2,
02906 Niesky, Görlitz (Kreis)",5,110 m²,1.250 m²,1.259 €/m²,nil,140 m²,nil,2,1,1 Garage,"3,95%",{}
"+++Die eigenen 4 Wände zum wohnen und arbeiten in Grüna mit Garage, Infrarotkabine und viel Platz+++",150.000 €,"Dorfstr. 130,
Grüna, 09224 Chemnitz",13,233 m²,896 m²,644 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"5,95 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
