title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einfamilienhaus mit Veranda und Tiefgarage,315.000 €,"Hegermühlenstraße XXX,
15344 Strausberg, Märkisch-Oderland (Kreis)",4,90 m²,872 m²,3.500 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Ein Haus mit großem Garten und Sauna zum Wohlfühlen!,335.000 €,"16909 Wittstock/Dosse, Ostprignitz-Ruppin (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,168 m²,1.998 m²,1.994 €/m²,Einfamilienhaus (freistehend),132 m²,1.6.2024,3,1,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Schönes ReihenEndHaus mit fünf Zimmern in Zossen von privat,398.000 €,"15806 Zossen, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,342 m²,2.843 €/m²,Reiheneckhaus,140 m²,1.3.2024,4,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großes Wohngrundstück mit Haus Garage und Nebengelass in familienfreundlicher Lage,345.000 €,"14656 Brieselang, Havelland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,100 m²,997 m²,3.450 €/m²,Einfamilienhaus (freistehend),50 m²,nil,1,1,1 Garage,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnhaus und Nebengebäude,80.000 €,"Dorfstraße XXX,
04936 Lebusa, Elbe-Elster (Kreis)",1,"197,37 m²",3.974 m²,405 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes Einfamilienhaus mit Garage,380.000 €,"Am Eichenhain XXX,
16761 Hennigsdorf, Oberhavel (Kreis)",1,130 m²,705 m²,2.923 €/m²,Wohnimmobilie (sonstige),45 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus - Ohne Provision!,384.000 €,"Zur Heide XXX,
16348 Wandlitz, Barnim (Kreis)",5,120 m²,1.040 m²,3.200 €/m²,Wohnimmobilie (sonstige),120 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
+ Doppelhaushälfte mit Gästehaus und Doppelcarport +,421.000 €,"Karl-Marx-Straße XXX,
16767 Leegebruch, Oberhavel (Kreis)",1,"136,47 m²",697 m²,3.085 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Wochenendbungalow,28.500 €,"Ludwigsauer Dorfstraße XXX,
16766 Kremmen, Oberhavel (Kreis)",1,37 m²,955 m²,770 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
NEUER PREIS! Erholung pur: EFH mit großem Grundstück direkt am Wald,229.000 €,"16225 Eberswalde, Barnim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"103,01 m²","1.226,01 m²",2.223 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,2,1,nil,"3,57 %",{'is24qa-online-besichtigung-moeglich-label': ''}
