title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"MIT GARTENOASE, POOL, PV & BLICK ZUM COLLMBERG",389.000 €,"04774 Dahlen, Nordsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,120 m²,1.089 m²,3.242 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,1 Garage,3.57% inkl. MwSt.,{}
FAMILIENFREUNDLICH MIT GARTEN IN TOP SIEDLUNG,475.000 €,"Eutritzsch, 04129 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,150 m²,160 m²,3.167 €/m²,Reihenmittelhaus,nil,nil,nil,nil,nil,3.57% inkl. MwSt.,{}
Günstiges Mehrfamilienhaus (6 Wohnungen) im Kreis Zwickau.,187.000 €,"Hauptstraße 27,
08141 Reinsdorf, Zwickau (Kreis)",6,375 m²,450 m²,499 €/m²,Mehrfamilienhaus,nil,nil,nil,6,nil,Nein,"{'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Profitieren in Werdau: MFH mit 6 Wohneinheiten in zentraler Lage,145.000 €,"08412 Werdau, Zwickau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,"362,03 m²","320,03 m²",401 €/m²,Mehrfamilienhaus,nil,03.04.2024,6,6,nil,"7,14 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Sichern Sie Ihre Zukunft,135.000 €,"09326 Geringswalde, Mittelsachsen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,204 m²,710 m²,662 €/m²,Mehrfamilienhaus,nil,nil,4,3,1 Carport,"3,57 % vom Kaufpreis inkl. gesetzl. MwSt. Käuferprovision","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Zentral und dennoch idyllisch gelegen,298.500 €,"09380 Thalheim/Erzgebirge, Erzgebirgskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,313 m²,823 m²,954 €/m²,Mehrfamilienhaus,100 m²,sofort,nil,nil,nil,"4,76 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
**Potential für Individualisten! Holzhaus in Niesky**,99.000 €,"02906 Niesky, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,75 m²,1.022 m²,1.320 €/m²,Doppelhaushälfte,nil,nach Kauf,1,1,nil,"3,57 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Ein Fachwerkhaus mit Ausbaupotenzial,75.000 €,"02782 Seifhennersdorf, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,280 m²,630 m²,268 €/m²,Mehrfamilienhaus,nil,nach Kauf,2,2,1 Stellplatz,"7,14 % Käuferprovision inkl. 19 % Mwst.","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Zweifamilienhaus mit viel Potenzial für eine junge Familie,55.800 €,"02788 Zittau, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,140 m²,150 m²,399 €/m²,Mehrfamilienhaus,nil,nach Kauf,2,2,nil,"7,14 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Ruhig gelegenes Zweifamilienhaus mit Traumhaften Ausblick in der sächsischen Schweiz,349.500 €,"01814 Bad Schandau, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,178 m²,671 m²,1.963 €/m²,Mehrfamilienhaus,nil,nach Kauf,2,2,nil,"7,14 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Ruhige und idyllische Lage mit viel Gestaltungs- und Ausbaupotential und schönem Garten,149.900 €,"02625 Bautzen, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"102,15 m²","860,15 m²",1.467 €/m²,Doppelhaushälfte,nil,ab sofort,3,1,2 Garagen,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Traumhaftes Einfamilienhaus mit 2 ELW mitten im Grünen - MAKLERFREI,530.000 €,"09356 Sankt Egidien, Zwickau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,329 m²,2.867 m²,1.611 €/m²,Einfamilienhaus (freistehend),410 m²,nach Absprache,7,3,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einzigartiges Wohnhaus mit viel Potenzial,129.500 €,"02906 Hohendubrau, Görlitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"335,95 m²",1.320 m²,385 €/m²,Einfamilienhaus (freistehend),nil,nach Kauf,1,1,nil,"3,57 % Käuferprovision inkl. 19 % MwSt.",{}
Vollunterkellerte Doppelhaushälfte,398.000 €,"01445 Radebeul, Meißen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,123 m²,185 m²,3.236 €/m²,Doppelhaushälfte,35 m²,nil,5,1,2 Außenstellplätze,"3,57 % incl. gesetzlicher MWSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Zur Eigennutzung: ZFH mit Gewerbeeinheit in Mohorn mit viel Potential,149.000 €,"01723 Wilsdruff, Sächsische Schweiz-Osterzgebirge (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,100 m²,570 m²,1.490 €/m²,Mehrfamilienhaus,nil,nach Absprache,2,2,3 Außenstellplätze,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
MACHERN: Repräsentative Stadtvilla 6 Zimmer – keine EL im Haus – Grundstückspreis inkl.!,640.475 €,"04827 Machern, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,164 m²,1.444 m²,3.905 €/m²,Villa,nil,nach Vereinbarung,3,1,nil,"3,57% inkl. MWSt.",{'is24qa-gaeste-wc-label': ''}
WEIXDORF - Einfamilienhaus zum sanieren & selber einziehen oder vermieten,260.000 €,"Weixdorf, 01108 Dresden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"147,95 m²",555 m²,1.757 €/m²,Einfamilienhaus (freistehend),"117,92 m²",sofort,4,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
*** Haus in Leipzig mit viel Potential!!!,650.000 €,"Baalsdorfer Straße 3-5,
Holzhausen, 04288 Leipzig",16,450 m²,1.170 m²,1.444 €/m²,Mehrfamilienhaus,40 m²,Erwerb,8,8,2 Stellplätze,"38.675,00€","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
"Investieren in Schwarzenberg: Wohn- und Geschäftshaus mit Potenzial - Faktor 8,54 auf Soll möglich!",169.000 €,"Friedrich-Engels-Straße 2,
08340 Schwarzenberg/Erzgebirge, Erzgebirgskreis",10,"330,4 m²",450 m²,512 €/m²,Mehrfamilienhaus,"53,9 m²",sofort,5,5,4 Garagen,"3,57 % Käuferprovision vom Kaufpreis inkl. gesetzl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Naturlage am Dorfteich,115.000 €,"02633 Göda, Bautzen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,140 m²,1.291 m²,821 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-einliegerwohnung-label': ''}
