title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Mitten im Leben • Urbanes Wohnen Hoheluft-West,549.800 €,"Hoheluft-West, 20253 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",84 m²,6.545 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57% inkl. MwSt. vom Kaufpreis für Nachweis und/oder Vermittlung","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
Urbanes Wohnen im Herzen der Stadt - exklusiver Zugang zum Gemeinschaftsgarten.,269.000 €,"Eimsbüttel (Ortsteil), 20255 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,39 m²,6.897 €/m²,Erdgeschosswohnung,nil,nil,nil,1,nil,3.57 % inkl. MwSt.,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Erbpacht: Top geschnittene Wohnung zzgl. Garage,169.000 €,"Marmstorf, 21077 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"70,88 m²",2.384 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-balkon-terrasse-label': ''}
"effiziente 2 Zimmer Whg. mit Balkon und Haushaltsraum zum renovieren, Rohdiamant in bester Lage",249.000 €,"Heitmannstraße 44,
Barmbek-Süd, 22083 Hamburg",2,46 m²,5.413 €/m²,Etagenwohnung,66 m²,17.5.2024,1,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Zentrale Erdgeschosswohnung mit Terrassenidylle.,398.000 €,"Eimsbüttel (Ortsteil), 20255 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,59 m²,6.746 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,3.57 % inkl. MwSt.,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Sonnige 3 Zimmer Wohnung mit TG Stellplatz in Toplage von Marienthal,429.000 €,"Marienthal, 22043 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,83 m²,5.169 €/m²,nil,nil,Sofort,nil,1,2 Stellplätze,3.57 %,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Große, lichtdurchflutete ETW mit Loggia im Grünen | Gute ÖPNV-Anbindung | 4 Zimmer möglich",399.500 €,"Rahlstedt, 22147 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,99 m²,4.035 €/m²,Etagenwohnung,0 m²,Nach Vereinbarung,2,1,1 Tiefgaragen-Stellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Viel Platz auf 2 Etagen mit 2 Terrassen !,685.000 €,"Farmsen-Berne, 22159 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,117 m²,5.855 €/m²,Maisonette,nil,nach Absprache,2,2,1 Stellplatz,siehe Sonstiges,{}
Optimaler Schnitt und großer Balkon: 1-Zimmer Wohnung (1. OG) im Herzen von Schnelsen!,190.000 €,"Schnelsen, 22457 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,39 m²,4.872 €/m²,Etagenwohnung,8 m²,sofort,1,1,1 Tiefgaragen-Stellplatz,"3,125% inkl. 19% MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
"Zauberhafte 4-Zimmer-Neubauwohnung, A+ Haus, Wärmepumpe, mit hochwertiger Einbauküche",849.000 €,"Bockhorst 181,
Osdorf, 22589 Hamburg",4,"113,8 m²",7.460 €/m²,Etagenwohnung,6 m²,1.4.2024,3,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
