title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
3-Zimmer-Wohnung mit Garagenstellplatz,64.000 €,"Auf der Meß XXXX,
66386 Sankt Ingbert, Saarpfalz-Kreis",3,65 m²,985 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Vermietete Dachgeschosswohnung,79.000 €,"66589 Merchweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,69 m²,1.145 €/m²,Dachgeschoss,6 m²,nach Vereinbarung,2,1,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Luxus Neubauwohnung mit Terrasse und wunderschönem Garten,199.000 €,"66271 Kleinblittersdorf, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,115 m²,1.730 €/m²,Erdgeschosswohnung,nil,Nach Vereinbarung,nil,1,Außenstellplatz,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"2-Zimmer-Wohnung, Balkon, Stellplatz",120.000 €,"Lilienthalstraße XXXX,
Alt-Saarbrücken, 66117 Saarbrücken",2,64 m²,1.875 €/m²,nil,nil,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
ganz tolle große Maisonetten Wohnung 3 ZKB mit Terrasse in schöner Lage in Kirkel/Saar,289.000 €,"66459 Kirkel, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,133 m²,2.173 €/m²,nil,nil,nach Absprache,2,1,nil,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"3-Zimmer-Wohnung, Terrasse, Stellplatz + provisionsfrei +",338.000 €,"Robert-Koch-Straße XXXX,
66450 Bexbach, Saarpfalz-Kreis",3,115 m²,2.939 €/m²,nil,nil,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gepflegte Wohnung mit Loggia in Bexbach,149.000 €,"66450 Bexbach, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,1.656 €/m²,Etagenwohnung,8 m²,nil,2,1,1 Außenstellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Moderne Eigentumswohnung im EG mit schöner Terrasse in zentraler Lage von Mettlach- Orscholz,285.000 €,"66693 Mettlach, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,106 m²,2.689 €/m²,nil,nil,nil,3,2,1 Außenstellplatz,"3,57% inkl. MwSt.",{}
Ansprechende 4-Zimmer-Wohnung mit Balkon in Nohfelden,427.650 €,"66625 Nohfelden, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"142,55 m²",3.000 €/m²,Etagenwohnung,nil,3.3.2025,3,2,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Charmante Maisonette-Wohnung mit Balkon, EBK und Dachterrasse in begehrter Lage",230.000 €,"Malstatt, 66113 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,93 m²,2.473 €/m²,Maisonette,0 m²,nil,2,1,1 Tiefgaragen-Stellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
