title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Sonnendurchflutet - 3-Zimmer-Dachgeschosswohnung mit Dachterrasse,199.000 €,"71691 Freiberg am Neckar, Ludwigsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"54,4 m²",3.658 €/m²,Dachgeschoss,nil,nach Rücksprache,1,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Herrschaftliche Wohnung mit großer Terrasse und Wintergarten in begehrter Wohnlage in Baden-Baden,782.000 €,"Innenstadt, 76530 Baden-Baden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"195,5 m²",4.000 €/m²,Etagenwohnung,24 m²,nach Vereinbarung,3,2,1 Garage,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Altbauwohnung in toller Lage von Stuttgart,349.000 €,"Kräherwald, 70193 Stuttgart
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"70,55 m²",4.947 €/m²,nil,nil,nach Absprache,nil,nil,nil,"3,87 % inkl. MwSt",{'is24qa-balkon-terrasse-label': ''}
Stilvolle Stadtwohnung im Zentrum des Bäderviertels,360.000 €,"Innenstadt, 76530 Baden-Baden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,73 m²,4.932 €/m²,nil,nil,nil,1,1,nil,3.57 %,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnen in ruhiger Lage inkl.Stellplatz,205.000 €,"77971 Kippenheim, Ortenaukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,82 m²,2.500 €/m²,nil,8 m²,nach Absprache,2,1,1 Stellplatz,3.57 %,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
3 Zimmer-Wohnung mit Balkon und TG-Stellplatz im Zentrum von Heidenheim,219.000 €,"89520 Heidenheim an der Brenz, Heidenheim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,85 m²,2.576 €/m²,nil,nil,sofort,nil,1,1 Tiefgaragen-Stellplatz,"3,57% inkl. Mwst. von dem beurkundeten Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Baindt/ Rehstraße,149.000 €,"88255 Baindt, Ravensburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,51 m²,2.922 €/m²,nil,nil,März 2024,nil,nil,2 Außenstellplätze,"3,57 % inkl. MwSt",{'is24qa-balkon-terrasse-label': ''}
Sehr gepflegte Wohnung! Bezugsfertig! In ruhiger Lage!,329.000 €,"71063 Sindelfingen, Böblingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,4.113 €/m²,Etagenwohnung,nil,nil,2,1,1 Garage,3,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Wohnung über 3 Etagen mit Garten und Carport-Stellplatz in Ettlingen-Spessart als Kapitalanlage,609.000 €,"76275 Ettlingen, Karlsruhe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"137,5 m²",4.429 €/m²,Etagenwohnung,nil,nil,4,1,1 Carport,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Ruhige 3-Zimmer-Etagenwohnung auf 70 m² mit Balkon in bester Lage,309.000 €,"West, 71636 Ludwigsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"66,83 m²",4.624 €/m²,Etagenwohnung,nil,nach Kaufpreiszahlung,2,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
