title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"BAWUE: Helle 3,5-Zimmer-Wohnung mit Balkon in zentraler Lage",299.000 €,"70806 Kornwestheim, Ludwigsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","95,19 m²",3.141 €/m²,Etagenwohnung,nil,sofort,2,1,1 Garage,"4,76 % Käuferprovision inkl. ges. MwSt. aus dem Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Es könnte die große Liebe werden! 3,5 Zimmer über zwei Wohnebenen",455.000 €,"71120 Grafenau, Böblingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",105 m²,4.333 €/m²,Maisonette,nil,nil,nil,nil,1 Garage,"3,57 % incl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
= PROVISIONSFREI = Moderne 5-Zimmer-Maisonette-Neubauwohnung,779.000 €,"73773 Aichwald, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"157,1 m²",4.959 €/m²,Maisonette,nil,nil,3,2,1 Tiefgaragen-Stellplatz,Provisonsfrei !,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Tolle Lage im Casterfeld: 4 Zimmer - Wohnung mit Gartenanteil und Balkon,368.000 €,"Rheinau, 68219 Mannheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,109 m²,3.376 €/m²,Dachgeschoss,nil,sofort,3,1,nil,"2,38 % inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
Letzte Gelegenheit Leere 2-Zimmer-Wohung mit Südbalkon(3.OG/DG)Stellplatz/S-Bahn,179.000 €,"73650 Winterbach, Rems-Murr-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"53,61 m²",3.339 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"3,57 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
"Sofort bezugsfrei: Sonnige 3-Zi.-ETW mit Loggia, Balkon, Küche und TG-Stellplatz + Keller",330.000 €,"69469 Weinheim, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"97,88 m²",3.371 €/m²,nil,nil,ab sofort,2,1,1 Garage,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"4,5 Zimmer, 2 Balkone, Garage und Hobbyraum",419.900 €,"76287 Rheinstetten, Karlsruhe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5","119,59 m²",3.511 €/m²,Etagenwohnung,30 m²,ab sofort,3,1,1 Garage,"2,38% inkl. MwSt. für den Käufer","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gemütliche 2-Zimmer-Wohnung im Herzen von Marbach,Auf Anfrage,"71672 Marbach am Neckar, Ludwigsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,46 m²,nil,nil,nil,nil,nil,1,1 Garage,3.57%,{'is24qa-keller-label': ''}
Sofort wohlfühlen: Frisch renovierte 2-Zi.-ETW in Endingen am Kaiserstuhl,235.000 €,"79346 Endingen am Kaiserstuhl, Emmendingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"66,46 m²",3.536 €/m²,nil,nil,ab sofort,1,1,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
**79244 Münstertal**Drei Zimmer Wohnung mit großer Terrasse inkl. KFZ-Stellplatz,199.000 €,"79244 Münstertal/Schwarzwald, Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,2.211 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': ''}"
"Renovierte, lichtdurchflutete 2-Zimmer-Dachgeschosswohnung mit EBK und Balkon in ruhiger Lage",160.000 €,"70794 Filderstadt, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,43 m²,3.721 €/m²,Dachgeschoss,nil,kurzfristig beziehbar,1,1,Außenstellplatz,"3,57 % vom Kaufpreis inkl. Mehrwertsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Penthouse ""80 qm"" Dachterrasse - Traumhaft schön!",498.000 €,"88046 Friedrichshafen, Bodenseekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",90 m²,5.533 €/m²,Penthouse,80 m²,n. Vb.,2,1,1 Stellplatz,"17.778,00 €","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Kleines Apartment für Studierende im Wohngebiet Wanne,99.000 €,"Wanne, 72076 Tübingen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"19,39 m²",5.106 €/m²,nil,nil,z.Z. vermietet,nil,nil,nil,"3,57 % inkl. MwSt",{'is24qa-vermietet-label': ''}
Wohlfühlmoment!,225.000 €,"Wagbachstraße 13,
68753 Waghäusel, Karlsruhe (Kreis)",2,"63,6 m²",3.538 €/m²,nil,"21,64 m²",nil,1,1,1 Stellplatz,"3,57 % inkl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
"Schön, hell, ruhig",280.000 €,"Kelterstraße 13,
Heslach, 70199 Stuttgart",2,"58,94 m²",4.751 €/m²,Etagenwohnung,nil,sofort,1,1,nil,"3,57 % inkl. 19 % MwSt. aus dem beurkundeten Kaufpreis",{}
