title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Hamburg-Billstedt | Erstklassige Ausstattung in bester Lage - Neuwertige Terrassenwohnung mit Garten,399.000 €,"Billstedt, 22117 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","67,27 m²",5.931 €/m²,Terrassenwohnung,"7,7 m²",nil,1,1,1 Tiefgaragen-Stellplatz,3.57% inkl. gesetzlicher MwSt. (Käuferprovision) Gleiche Courtage erhalten wir auch vom Verkäufer.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Große 3-Zimmer Wohnung mit schöner Terrasse nach Westen,674.000 €,"Osdorfer Landstraße 24-26,
Osdorf, 22607 Hamburg",3,"100,9 m²",6.680 €/m²,Erdgeschosswohnung,"20,7 m²",2024,2,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Außergewöhnliche Gartenwohnung in den 11Houses,1.110.000 €,"Uhlenhorst, 22081 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,107 m²,10.374 €/m²,Erdgeschosswohnung,nil,nach Absprache,2,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Wunderschöne, 4-5 Zimmer-Wohnung, A+ Haus, Wärmepumpe, inkl. hochwertiger Einbauküche",899.000 €,"Bockhorst 181 b,
Osdorf, 22609 Hamburg",5,125 m²,7.192 €/m²,Etagenwohnung,6 m²,1.4.2024,3,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Hamburg - Eidelstedt | A+ energetisches Penthouse vom Traditionsbauträger inkl. Stellplatz in 2024,614.625 €,"Eidelstedt, 22525 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"81,95 m²",7.500 €/m²,Penthouse,6 m²,nil,1,1,nil,"2,38 % inkl. gesetzlicher MwSt. (Käuferprovision)",{'is24qa-keller-label': ''}
Große 4-Zimmer Wohnung mit uneinsichtiger Terrasse,799.000 €,"Osdorfer Landstraße 24-26,
Osdorf, 22607 Hamburg",4,"110,4 m²",7.237 €/m²,Etagenwohnung,"18,3 m²",2024,3,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Hamburg-Niendorf | Hochwertige energieeffiziente Neubau-Terrassenwohnung in grüner Umgebung,449.000 €,"Niendorf, 22455 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"59,77 m²",7.512 €/m²,Terrassenwohnung,5 m²,nil,1,1,nil,3.57% inkl. gesetzlicher MwSt. (Käuferprovision),"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
ROOTS - close to heaven - down to earth,1.130.000 €,"Lucy-Borchardt-Str. 4,
HafenCity, 20457 Hamburg",3,119 m²,9.496 €/m²,Etagenwohnung,119 m²,Ab Q3 - 2024,2,2,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2 Zimmer Neubau Wohnung in Hamburg Bramfeld mit Dachterasse!,460.000 €,"Heinrich Helbing Straße 15,
Bramfeld, 22177 Hamburg",2,"68,74 m²",6.692 €/m²,Etagenwohnung,nil,01.04.2024,nil,1,nil,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Alstertraum!,2.750.000 €,"Uhlenhorst, 22087 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,229 m²,12.009 €/m²,Etagenwohnung,nil,Absprache,2,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
