title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
HOMBURG-OT; GEPFLEGTES 2 ZKB APARTMENT MIT BALKON IN UNI-NÄHE,69.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,35 m²,1.971 €/m²,Etagenwohnung,nil,sofort,1,1,Außenstellplatz,"3,57 % (vom Kaufpreis incl. MwSt.)","{'is24qa-personenaufzug-label': '', 'is24qa-vermietet-label': ''}"
Begegnungsstätte der Generationen – Winterbach,110.000 €,"66606 Sankt Wendel, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"39,59 m²",2.778 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,"0,00","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': ''}"
Begegnungsstätte der Generationen – Winterbach,186.500 €,"66606 Sankt Wendel, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"67,74 m²",2.753 €/m²,Etagenwohnung,nil,nil,1,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Begegnungsstätte der Generationen – Winterbach,99.000 €,"66606 Sankt Wendel, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"35,21 m²",2.812 €/m²,Souterrain,nil,nil,1,1,1 Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Begegnungsstätte der Generationen – Winterbach,141.500 €,"66606 Sankt Wendel, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"51,39 m²",2.753 €/m²,Dachgeschoss,nil,nil,1,1,nil,"0,00","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': ''}"
Zuhause gestalten in Neunkirchen: ETW mit Renovierungsbedarf in Neunkirchen,59.000 €,"66538 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"61,23 m²",964 €/m²,nil,nil,ab sofort,2,1,nil,"2,98 %",{'is24qa-online-besichtigung-moeglich-label': ''}
HOMBURG-ZENTRUM; HELLES UND GEPFLEGTES 1 ZIMMER APARTMENT MIT TAGESLICHTBAD,89.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,25 m²,3.560 €/m²,Etagenwohnung,nil,15.06.2024,nil,1,nil,"3,57 % (vom Kaufpreis incl. MwSt.)",{'is24qa-personenaufzug-label': ''}
Begegnungsstätte der Generationen – Winterbach,124.500 €,"66606 Sankt Wendel, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"49,73 m²",2.504 €/m²,Etagenwohnung,nil,nil,1,1,nil,"0,00","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': ''}"
Maisonettewohnung in beliebter Lage von Saarbrücken - St. Johann,270.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,2.700 €/m²,Maisonette,nil,nach Absprache,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
PERL-BESCH: 99 m² Wohnung mit 2 Schlafzimmer und Balkon!,359.000 €,"66706 Perl, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,99 m²,3.626 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"3,57 % inkl. MwSt.",{'is24qa-balkon-terrasse-label': ''}
