title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einfach bezaubernd! 3 ZKB mit Balkon in SB-Rastpfuhl,179.000 €,"Burbach, 66113 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,104 m²,1.721 €/m²,Etagenwohnung,nil,sofort,2,1,Tiefgaragen-Stellplatz,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Charmante 1,5 Zimmer-Wohnung mit idyllischem Waldpanorama",49.000 €,"66538 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",36 m²,1.361 €/m²,Etagenwohnung,nil,nil,nil,1,Garage,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Attraktive neue Sanierte 2 ZkB zu Verkaufen,139.000 €,"66557 Illingen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",85 m²,1.635 €/m²,Erdgeschosswohnung,nil,nil,2,1,Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Attraktive neue Sanierte 1,5 ZkB zu Verkaufen",94.000 €,"66557 Illingen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",54 m²,1.741 €/m²,Etagenwohnung,nil,01.011.2023,1,1,Außenstellplatz,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sehr gepflegte Maisonette Wohnung in zentraler Lage,198.000 €,"66557 Illingen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"118,3 m²",1.674 €/m²,Maisonette,nil,Sofort,nil,3,4 Stellplätze,"2,75% zzgl. der gesetzlich gültigen MwSt.",{'is24qa-gaeste-wc-label': ''}
Helle modernisierte 2-3 Zimmer Wohnung in SB- St. Arnual,160.000 €,"St. Arnual, 66119 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,74 m²,2.162 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
**** JOYFUL LIVING **** Micro-Living-/Studentenwohnung in Saarbrücken-City,195.065 €,"Malstatt, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"43,63 m²",4.471 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gepflegte Eigentumswohnung mit Balkon in zentraler Lage von Saarlouis zu verkaufen,115.000 €,"66740 Saarlouis, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"54,53 m²",2.109 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Sehr gepflegte 1ZKB Wohnung mit Balkon und Einbauküche - in Saarbrücken / Schönbach,65.000 €,"Güdingen, 66119 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"42,5 m²",1.529 €/m²,Etagenwohnung,nil,sofort,1,1,nil,"3,57% des notariellen Kaufpreises","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
**** EXKLUSIVE PENTHOUSEWOHNUNG IM HERZEN VON SAARBRÜCKEN ****,749.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,134 m²,5.590 €/m²,Penthouse,nil,nil,nil,nil,nil,"2,38 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
