title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Wohnen und investieren in der Stadt der Dichter und Denker!,489.900 €,"Nordvorstadt, 99423 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"91,84 m²",5.334 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Schicke Stadtwohnung mit Dachterrasse und Balkon,370.000 €,"Altstadt, 99084 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,96 m²,3.854 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Eigentumswohnung ideal für Handwerker,69.000 €,"99713 Ebeleben, Kyffhäuserkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"78,6 m²",878 €/m²,Etagenwohnung,nil,nil,3,1,nil,"Der Käufer zahlt im Erfolgsfall eine Maklerprovision in Höhe von 3,57% inkl. 19% Mehrwertsteuer.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
antaris Immobilien GmbH ** Klasse Eigentumswohnung zum Eigennutz oder zur Vermietung **,171.000 €,"Krämpfervorstadt, 99085 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","85,54 m²",1.999 €/m²,Dachgeschoss,nil,,nil,nil,nil,"3,57 % der Kaufpreissumme inkl. MwSt. vom Käufer",{'is24qa-keller-label': ''}
vermietete 2-Raum Wohnung mit super Anbindung,47.000 €,"07554 Korbußen, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"54,27 m²",866 €/m²,Erdgeschosswohnung,nil,nil,1,1,1 Außenstellplatz,3000 EUR,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Eigentumswohnung im idyllischen Großschwabhausen!,349.000 €,"99441 Großschwabhausen, Weimarer Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,3.173 €/m²,Maisonette,14 m²,sofort,nil,2,1 Carport,"4,76 % inkl. ges. MwSt.",{'is24qa-garten-mitbenutzung-label': ''}
Exklusive Stadtwohnung im Loft-Stil mit Balkon,398.000 €,"Altstadt, 99084 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,93 m²,4.280 €/m²,nil,nil,nil,nil,nil,1 Duplex-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Familienfreundliche 4-Zi.-Wohnung in Altstadtnähe,237.000 €,"Krämpfervorstadt, 99085 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"96,31 m²",2.461 €/m²,Etagenwohnung,nil,nach Vereinbarung,nil,nil,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Provisionfrei mit Faktor-20. Vermietete 3-Zi. Wohnung zu verkaufen,82.000 €,"Ringstraße 48,
99848 Wutha-Farnroda, Wartburgkreis",3,"62,51 m²",1.312 €/m²,nil,"64,26 m²",nil,2,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Geschmackvolle Eigentumswohnung zum kleinen Preis,75.000 €,"Lusan-Brüte, 07549 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,89 m²,843 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"4,76 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
2 Raum-Wohnung mit Balkon + Stellplatz,76.700 €,"98634 Wasungen, Schmalkalden-Meiningen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"60,85 m²",1.260 €/m²,Dachgeschoss,nil,nil,1,1,1 Außenstellplatz,"Provision nur 3,57% incl.Mwst.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
LUXUS ANDORRA,1.484.000 €,"TARTER 2,
44500 Oberdorla, Unstrut-Hainich-Kreis",1,160 m²,9.275 €/m²,Etagenwohnung,nil,nil,3,3,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Interessante Investitionsmöglichkeit: Vermietete 2-Zimmer-Wohnung mit Balkon und Carport,55.000 €,"Auf dem Scheitberg 41,
07589 Bocka, Greiz (Kreis)",2,62 m²,887 €/m²,nil,nil,nil,1,1,1 Außenstellplatz,"3,57% incl. gesetzl. Mwst.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
""" sonnige "" 3 Zimmer Wohnung in guter Lage von Sonneberg mit Balkon",92.000 €,"Köppelsdorfer-Straße 226,
96515 Sonneberg, Sonneberg (Kreis)",3,70 m²,1.314 €/m²,Etagenwohnung,nil,frei,1,1,1 Außenstellplatz,"4,76 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Top vermietete Eigentumswohnung mit Balkon inkl. TG Stellplatz,98.500 €,"Urbicher Weg 47,
Niedernissa, 99099 Erfurt",2,43 m²,2.291 €/m²,Etagenwohnung,nil,nil,1,1,1 Tiefgaragen-Stellplatz,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
2-Zimmerwohnung mit Balkon in guter Wohnlage von Weimar zu verkaufen!,63.000 €,"Schöndorf, 99427 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"48,23 m²",1.306 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Eigentum im Herzen von Erfurt!,109.700 €,"Krämpfervorstadt, 99085 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"44,57 m²",2.461 €/m²,Etagenwohnung,nil,sofort,nil,nil,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen und investieren in der Stadt der Dichter und Denker!,489.900 €,"Nordvorstadt, 99423 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"91,84 m²",5.334 €/m²,Etagenwohnung,nil,nil,nil,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
