title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Gut geschnittene 2ZKB Wohnung mit Balkon am St. Johanner Markt,190.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,76 m²,2.500 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57% vom notariellen Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Komplett renovierte 2 ZKB-Wohnung mit Stellplatz + Kellerraum,98.000 €,"Am Krenzelsberg 41,
Burbach, 66115 Saarbrücken",2,40 m²,2.450 €/m²,Etagenwohnung,10 m²,Sofort,1,1,1 Außenstellplatz,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
"Gemütliches Haus, die Alternative zur Eigentumswohnung!!!",135.000 €,"66640 Namborn, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,83 m²,1.627 €/m²,Erdgeschosswohnung,nil,nil,1,1,2 Außenstellplätze,"Die Courtage beträgt 3,57 % inkl. MwSt","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
3 Zimmer Wohnung zu verkaufen,170.000 €,"Beim Weisenstein 8,
Dudweiler (Ortsteil), 66125 Saarbrücken",3,85 m²,2.000 €/m²,Etagenwohnung,85 m²,nil,2,2,nil,"2,38 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
1 - Zimmer - Appartement mit Balkon in Ottweiler,53.000 €,"66564 Ottweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,35 m²,1.514 €/m²,Etagenwohnung,nil,vermietet,nil,1,1 Stellplatz,"7,14 %","{'is24qa-personenaufzug-label': '', 'is24qa-keller-label': ''}"
66424 Homburg-Sanddorf - 2 ZKB Dachgeschoss - Modernes Wohnen in Altbauvilla,350.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,105 m²,3.333 €/m²,Dachgeschoss,nil,sofort,1,1,3 Carports,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2 Zimmer Wohnung zu verkaufen,87.000 €,"Grühlingshöhe 2,
Dudweiler (Ortsteil), 66125 Saarbrücken",2,54 m²,1.611 €/m²,Etagenwohnung,54 m²,nil,1,1,nil,"2,38 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Helle geräumige Eigentumswohnung im Herzen von Limbach,236.000 €,"66459 Kirkel, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,101 m²,2.337 €/m²,nil,nil,nach Vereinbarung,2,1,1 Carport,"2,5% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Eigentumswohnung mit Garten in sonniger Lage von Sulzbach,145.000 €,"66280 Sulzbach/Saar, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"82,67 m²",1.754 €/m²,Etagenwohnung,25 m²,nil,3,1,2 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
exklusive und sehr komfortable Luxus Wohnung 2ZKB mit Terrasse in Homburg-Sanddorf,309.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"77,04 m²",4.011 €/m²,nil,nil,nach Absprache,1,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
