title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Langjährig vermietete Eigentumswohnung in Innenstadtnähe mit Balkon,134.000 €,"Auenstraße 14,
Andreasvorstadt, 99089 Erfurt",2,"60,48 m²",2.216 €/m²,Etagenwohnung,5 m²,Zeitnaher Erwerb,1,1,nil,"2,975 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Gemütliche Souterrainwohnung westlich von Gotha,52.000 €,"Wiesenweg 5 a/b/c,
99869 Haina, Gotha (Kreis)",2,"65,19 m²",798 €/m²,Souterrain,5 m²,Zeitnaher Erwerb,1,1,nil,3 % inkl. MwSt.,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Nette Etagenwohnung mit 3 Zimmern in Grobengereuth zu verkaufen.,39.750 €,"07389 Grobengereuth, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"57,85 m²",687 €/m²,Etagenwohnung,nil,nil,1,1,1 Garage,"2000,00exkl. MwSt",{}
Helle Etagenwohnung mit Balkon im 1.OG in Nessetal/ Haina,82.500 €,"Wiesenweg 5 a/b/c,
99869 Haina, Gotha (Kreis)",3,"82,46 m²",1.000 €/m²,Etagenwohnung,54 m²,Zeitnaher Erwerb,2,1,nil,3 % inkl. MwSt.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"vermietete 2,5- Zimmer - Dachgeschosswohnung in gepflegtem Mehrfamilienhaus",82.000 €,"Illebener Weg 25a-e,
99947 Bad Langensalza, Unstrut-Hainich-Kreis",2,"62,44 m²",1.313 €/m²,Dachgeschoss,nil,nil,1,1,nil,"3,57 %",{'is24qa-vermietet-label': ''}
Großzügige Erdgeschosswohnung in der Residenzstadt Altenburg,125.000 €,"04600 Altenburg, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"82,5 m²",1.515 €/m²,Erdgeschosswohnung,10 m²,nil,nil,nil,1 Carport,"4,20 % des Kaufpreises inkl. ges. MwSt. (in Höhe von derzeit 19 %)","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Super Kapitalanlage - vermietete 2 Zi,.WE mit Balkon und Tiefgaragenstellplatz",91.000 €,"07407 Rudolstadt, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"61,32 m²",1.484 €/m²,Etagenwohnung,nil,nil,1,1,1 Tiefgaragen-Stellplatz,jeweils 3 % von Käufer und Verkäufer vom Kaufpreises inkl. MwSt.,{'is24qa-balkon-terrasse-label': ''}
Große Dachgeschosswohnung mit Balkon und perfektem Blick ins Grüne,103.800 €,"Wiesenweg 5 a/b/c,
99869 Haina, Gotha (Kreis)",3,"86,5 m²",1.200 €/m²,Dachgeschoss,54 m²,Zeitnaher Erwerb,2,1,nil,3 % inkl. MwSt.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Zentrumsnah und schön geschnittene Zweiraum-Erdgeschosswohnung in ruhiger Erfurter Lage,99.500 €,"Ilversgehofen, 99086 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"44,32 m²",2.245 €/m²,Etagenwohnung,4 m²,nil,1,1,nil,"3,57 %",{'is24qa-online-besichtigung-moeglich-label': ''}
"Brieglebstraße 16, 99867 Gotha",44.900 €,"Brieglebstraße 16,
99867 Gotha, Gotha (Kreis)",2,48 m²,935 €/m²,Etagenwohnung,nil,30.12.2024,nil,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
selbst einziehen oder vermieten - 3 Zi.-ETW in Knau,49.900 €,"07389 Gertewitz, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,58 m²,860 €/m²,Etagenwohnung,nil,nil,2,1,Garage,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
