title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Hochwertige 3-Raum-Wohnung in ruhiger Lage von Gera,385.000 €,"Gera-Ost, 07546 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"93,4 m²",4.122 €/m²,Terrassenwohnung,nil,2026,2,1,1 Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Praktisch geschnittene 2-Zimmerwohnung mit separater Küche und großem Balkon | Traubenhang, WE11",319.900 €,"Nordvorstadt, 99423 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"60,49 m²",5.288 €/m²,Etagenwohnung,nil,nil,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Verkaufsstart jetzt! Exklusive Eigentumswohnungen am Erfurter Kreuz,329.115 €,"Friedensallee 16d,
99334 Ichtershausen, Ilm-Kreis",3,"88,95 m²",3.700 €/m²,Etagenwohnung,nil,06/2024,2,1,1 Außenstellplatz,"1,19%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"3-Zimmer-Wohnung mit ELW im Souterrain, mit Balkon, Garage und Carport in Sonneberg",245.000 €,"96515 Sonneberg, Sonneberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,1.750 €/m²,Erdgeschosswohnung,0 m²,Nach Vereinbarung,3,2,2 Carports,"2,94% vom Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Verkaufsstart jetzt! Exklusive Eigentumswohnungen am Erfurter Kreuz,320.220 €,"Friedensallee 16d,
99334 Ichtershausen, Ilm-Kreis",3,"88,95 m²",3.600 €/m²,Etagenwohnung,nil,06/2024,2,1,1 Außenstellplatz,"1,19%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Schöne 2-Zimmerwohnung - ideal auch als Kapitalanlage | Kirschweide, WE08",329.900 €,"Nordvorstadt, 99423 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"62,99 m²",5.237 €/m²,nil,nil,nil,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ab sofort bezugsfertig: Stilvolle 5-Zimmer-Maisonette-Wohnung mit Dachterrasse und Balkon,639.900 €,"Ilversgehofen, 99089 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"134,18 m²",4.769 €/m²,Maisonette,nil,Frühjahr 2024,3,2,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"★Wohnen wo andere Urlaub machen, Eigentumswohnung in purer Idylle!★",159.000 €,"37115 Bischofferode, Eichsfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"127,21 m²",1.250 €/m²,Etagenwohnung,nil,nil,3,2,Außenstellplatz,"3,77%inkl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
"4 Zimmer, EG, ca. 100m² - Nicht nur ein Wohntraum für Familien mit Kindern | Traubenhang, WE16",529.900 €,"Nordvorstadt, 99423 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"99,98 m²",5.300 €/m²,Erdgeschosswohnung,nil,nil,3,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Ideal auch als Kapitalanlage: Kompakt geschnittene 2-Zimmerwohnung mit Balkon | Traubenhang, WE38",309.900 €,"Nordvorstadt, 99423 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"57,78 m²",5.363 €/m²,Etagenwohnung,nil,nil,1,nil,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Verkaufsstart jetzt! Exklusive Eigentumswohnungen am Erfurter Kreuz,290.749 €,"Friedensallee 16d,
99334 Ichtershausen, Ilm-Kreis",3,"93,79 m²",3.100 €/m²,Erdgeschosswohnung,nil,06/2024,2,2,2 Außenstellplätze,"1,19%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Verkaufsstart jetzt! Exklusive Eigentumswohnungen am Erfurter Kreuz,"323.575,50 €","Friedensallee 16d,
99334 Ichtershausen, Ilm-Kreis",3,"93,79 m²",3.450 €/m²,Etagenwohnung,nil,06/2024,2,1,1 Außenstellplatz,"1,19%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
