title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Wundervolle Hochparterrewohnung im Komponistenviertel,300.000 €,"Barmbek-Süd, 22083 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,54 m²,5.556 €/m²,Hochparterre,nil,nil,nil,1,nil,"3,125% inkl. Mwst.","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"3-Zimmer-Hochparterre-Wohnung (Ohne Makler) mit Terrasse, Garten und EBK, Schanzennah aber ruhig",585.000 €,"Arnkielstraße 9,
Altona-Nord, 22769 Hamburg",3,66 m²,8.864 €/m²,Hochparterre,nil,28.5.2024,3,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Freie Zwei-Zimmer-Eigentumswohnung mit Garten in Klein Borstel,358.000 €,"Tornberg 30A,
Ohlsdorf, 22337 Hamburg",2,"66,28 m²",5.401 €/m²,Etagenwohnung,nil,sofort,nil,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"** FREI LIEFERBAR** Schöne, helle Eigentumswohnung mit Tiefgaragenstellplatz in Winterhude",499.000 €,"Winterhude, 22301 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,69 m²,7.232 €/m²,Etagenwohnung,nil,sofort,nil,nil,1 Tiefgaragen-Stellplatz,"15.593,75","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"2,5 Zimmer-Eigentumswohnung mit Terrasse; von Privat - Provisionsfrei!",295.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",75 m²,3.933 €/m²,Erdgeschosswohnung,0 m²,nil,1,1,Außenstellplatz,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
3 Eigentumswohnungen im neuen Dachgeschoss-Ausbau in Hamburg - Horn,750.000 €,"Horn, 22111 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,180 m²,4.167 €/m²,Dachgeschoss,nil,ab sofort,5,3,nil,3 % (inkl. MwSt.),{}
"4-Zi.-Wohnung, 1.OG, mit Balkon nahe Eilbekkanal",549.000 €,"Barmbek-Süd, 22081 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,92 m²,5.967 €/m²,Etagenwohnung,nil,sofort,nil,1,nil,"2,38% inkl. Mwst.",{'is24qa-balkon-terrasse-label': ''}
Provisionsfrei! Sensationelle Altbauwohnung (4 Zimmer) mitten in St.Georg,975.000 €,"St. Georg, 20099 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,8.864 €/m²,Etagenwohnung,110 m²,1.8.2024,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2-Zimmer-Wohnung mit zwei Balkonen am Goldbekkanal,399.000 €,"Winterhude, 22301 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"58,24 m²",6.851 €/m²,Etagenwohnung,nil,nil,1,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
KfW55 Neubau: A+ Penthouse in Top-Lage am Binnenhafen!,599.000 €,"Harburg (Ortsteil), 21079 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,103 m²,5.816 €/m²,Penthouse,nil,Nach Absprache,1,1,1 Garage,"3,57% inkl. der gesetzlichen MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Offen für Angebote: 1.0-Zimmer Wohnung in Hamburg,nil,"Stellingen, 22527 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,33 m²,7.848 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,nil,{}
VOILÀ - KfW-40 - 3-Zimmer-ETW mit großem Garten,499.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"79,08 m²",6.310 €/m²,Terrassenwohnung,nil,nil,2,2,nil,"2,38 % inkl. gesetzl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Eine Altbauwohnung im malerischen Stadtteil Winterhude mit eigener Loggia.,499.000 €,"Winterhude, 22301 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","68,33 m²",7.303 €/m²,Erdgeschosswohnung,nil,Gemäß Vereinbarung,1,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
Offen für Angebote: Wohnung in Hamburg,nil,"Wohldorf-Ohlstedt, 22397 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,105 m²,5.048 €/m²,nil,nil,nil,nil,nil,nil,nil,{}
3-Zimmer-Penthouse-Wohnung mit sonnigem Balkon und EBK,785.000 €,"Blankenese, 22587 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,91 m²,8.626 €/m²,Penthouse,0 m²,nil,2,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Penthouse mit großer Dachterrasse in ruhiger und grüner Lage inkl. Tiefgaragenstellplatz,389.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,101 m²,3.851 €/m²,Penthouse,nil,sofort,nil,2,Tiefgaragen-Stellplatz,"12.156,25","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Provisionsfrei: Schöne vollst. renovierte 3,5 Z. Maisonette-Wohnung mit Balkon/Terrasse im Grünen",439.000 €,"Eißendorf, 21077 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","106,35 m²",4.128 €/m²,Maisonette,"10,51 m²",nil,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Von Privat: 38 qm-Wohnung Bj. 1997, 3.OG",239.000 €,"Langbehnstraße 19c,
Bahrenfeld, 22761 Hamburg",1,38 m²,6.289 €/m²,Etagenwohnung,40 m²,01.07.2024,1,1,1 Duplex-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Schicke 2-Zimmer Wohnung im Herzen von Bramfeld mit Tiefgaragenstellplatz,265.000 €,"Bramfeld, 22179 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,57 m²,4.649 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,Käuferprovision 3 % inkl. MwSt.,{'is24qa-einbaukueche-label': ''}
EHRLICH. AUTHENTISCH. KIEZ.- Vermietete Kapitalanlage zum Innenhof mit Tiefgaragenstellplatz,229.000 €,"Gilbertstraße 27,
St. Pauli, 22767 Hamburg",2,"42,01 m²",5.451 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
