title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
2 Zimmer Wohnung zu verkaufen,114.000 €,"Hochstr. 21,
66280 Sulzbach/Saar, Stadtverband Saarbrücken (Kreis)",2,50 m²,2.280 €/m²,Etagenwohnung,50 m²,nil,1,1,nil,"2,38 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"HOMBURG-ZENTRUM; GEPFLEGTE 1,5 ZKB WOHNUNG MIT SONNIGEM BALKON",78.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",38 m²,2.053 €/m²,Etagenwohnung,5 m²,01.07.2024,1,1,nil,"3,57 % (vom Kaufpreis incl. MwSt.)",{'is24qa-personenaufzug-label': ''}
Grenznah! Moderne Eigentumswohnung!,195.000 €,"66693 Mettlach, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,52 m²,3.750 €/m²,Dachgeschoss,52 m²,nil,1,1,1 Garage,"3,57","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
HAUS STATT WOHNUNG!,448.000 €,"66706 Perl, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,145 m²,3.090 €/m²,Etagenwohnung,nil,nil,2,3,2 Garagen,"3,57 % inkl. MwSt",{}
PERL: NEUWERTIGE 87 m² ERDGESCHOSS WOHNUNG,320.000 €,"66706 Perl, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"86,6 m²",3.695 €/m²,Erdgeschosswohnung,nil,nil,1,1,1 Außenstellplatz,"3,57 % inkl. MwSt.",{'is24qa-balkon-terrasse-label': ''}
"Appartement incl. Stellplatz, Garage u. Balkon in Perl-Nennig zu verkaufen",389.000 €,"66706 Perl, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,105 m²,3.705 €/m²,Dachgeschoss,nil,nil,3,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Provisionsfreie 2-Zi. Eigentumswohnung m. Balkon - Top gepflegt, ruhig, sonnig, zentrale Lage",159.500 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,52 m²,3.067 €/m²,Etagenwohnung,nil,nach Absprache,1,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Eigentumswohnung in City von Püttlingen,119.000 €,"66346 Püttlingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,68 m²,1.750 €/m²,Dachgeschoss,nil,nil,2,1,1 Stellplatz,"3,57 % inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
3 Zimmer Wohnung mit großem Balkon zu verkaufen,250.000 €,"Am Schmittenberg 13,
Scheidt, 66133 Saarbrücken",3,"83,67 m²",2.988 €/m²,Etagenwohnung,"83,67 m²",nil,2,1,1 Tiefgaragen-Stellplatz,"2,38 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Renovierte 3-ZKB mit Garage und privatem Garten am Eurobahnhof,229.000 €,"Jägersfreuder Straße 25,
Malstatt, 66113 Saarbrücken",3,79 m²,2.899 €/m²,Erdgeschosswohnung,8 m²,Sofort,1,1,1 Garage,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Appartement incl. Stellplatz, Garage u. Balkon in Perl-Nennig zu verkaufen",479.000 €,"66706 Perl, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,3.685 €/m²,nil,nil,nil,2,1,2 Stellplätze,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
ZWEI Eigentumswohnungen zu EINEM Preis!!!,130.000 €,"66538 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,90 m²,1.444 €/m²,Etagenwohnung,nil,nil,2,2,2 Außenstellplätze,"Die Courtage beträgt 3,57 % inkl. MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Renovierte 3-ZKB mit Garage und Wintergarten am Eurobahnhof,219.000 €,"Jägersfreuder Straße 25,
Malstatt, 66113 Saarbrücken",3,82 m²,2.671 €/m²,Etagenwohnung,8 m²,Sofort,1,1,1 Garage,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
"Renovierte 2-ZKB DG-Wohnung mit Garage, EBK+Wintergarten am Eurobahnhof",149.000 €,"Jägersfreuder Straße 25,
Malstatt, 66113 Saarbrücken",3,57 m²,2.614 €/m²,Dachgeschoss,8 m²,Sofort,1,1,1 Garage,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Sofort wohlfühlen: Schöne, modernisierte 3-Zi.-ETW in zentraler Lage von Neunkirchen",99.000 €,"66538 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"77,99 m²",1.269 €/m²,nil,"32,61 m²",ab sofort,2,1,nil,"2,98 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
DILLINGEN-DIEFFLEN: 104 m ² Wohnung + Garage!,229.000 €,"66763 Dillingen/Saar, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"104,43 m²",2.193 €/m²,Etagenwohnung,nil,nil,2,1,1 Garage,"3,57 % (inkl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Renovierungsbedürftige Zwei-Zimmer-Wohnung im 1. Obergeschoss mit Balkon,109.000 €,"66763 Dillingen/Saar, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"63,06 m²",1.729 €/m²,nil,2 m²,nil,1,1,nil,"3,57 % inkl. MwSt.",{}
