title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Buntes Eimsbüttel: 3-Zimmer Erdgeschosswohnung im Erstbezug nach Modernisierung,432.000 €,"Eimsbüttel (Ortsteil), 20255 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,60 m²,7.200 €/m²,Erdgeschosswohnung,nil,sofort,nil,1,nil,"3,2 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Kleines Schmuckstück im Erstbezug nach Modernisierung fußläufig zum UKE,397.000 €,"Eppendorf, 20251 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"52,78 m²",7.522 €/m²,Etagenwohnung,nil,Nach Vereinbarung,1,1,nil,"3,2 % vom Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Provisionsfrei! Gepflegtes Appartment mit Loggia in attraktiver Lage,139.000 €,"Osdorf, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"33,67 m²",4.128 €/m²,Etagenwohnung,nil,Sofort verfügbar,nil,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
EHRLICH. AUTHENTISCH. KIEZ.- Vermietete Eigentumswohnung auf St. Pauli mit Tiefgaragenstellplatz,279.000 €,"Gilbertstraße 27,
St. Pauli, 22767 Hamburg",2,"51,3 m²",5.439 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Reizvolle Dachgeschoss ETW.,445.000 €,"Bergstedt, 22395 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,113 m²,3.938 €/m²,Dachgeschoss,nil,nil,3,2,Tiefgaragen-Stellplatz,"3,125 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Erdgeschoss Wohnung BJ 2010.,950.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,7.308 €/m²,Erdgeschosswohnung,nil,nil,3,2,1 Tiefgaragen-Stellplatz,"3,125 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
ALSTERGARTEN Beeindruckende Gartenwohnung über zwei Ebenen,1.849.000 €,"Grevenau 16,
Poppenbüttel, 22391 Hamburg","6,5",237 m²,7.802 €/m²,Erdgeschosswohnung,nil,ab sofort,5,3,2 Tiefgaragen-Stellplätze,Die Käufercourtage beträgt 3 % inklusive Mehrwertsteuer auf den beurkundeten Kaufpreis.,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Freie Eigentumswohnung im schicksten Dorf Hamburgs // WE06,1.149.000 €,"Eppendorfer Landstraße 32,
Eppendorf, 20249 Hamburg","2,5","96,11 m²",11.955 €/m²,Etagenwohnung,nil,nach Fertigstellung,2,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
ALSTERGARTEN - Spektakuläre Penthouse Wohnung,2.399.000 €,"Grevenau 16,
Poppenbüttel, 22391 Hamburg",5,272 m²,8.820 €/m²,nil,nil,ab sofort,nil,nil,nil,Die Käufercourtage beträgt 3 % inklusive Mehrwertsteuer auf den beurkundeten Kaufpreis.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Lichtdurchflutete ETW.,545.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",103 m²,5.291 €/m²,Terrassenwohnung,nil,nil,1,2,1 Carport,"3,125 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Einzigartiges Lebensgefühl: Vom eigenem Bootssteg aus mit dem Sup-Board starten,2.950.000 €,"Hoheluft-Ost, 20251 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"254,4 m²",11.596 €/m²,Maisonette,nil,nil,nil,3,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
IHRE KAPITALANLAGE: CHARMANTE 2-ZIMMER-ALTBAUWOHNUNG IM HERZEN VON WINTERHUDE,339.000 €,"Rehmstraße 15,
Winterhude, 22299 Hamburg",2,42 m²,8.071 €/m²,Hochparterre,6 m²,nil,1,1,nil,"3,125","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
3-Zimmer-Eigentumswohnung als Kapitalanlage in guter Lage von Hamburg-Poppenbüttel,319.000 €,"Poppenbüttel, 22399 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,69 m²,4.623 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,1 Tiefgaragen-Stellplatz,"3,13% Courtage inkl. gesetzlicher Mehrwertsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Erdgeschosswohnung in zentraler Lage mit Stellplatz,149.000 €,"Neugraben-Fischbek, 21149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"58,61 m²",2.542 €/m²,Erdgeschosswohnung,nil,Nach Absprache,1,1,1 Außenstellplatz,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
ALSTERGARTEN - Beeindruckende Gartenwohnung über zwei Ebenen,1.929.000 €,"Grevenau 16,
Poppenbüttel, 22391 Hamburg",7,255 m²,7.565 €/m²,Erdgeschosswohnung,nil,ab sofort,3,2,2 Tiefgaragen-Stellplätze,Die Käufercourtage beträgt 3 % inklusive Mehrwertsteuer auf den beurkundeten Kaufpreis.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
TOP Lage in Eimsbüttel - 1-Zimmer-Wohnung inkl. Möbel - zum Selbstnutzen oder als Kapitalanlage,219.000 €,"Stellingen, 22527 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,34 m²,6.441 €/m²,nil,nil,nil,1,1,nil,"2,38% inklusive USt vom beurkundeten Kaufpreis","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': ''}"
Zwei-Zimmer-Wohnung in Dulsberg,270.000 €,"Dulsberg, 22049 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"50,42 m²",5.355 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Ruhige Wohnung mit 2 Zimmern zum Verkauf mit Einzelgarage und großer Rücklage,162.000 €,"Stolpmünder Straße 19,
Rahlstedt, 22147 Hamburg",2,49 m²,3.306 €/m²,Dachgeschoss,49 m²,nil,1,1,1 Garage,Nein,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Exklusive Lebensart mit privatem Bootssteg: Luxuriöse 5-Zimmer Wohnung am Eppendorfer Baum,2.980.000 €,"Hoheluft-Ost, 20251 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"261,3 m²",11.405 €/m²,Etagenwohnung,nil,ab sofort,4,3,1 Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sanierte Endetagen-Wohnung (147 m2 Wohn- & Nutzfläche) im Jugendstilhaus in Eppendorf,990.000 €,"Eppendorf, 20251 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,97 m²,10.206 €/m²,Dachgeschoss,50 m²,nach Vereinbarung,2,1,nil,"3,13 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
