title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Lukrative Investition: 1-Zimmer-Wohnung in Hamburg-Harburg,185.000 €,"Harburg (Ortsteil), 21073 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,40 m²,4.625 €/m²,Etagenwohnung,0 m²,Nach Vereinbarung,nil,1,nil,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Der perfekte Ort zum Verweilen: Wohnung mit Loggia samt toller Raumaufteilung,421.000 €,"Niendorf, 22455 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,95 m²,4.432 €/m²,Etagenwohnung,0 m²,Nach Vereinbarung,3,1,1 Garage,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Schöne Altbauwohnung mit sehr großem Balkon nahe UKE in Eppendorf...,399.500 €,"Hoheluft-Ost, 20251 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,50 m²,7.990 €/m²,Etagenwohnung,0 m²,nil,1,1,nil,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Eigentumswohnung an der U4. Fertig. Los.,438.000 €,"Washingtonallee 28,
Horn, 22111 Hamburg",2,"55,42 m²",7.903 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,00% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Eigentumswohnung in den URBN Studios,570.000 €,"Washingtonallee 28,
Horn, 22111 Hamburg",3,"72,15 m²",7.900 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,00% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
+ Do-it-yourself-Schmuckstück am Eilbekkanal +,258.000 €,"Eilbek, 22089 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"50,32 m²",5.127 €/m²,nil,nil,sofort,1,1,nil,Nein,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
+ Der Elbe so nah +,599.000 €,"Othmarschen, 22605 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"65,64 m²",9.126 €/m²,nil,18 m²,nil,1,1,1 Tiefgaragen-Stellplatz,"3,49 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Attraktive und helle Altbauwohnung in Eppendorf! Sofort frei verfügbar!,398.000 €,"Eppendorf, 20251 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"55,1 m²",7.223 €/m²,Etagenwohnung,0 m²,nil,2,1,nil,"2,94% vom Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Smarte Altersvorsorge. Fertig. Los,339.000 €,"Washingtonallee 22,
Horn, 22111 Hamburg",2,"52,15 m²",6.500 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Eigentumswohnung in den URBN Studios,558.000 €,"Washingtonallee 28,
Horn, 22111 Hamburg",3,"71,95 m²",7.755 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,00% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
