title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Schicke Wohnung mit Balkon I 2,5 Zimmer I Modern ausgestattet I NEU!",395.500 €,"Ilversgehofen, 99086 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","74,72 m²",5.293 €/m²,nil,nil,nil,1,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Wohnungspaket zu verkaufen, 3 Wohnungen + 4 Stellplätzen, gute Rücklagen und langfristig vermietet",199.000 €,"04603 Windischleuba, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"185,03 m²",1.076 €/m²,Etagenwohnung,nil,sofort,4,3,4 Tiefgaragen-Stellplätze,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
vermietete 3-Zimmer-Wohung in Weimar zu verkaufen,139.500 €,"Legefeld, 99428 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"69,24 m²",2.015 €/m²,Etagenwohnung,nil,nil,nil,1,1 Stellplatz,"3,57 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Pflegeimmobilie langfristig vermietet! Keine Eigennutzung möglich!,216.844 €,"Stadtmitte, 07545 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,58 m²,3.739 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Unterbreizbach, ETW + Nebengeb.",198.000 €,"Kornbergstr. 8,
36414 Unterbreizbach, Wartburgkreis",4,86 m²,2.302 €/m²,Erdgeschosswohnung,nil,nil,nil,1,3 Stellplätze,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Verkaufsstart jetzt! Exklusive Eigentumswohnungen am Erfurter Kreuz,254.331 €,"Friedensallee 16d,
99334 Ichtershausen, Ilm-Kreis",3,"66,06 m²",3.850 €/m²,Etagenwohnung,nil,06/2024,2,1,2 Außenstellplätze,"1,19%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Wohnen oder arbeiten im gepflegten Wohn- und Ärztehaus,99.000 €,"Forstbergstraße 40,
99974 Mühlhausen/Thüringen, Unstrut-Hainich-Kreis",5,120 m²,825 €/m²,nil,nil,nil,nil,nil,nil,"7,14% Käuferprovision inkl. MwSt",{'is24qa-keller-label': ''}
Entdecken Sie Ihr neues Zuhause – wohnen in Stil und Komfort,365.000 €,"Altstadt, 99084 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,99 m²,3.687 €/m²,Maisonette,nil,nil,2,nil,nil,"3,57 % Käuferprovision (inkl. gesetzl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
Vermietete Eigentumswohnung in Gera,50.000 €,"Stadtmitte, 07545 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"53,13 m²",941 €/m²,Etagenwohnung,nil,nil,1,1,nil,"4,0% inkl. MwSt.",{}
Dachgeschoss-Wohnung im Tümplingsviertel in Jena,199.000 €,"Wenigenjena, 07749 Jena
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"59,71 m²",3.333 €/m²,Etagenwohnung,nil,Nach Vereinbarung,nil,1,nil,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Vierraumwohnung in toller Lage sucht neuen Eigentümer,105.000 €,"98693 Ilmenau, Ilm-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,76 m²,1.382 €/m²,Etagenwohnung,nil,sofort,3,1,3 Stellplätze,"3,57% inkl. MwSt.",{'is24qa-garten-mitbenutzung-label': ''}
Gemütliche Dachgeschosswohnung im familienfreundlichen Wohngebiet,128.000 €,"99826 Lauterbach, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"87,25 m²",1.467 €/m²,Dachgeschoss,nil,sofort,2,1,1 Außenstellplatz,"4,76% inkl gesetzl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Pflegeimmobilie langfristig vermietet! Keine Eigennutzung möglich!,234.999 €,"Stadtzentrum, 99817 Eisenach
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,43 m²,5.465 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
** Großzügige 4-Zimmer-Wohnung mit Terrasse in ruhiger Lage **,109.000 €,"04600 Altenburg, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"99,99 m²",1.090 €/m²,Erdgeschosswohnung,nil,vermietet,nil,2,1 Außenstellplatz,"3,57% inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
vermietete 3-Zimmerwohnung in ländlicher Lage,42.000 €,"99998 Körner, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"61,46 m²",683 €/m²,Erdgeschosswohnung,nil,nil,2,1,nil,"3,57 %",{'is24qa-vermietet-label': ''}
Wohnen am Stadtrand,127.000 €,"98617 Walldorf, Schmalkalden-Meiningen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"78,91 m²",1.609 €/m²,Erdgeschosswohnung,nil,nil,1,1,2 Außenstellplätze,3% des Kaufpreises inkl. MwSt,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Schmalkalden, ETW",125.000 €,"Rudolf-Breitscheid Str. 11-13,
98574 Schmalkalden, Schmalkalden-Meiningen (Kreis)",3,90 m²,1.389 €/m²,nil,nil,nil,nil,1,1 Außenstellplatz,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
zuverlässig vermietete Maisonettewohnung,189.900 €,"Gaberndorf, 99428 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,88 m²,2.158 €/m²,nil,nil,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Top sanierte 3 Zimmer Wohnung mit 2 Garagen - für Eigennutzer oder Kapitalanleger super geeignet,79.990 €,"99869 Wangenheim, Gotha (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,61 m²,1.311 €/m²,Etagenwohnung,150 m²,nil,nil,1,2 Garagen,"2,98% inkl. MwSt. (2,5% zzgl. 19% MwSt.)",{}
Verkaufsstart jetzt! Exklusive Eigentumswohnungen am Erfurter Kreuz,286.132 €,"Friedensallee 16d,
99334 Ichtershausen, Ilm-Kreis",2,"74,32 m²",3.850 €/m²,Etagenwohnung,nil,06/2024,1,1,2 Außenstellplätze,"1,19%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
