title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
IDEALE KAPITALANLAGE MIT HOHER RENDITE,145.000 €,"Billstedt, 22111 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,28 m²,5.179 €/m²,Dachgeschoss,nil,nil,nil,nil,nil,3.57% inkl. MwSt.,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Neubau Moderne Barrierearme Walddörferstraße,369.990 €,"Wandsbek (Ortsteil), 22047 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,63 m²,5.873 €/m²,Etagenwohnung,63 m²,nil,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
VOILÀ - KfW-40 - Ideal geschnittene 2-Zi.-ETW,349.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"59,56 m²",5.860 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38 % inkl. gesetzl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Winterhude - eigener Garten u. Terrasse, am Stadtpark, nh. Winterhuder Marktplatz",495.000 €,"Winterhude, 22299 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,61 m²,8.115 €/m²,Terrassenwohnung,nil,sofort,nil,nil,nil,"3,57% vom Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
VOILÀ - Schöne 2-Zi.-ETW in der Endetage mit Blick ins Grüne,369.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"57,44 m²",6.424 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38 % inkl. gesetzl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ihr exklusiver Logenplatz direkt an der Elbe!,2.985.000 €,"Große Elbstraße 57,
Altona-Altstadt, 22767 Hamburg",4,187 m²,15.963 €/m²,nil,nil,nil,3,2,2 Garagen,nil,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Urbanes Wohngefühl: Moderne 1-Zimmer-Wohnung mitten in Meiendorf,119.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,32 m²,3.719 €/m²,Etagenwohnung,nil,nil,nil,1,1 Außenstellplatz,"zzgl. 3,57% Maklerprovision inkl. 19% MwSt.",{'is24qa-balkon-terrasse-label': ''}
Mundsburg Tower Außergewöhnliche 2-Zimmer-Wohnung mit Alsterblick ohne Maklercourtage,369.000 €,"Hamburger Str 3,
Barmbek-Süd, 22083 Hamburg",2,62 m²,5.952 €/m²,Etagenwohnung,nil,13.5.2024,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"LAGE LAGE LAGE - Quellental, Jenischpark und Elbe alles in Einem mit eigenem Garten",485.000 €,"Nienstedten, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"59,86 m²",8.102 €/m²,Etagenwohnung,nil,nil,2,1,nil,"2,98% inkl. MwSt. des beurkundeten Kaufpreises. Die Provision ist vom Käufer zu zahlen. inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
VOILÀ - KfW-40 - Kleine 3-Zi.-ETW mit Blick ins Grüne,409.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"67,9 m²",6.024 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38 % inkl. gesetzl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Perfekte Verkehrsanbindung inklusive - Charmante 2-Zimmer Wohnung in Hamburg-Schnelsen!,249.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,57 m²,4.368 €/m²,Etagenwohnung,8 m²,nil,1,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sonnige Dachgeschosswohnung mit Terrasse,685.000 €,"Winterhude, 22303 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,103 m²,6.650 €/m²,Dachgeschoss,nil,Nach Vereinbarung,nil,1,nil,"3,57 % inkl. MwSt.",{}
Urbanes Wohngefühl: Moderne 3-Zimmer-Wohnung mitten in Meiendorf,239.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,67 m²,3.567 €/m²,Etagenwohnung,nil,nil,nil,1,1 Garage,"inkl. 3,57% Maklerprovision zzgl. 19% MwSt.",{'is24qa-balkon-terrasse-label': ''}
"""Ihr Wohlfühlzuhause im Top-Zustand""",435.000 €,"Immenredder 3,
Hummelsbüttel, 22339 Hamburg",3,91 m²,4.780 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,1 Außenstellplatz,"3,22 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
VOILÀ - KfW-40 - Großzügige 4-Zi.-ETW in der Endetage mit West-Loggia,619.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"97,45 m²",6.352 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38 % inkl. gesetzl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gut vermietete 1 ½-Zimmer-ETW mit sonnigem Balkon und TG-Stellplatz,179.000 €,"Lohbrügge, 21031 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",50 m²,3.580 €/m²,nil,nil,nil,nil,nil,1 Außenstellplatz,"3,57 % Käufer-Provision inkl. gesetzl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
