title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Eigentumswohnung in Floh Seligenthal,65.000 €,"98593 Floh-Seligenthal, Schmalkalden-Meiningen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,60 m²,1.083 €/m²,nil,nil,nil,nil,nil,nil,3.57%,{}
3-Zimmer-Maisonette Wohnung (WE7) mit Balkon in zentraler Top-Lage in Ismaning,840.360 €,"Schloßfeldstr. 39,
85737 Ismaning, München (Kreis)",3,"89,4 m²",9.400 €/m²,Maisonette,nil,Sommer/Herbst 2025,1,1,1 Duplex-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
HOLZHAUSENVIERTEL TERRASSENWOHNUNG,2.240.000 €,"Nesenstraße 3,
Nordend-West, 60322 Frankfurt am Main",5,"173,4 m²",12.918 €/m²,Etagenwohnung,nil,nil,3,3,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
HOLZHAUSENVIERTEL 3-ZIMMER-WOHNUNG,1.269.000 €,"Nesenstraße 3,
Nordend-West, 60322 Frankfurt am Main",3,"102,14 m²",12.424 €/m²,Etagenwohnung,nil,nil,2,2,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Traumhafte 2-Zimmer-Wohnung mit umlaufendem Balkon,315.000 €,"Dösener Weg 32,
Zentrum-Südost, 04103 Leipzig",2,"56,17 m²",5.608 €/m²,Etagenwohnung,nil,auf Anfrage,1,1,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2-ZKB ETW in ruhiger Lage in Großengottern,69.900 €,"99994 Großengottern, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,62 m²,1.127 €/m²,nil,62 m²,ab sofort,1,1,1 Außenstellplatz,"4159,05 € inkl. der gesetzlich gültigen MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
2-Zimmer-Erdgeschoss Wohnung (WE4) mit Gartenanteil in zentraler Top-Lage in Ismaning,636.480 €,"Schloßfeldstr. 39,
85737 Ismaning, München (Kreis)",2,"66,3 m²",9.600 €/m²,Erdgeschosswohnung,nil,Sommer/Herbst 2025,1,1,1 Duplex-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Hochwertige 2-Zimmer-Wohnung mit großem Balkon,258.000 €,"Dösener Weg 23,
Zentrum-Südost, 04103 Leipzig",2,"50,73 m²",5.086 €/m²,Etagenwohnung,nil,auf Anfrage,1,1,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Geräumige 3-Zimmer-Wohnung mit Weitblick und Balkon,347.000 €,"Dösener Weg 8,
Zentrum-Südost, 04103 Leipzig",3,"63,91 m²",5.430 €/m²,Etagenwohnung,nil,auf Anfrage,2,1,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Tolle Eigentumswohnung als Kapitalanlage,115.000 €,"Stadtmitte, 07548 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,56 m²,2.054 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"7,14 % inkl. gesetzl. MwSt. (abweichende Provisionsregelungen n. §§ 656 a-d siehe ""Sonstiges"")",{}
Lichtdurchflutete 4-Zi.-Wohnung mit Masterbereich und zwei Loggien inmitten der Maxvorstadt,4.295.000 €,"Türkenstraße 50,
Universität, 80799 München",4,"166,3 m²",25.827 €/m²,Etagenwohnung,"178,85 m²",nil,3,3,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
