title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"CHARMANTE 2,5-ZIMMER-WOHNUNG MIT BONUSFLÄCHE! PROVISIONSFREI FÜR KÄUFER",262.000 €,"70794 Filderstadt, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","63,5 m²",4.126 €/m²,Dachgeschoss,"24,11 m²",nach Vereinbarung,1,1,nil,Provisionsfrei für den Käufer,{'is24qa-vermietet-label': ''}
Objektbeschreibung lesen lohnt! PROVISIONSFREI FÜR KÄUFER,456.000 €,"70794 Filderstadt, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,78 m²,5.846 €/m²,Etagenwohnung,87 m²,nil,1,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Lichtdurchflutete 3,5 Zimmerwohnung in zentraler Lage in Ochsenhausen",493.000 €,"88416 Ochsenhausen, Biberach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",90 m²,5.478 €/m²,Etagenwohnung,8 m²,nil,2,1,nil,"2,50 % Käuferprovision inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Zentrales Wohnen in Gaggenau,315.000 €,"76571 Gaggenau, Rastatt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,3.500 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,1 Tiefgaragen-Stellplatz,"3,57 inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
-Eigentumswohnung im Erdgeschoss-mit eigenem Gartengrundstück-Barrierefrei-Seniorengerecht-,174.000 €,"97950 Großrinderfeld, Main-Tauber-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,1.933 €/m²,Erdgeschosswohnung,nil,sofort,1,1,1 Außenstellplatz,"3,57 % incl. 19 % Mwst. vom Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Wohnen und wohlfühlen im Herzen von Pfullendorf!,350.000 €,"88630 Pfullendorf, Sigmaringen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,145 m²,2.414 €/m²,Maisonette,nil,nach Absprache,3,2,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
++ Kapitalanleger für helle wunderschön renovierte 2-ZW gesucht im 1.OG ++,260.000 €,"Pflugfelden, 71636 Ludwigsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,65 m²,4.000 €/m²,Etagenwohnung,4 m²,nil,1,1,nil,"3,57% inkl. gesetzlicher Mehrwertsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
118 m² im Dachgeschoss mit traumhaftem Fernblick,345.000 €,"79415 Bad Bellingen, Lörrach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","118,28 m²",2.917 €/m²,nil,nil,nil,nil,nil,1 Stellplatz,"Die Käuferprovision beträgt 3,57% inkl. 19% MwSt.",{}
Solide Kapitalanlage oder Eigennutzung? Praktische und gut geschnittene 2 Zi.-Dachgeschoss-Wohnung!,209.000 €,"Stammheim-Mitte, 70439 Stuttgart
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,52 m²,4.019 €/m²,Dachgeschoss,nil,sofort,1,2,1 Außenstellplatz,"2,38 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Attraktive 2-Zimmer-Wohnung in beliebter Lage!,165.000 €,"74535 Mainhardt, Schwäbisch Hall (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,51 m²,3.235 €/m²,Etagenwohnung,nil,kurzfristig,1,1,1 Außenstellplatz,"zzgl. 3,57% Käuferprovision","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Ruhig gelegene 3-Zimmer-Stadtwohnung - Mit Blick auf den Fernsehturm -,345.000 €,"Gablenberg, 70186 Stuttgart
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"78,16 m²",4.414 €/m²,Etagenwohnung,nil,nil,1,1,1 Außenstellplatz,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Kapitalanlage oder Eigennutzung - 3 Zimmer Wohnung in Herrenberg,259.000 €,"71083 Herrenberg, Böblingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,64 m²,4.047 €/m²,Etagenwohnung,nil,nach Vereinbarung,nil,nil,nil,"3,57% des Kaufpreises","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Großzügige Erdgeschoßwohnung in beliebter Wohnlage von Pfullingen !,349.000 €,"72793 Pfullingen, Reutlingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","109,47 m²",3.188 €/m²,Erdgeschosswohnung,nil,nil,2,1,3 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
S T A D T - W O H N U N G im Jahrhundertwendehaus,330.000 €,"Bopser, 70180 Stuttgart
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",72 m²,4.583 €/m²,Erdgeschosswohnung,nil,sofort,nil,nil,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"CHARMANTE 2,5-ZIMMER-WOHNUNG PROVISIONSFREI FÜR KÄUFER",226.000 €,"70794 Filderstadt, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","70,18 m²",3.220 €/m²,Etagenwohnung,nil,nil,1,1,nil,Provisionsfrei für den Käufer,{'is24qa-keller-label': ''}
Idyllische 3-Zimmer Etagenwohnung mit herrlichem Ausblick - perfekt zum Wohnen und Entspannen,160.000 €,"77887 Sasbachwalden, Ortenaukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,65 m²,2.462 €/m²,Etagenwohnung,nil,nil,2,1,nil,"2,5% zzgl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
Charmante 2-Zimmer-Eigentumswohnung mit Balkon,179.000 €,"73460 Hüttlingen, Ostalbkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"55,63 m²",3.218 €/m²,Etagenwohnung,nil,nil,1,1,1 Stellplatz,"3,57","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
*** Großräumiger Dachboden mit Baugenehmigung für eine 3 Zimmer-Wohnung im Herzen Pforzheims ***,90.000 €,"Westliche Karl-Friedrich Straße 149,
Weststadt, 75172 Pforzheim",3,52 m²,1.731 €/m²,Etagenwohnung,90 m²,nil,3,1,nil,"3,57 % inkl. MwSt.",{}
Moderne 2-Zimmer-Maisonette-Wohnung in Wohn- und Geschäftshaus (KFW-Förderung) in 79211 Denzlingen,459.000 €,"Waldkircher Straße 13,
79211 Denzlingen, Emmendingen (Kreis)",2,91 m²,5.044 €/m²,Maisonette,nil,nil,nil,nil,nil,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Moderne 6-Zimmer-Wohnung in Wohn- und Geschäftshaus (KfW-Förderung) in 79211 Denzlingen,669.000 €,"Waldkircher Straße 13,
79211 Denzlingen, Emmendingen (Kreis)",6,134 m²,4.993 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
