title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
*Projektierte klimafreundliche Penthouse-Wohnung*,469.690 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,106 m²,4.431 €/m²,Dachgeschoss,nil,2025,2,1,1 Außenstellplatz,Provisionsfrei,{'is24qa-balkon-terrasse-label': ''}
2-Zimmer-Wohnung mit Garten,338.411 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,76 m²,4.453 €/m²,Erdgeschosswohnung,nil,2024,1,1,1 Außenstellplatz,Provisionsfrei,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': ''}"
2-Zimmer-Wohnung im 1. OG - VERKAUFT,343.690 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,77 m²,4.464 €/m²,Etagenwohnung,nil,2025,1,1,1 Außenstellplatz,Provisionsfrei,{'is24qa-balkon-terrasse-label': ''}
Über den Dächern der Stadt,159.000 €,"Moritzberg / Bockfeld, 31137 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,63 m²,2.524 €/m²,Etagenwohnung,nil,nil,1,1,1 Garage,"2,38 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Ihre Anlagechance!,197.000 €,"Stadtmitte / Neustadt, 31135 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,87 m²,2.264 €/m²,Etagenwohnung,nil,nach Absprache,2,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
2-Zimmer-Wohnung mit Garten,323.920 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,72 m²,4.499 €/m²,Erdgeschosswohnung,nil,2025,1,1,1 Außenstellplatz,Provisionsfrei,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Großzügige Eigentumswohnung im Herzen von Cuxhaven - Döse!,355.000 €,"27474 Cuxhaven, Cuxhaven (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,168 m²,2.113 €/m²,Hochparterre,60 m²,nil,6,2,2 Garagen,"Die Provision für den Käufer beträgt auf 3,57% incl. der gesetzlichen MWSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
2-Zimmer-Wohnung im 1. OG - VERKAUFT,328.612 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,73 m²,4.502 €/m²,Etagenwohnung,nil,2025,1,1,1 Außenstellplatz,Provisionsfrei,{'is24qa-balkon-terrasse-label': ''}
ETW mit Garage und 2 Kellerräumen,99.000 €,"38275 Haverlah, Wolfenbüttel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,74 m²,1.338 €/m²,Etagenwohnung,nil,nach Vereinbarung,nil,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
2-Zimmer-Wohnung mit Garten,338.411 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,76 m²,4.453 €/m²,Erdgeschosswohnung,nil,2025,1,1,1 Außenstellplatz,Provisionsfrei,"{'is24qa-balkon-terrasse-label': '', 'is24qa-stufenloser-zugang-label': ''}"
2-Zimmer-Wohnung mit Garten,323.920 €,"Atter, 49076 Osnabrück
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,72 m²,4.499 €/m²,Erdgeschosswohnung,nil,2025,1,1,1 Außenstellplatz,Provisionsfrei,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Ihr Lieblingsplatz ist reserviert,470.000 €,"Vahrenwald, 30161 Hannover
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,97 m²,4.845 €/m²,Dachgeschoss,nil,nil,2,1,nil,"2,38 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Modernisierter Altbau in der Oststadt,199.000 €,"Oststadt / Stadtfeld, 31135 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,77 m²,2.584 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Wohnen im kernsanierten Fachwerkhaus,198.500 €,"Einum, 31135 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",102 m²,1.946 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Neubau: Wohn(t)raum im Dachgeschoss,499.000 €,"Himmelsthür, 31137 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,148 m²,3.372 €/m²,Etagenwohnung,nil,nil,3,2,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Oststadt / List: Superruhig, superzentral: Hochparterre Wohnung mit Traumblick in den Garten, renovi",179.500 €,"Oststadt, 30161 Hannover
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",50 m²,3.590 €/m²,Hochparterre,nil,nil,1,1,nil,"3,57 % Käuferprovision inkl. 19 % MwSt","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': ''}"
Wunderschöne 4-Zimmer-Wohnung mit Balkon in Laatzen,160.000 €,"Ginsterweg 8,
30880 Laatzen, Hannover (Kreis)",4,"85,43 m²",1.873 €/m²,Hochparterre,"85,43 m²",nil,2,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen oder vermieten,59.000 €,"Lebenstedt, 38226 Salzgitter
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"61,78 m²",955 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Exklusives und ruhiges Wohnen,329.000 €,"Marienburger Höhe / Galgenberg, 31141 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,120 m²,2.742 €/m²,Dachgeschoss,nil,nil,4,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Syke… gepflegte, moderne 2 Zimmerwohnung mit Balkon und Garage",189.000 €,"28857 Syke, Diepholz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"59,48 m²",3.178 €/m²,Etagenwohnung,nil,nach Absprache,1,1,1 Garage,3 % zzgl. 19 % MwSt.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Bezugsfreies 2-Zimmer-Eigenheim mit Balkon und guter Anbindung in Vorstadtlage von Hannover,169.000 €,"Anderten, 30559 Hannover
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"65,05 m²",2.598 €/m²,nil,nil,nach Absprache,1,1,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Wohnen in traumhafter Lage,449.000 €,"Stadtmitte / Neustadt, 31134 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,106 m²,4.236 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,1 Tiefgaragen-Stellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Altbauwohnung mit Renovierungsbedarf,385.000 €,"Calenberger Neustadt, 30167 Hannover
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,147 m²,2.619 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57%",{'is24qa-keller-label': ''}
Neubau: Wohn(t)raum im Erdgeschoss,499.000 €,"Himmelsthür, 31137 Hildesheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,3.696 €/m²,Erdgeschosswohnung,nil,nil,3,2,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sehr gepflegte ETW mit Sonnenbalkon in Top-Lage von Hasbergen-Gaste,189.000 €,"49205 Hasbergen, Osnabrück (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"76,5 m²",2.471 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': ''}"
