title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
3 Zimmerwohnung in Giebichenstein,280.000 €,"Giebichenstein, 06114 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"107,06 m²",2.615 €/m²,Etagenwohnung,nil,nil,2,1,nil,"8.330,- €","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Attraktive Kapitalanlage - Hochparterre Wohnung in guter Lage,109.000 €,"Giebichenstein, 06114 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"41,68 m²",2.615 €/m²,Erdgeschosswohnung,19 m²,nil,nil,nil,nil,"4,76 % inkl. ges. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Schöne gemütliche, helle 4-RWE mit PKW-Stellplatz im Charlottenviertel zu verkaufen",305.000 €,"Nördliche Innenstadt, 06108 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"88,38 m²",3.451 €/m²,Etagenwohnung,"88,38 m²",nil,3,1,1 Außenstellplatz,"4,76 % inkl. MwSt. vom Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Wohnen im ruhigen Irxleben,115.000 €,"39167 Irxleben, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"71,1 m²",1.617 €/m²,Etagenwohnung,nil,sofort,nil,nil,1 Stellplatz,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Gemütliche 2-Raum-Wohnung im Hochparterre in der Nähe der Pauluskirche,160.000 €,"Carl-v.-Ossietzky-Str. 14,
Paulusviertel, 06114 Halle (Saale)",2,"63,5 m²",2.520 €/m²,Hochparterre,"63,5 m²",sofort,1,1,nil,"4,76 % v. Kaufpreis",{'is24qa-keller-label': ''}
Eigentumswohnung in Gräfenhainichen,43.000 €,"Straße der Jugend 18,
06773 Gräfenhainichen, Wittenberg (Kreis)",3,"67,84 m²",634 €/m²,Etagenwohnung,87 m²,nach Fertigstellung,2,1,1 Außenstellplatz,"3,57 % inkl. der gesetzl. MwSt.",{'is24qa-keller-label': ''}
Wohnen wo andere Urlaub machen,49.000 €,"38899 Stiege, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"57,64 m²",850 €/m²,Etagenwohnung,nil,nil,nil,1,nil,2500 EUR,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"3 Wohnungen in gepflegter Wohnanlage in Landsberg bei Halle (S) zu verkaufen, Einzelverkauf möglich",335.000 €,"06188 Landsberg, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,220 m²,1.523 €/m²,Etagenwohnung,nil,sofort,6,3,3 Tiefgaragen-Stellplätze,3.57 Prozent,{'is24qa-balkon-terrasse-label': ''}
Eigentumswohnung Erdgeschoss plus Garage - jetzt an die Zukunft denken,Auf Anfrage,"06712 Kretzschau, Burgenlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,59 m²,nil,Erdgeschosswohnung,nil,nil,1,1,nil,"4,76 % inkl. ges. MwSt.",{}
"Auch als Anlageobjekt geeignet im Neubaugebiet, 3 Zimmer Maisonette",115.000 €,"Von-Haake-Straße 27 a,
06258 Schkopau, Saalekreis",3,"73,5 m²",1.565 €/m²,Maisonette,nil,nil,2,1,1 Außenstellplatz,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
