title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Exklusiv! Einmalige Penthousewohnung über den Dächern von Laupheim,624.900 €,"88471 Laupheim, Biberach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"157,89 m²",3.958 €/m²,Penthouse,nil,nach Absprache,3,2,2 Tiefgaragen-Stellplätze,"2,38 % inkl. 19 % MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Bevorzugte Lage mit Alpenblick!,295.000 €,"88316 Isny im Allgäu, Ravensburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",108 m²,2.731 €/m²,nil,nil,nil,nil,nil,1 Außenstellplatz,"3,57 % inkl. MwSt",{'is24qa-balkon-terrasse-label': ''}
Mit Münsterblick! Gemütliche Dachgeschoss-Eigentumswohnung mit durchdachtem Grundriss,259.900 €,"Söflingen, 89081 Ulm
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","86,95 m²",2.989 €/m²,Dachgeschoss,nil,derzeit vermietet - Mietbeginn Oktober 2019,2,1,1 Garage,"3,57 % inkl. 19 % MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Mit Platz für die gesamte Familie! Weitläufige und top moderne Maisonette-Eigentumswohnung,529.000 €,"88447 Warthausen, Biberach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","6,5","165,93 m²",3.188 €/m²,Maisonette,nil,voraussichtlich im Oktober 2024,4,2,1 Garage,"3,57 % inkl. 19 % MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
"Mit großem Raumangebot! Großzügige 4,5-Zimmer-Eigentumswohnung mit herrlichem Sonnenbalkon",399.900 €,"Söflingen, 89081 Ulm
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5","137,45 m²",2.909 €/m²,Etagenwohnung,nil,derzeit vermietet - Mietbeginn 1. Februar 2023,3,1,1 Garage,"3,57 % inkl. 19 % MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Quadratisch, praktisch, gut!",269.000 €,"88410 Bad Wurzach, Ravensburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,3.363 €/m²,nil,nil,nil,nil,nil,1 Außenstellplatz,"3,57 % inkl. MwSt",{'is24qa-balkon-terrasse-label': ''}
"Alt-Stühlinger, ein Traum über den Dächern, von Privat",1.080.000 €,"Klarastraße 37,
Alt-Stühlinger, 79106 Freiburg im Breisgau",3,125 m²,8.640 €/m²,Maisonette,20 m²,1.8.2024,3,3,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Helle und frisch renovierte Dachgeschosswohnung - *sofort frei*,242.000 €,"88356 Ostrach, Sigmaringen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",75 m²,3.227 €/m²,Dachgeschoss,"30,39 m²",nil,2,1,1 Garage,"3,57 % inkl. MwSt.","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Erstbezug! 3,5 Zimmer-Erdgeschoss-Eigentumswohnung in zentraler Lage in Hüttisheim",249.900 €,"89185 Hüttisheim, Alb-Donau-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","85,67 m²",2.917 €/m²,Erdgeschosswohnung,nil,bezugsfrei - Bezug sofort möglich,2,1,1 Stellplatz,"3,57 % inkl. 19% MwSt.",{'is24qa-keller-label': ''}
3 Zimmer DG Wohnung mit Dachterrasse und Fernsicht!,270.000 €,"Zügelstr. 35,
70806 Kornwestheim, Ludwigsburg (Kreis)",3,82 m²,3.293 €/m²,Dachgeschoss,nil,Ab sofort!,2,1,1 Garage,3% zzgl. MwSt,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
