title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Edle Eigentumswohnung in bester Lage in Halle zu verkaufen,460.000 €,"Schleiermacher Str. 33,
Paulusviertel, 06114 Halle (Saale)",4,"129,69 m²",3.547 €/m²,Dachgeschoss,"129,69 m²",nil,3,2,nil,13.800,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Schicke Stadtwohnung I 3 Zimmer & Balkon I Begrünter Innenhof I Bad mit Wanne I Moderne Ausstattung,338.500 €,"Nördliche Innenstadt, 06108 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,65 m²,5.208 €/m²,Dachgeschoss,nil,nil,nil,nil,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Tolle 2 Raum Wohnung in Cracau - als Kapitalanlage oder zum Eigennutz!,130.000 €,"Genthiner Straße 7,
Cracau, 39114 Magdeburg",2,"71,44 m²",1.820 €/m²,Etagenwohnung,nil,nil,1,1,1 Stellplatz,"3,57 % inkl. MwSt.",{'is24qa-balkon-terrasse-label': ''}
Einladendes Zuhause mit eigenem Eingang: Geräumige 3-Raum Wohnung in Ballenstedt zu verkaufen,99.000 €,"06493 Ballenstedt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,78 m²,1.269 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2014 saniert: Moderne Wohnung mit Balkon im Grünen l Carportstellplatz inklusive,149.000 €,"06618 Naumburg (Saale), Burgenlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"80,18 m²",1.858 €/m²,Etagenwohnung,nil,nil,2,1,1 Carport,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
PAKETANGEBOT: 3 Eigentumswohnungen in Gardelegen,449.000 €,"39638 Gardelegen, Altmarkkreis Salzwedel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"249,71 m²",1.798 €/m²,Etagenwohnung,"249,71 m²",nil,5,3,3 Außenstellplätze,"5,95% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Helle und großzügige 3-Raum Wohnung in Ballenstedt zu verkaufen!,89.000 €,"06493 Ballenstedt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,78 m²,1.141 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Zentrumsnah: Erdgeschosswohnung mit EBK, Tageslichtbad und Stellplatz in schönem Altbau",110.000 €,"Sudenburg, 39112 Magdeburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,68 m²,1.618 €/m²,Erdgeschosswohnung,0 m²,nil,2,1,1 Außenstellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
GDPR Audit headline test,9.999.999.999 €,"Zu den Wiesen 45,
39624 Güssefeld, Altmarkkreis Salzwedel",1,1 m²,9.999.999.999 €/m²,nil,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Moderne 3-Raumwohnung in Schönebeck - Ideal für Kapitalanleger oder Wohnraumnutzer,69.000 €,"39218 Schönebeck (Elbe), Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"58,14 m²",1.187 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"4.998,00€",{'is24qa-online-besichtigung-moeglich-label': ''}
Bezugsfreie Dreizimmerwohnung in Salbke zu verkaufen,102.000 €,"Fermersleben, 39122 Magdeburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,70 m²,1.457 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,57% inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Provisionsfrei* Verkauf 3 ZKB Eigentumswohnung in 38899 Hasselfelde/Harz,75.000 €,"Sellgraben 7,
38899 Hasselfelde, Harz (Kreis)",3,"59,9 m²",1.252 €/m²,nil,"59,9 m²",sofort,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen in der Landeshauptstadt! Moderne 2-Raum-Wohnung mit Balkon! Provisionsfrei,129.000 €,"Sudenburg, 39116 Magdeburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,68 m²,1.897 €/m²,Etagenwohnung,nil,nil,1,1,1 Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Als Kapitalanlage: Schöne 2-Zimmer-Eigentumswohnung in Toplage!,92.000 €,"38820 Halberstadt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,56 m²,1.643 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57 % (inkl. MwSt.) vom Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Perfektes Wohngefühl: Gemütliche 2-Raum Wohnung mit Terrasse in Ballenstedt zu verkaufen,74.000 €,"06493 Ballenstedt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,59 m²,1.254 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Perfekte Wohnlösung in Ballenstedt: Geräumige 3-Raum Wohnung zum Verkauf!,79.000 €,"06493 Ballenstedt, Harz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,68 m²,1.162 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Große Scheune - Rittergut Kanena - 4-R-Whg. DG, Denkmal Afa auch für Selbstnutzer",566.398 €,"Gutsweg 42,
Kanena/Bruckdorf, 06116 Halle (Saale)",4,"123,13 m²",4.600 €/m²,Dachgeschoss,nil,Juni 2026,3,2,2 Außenstellplätze,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ihre Eigentumswohnung mitten Im Kurort Schönebeck Bad Salzelmen,129.000 €,"39218 Schönebeck (Elbe), Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"100,7 m²",1.281 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"4,77%exkl. MwSt",{'is24qa-online-besichtigung-moeglich-label': ''}
Moderne Wohnung in ruhiger Lage,164.900 €,"06237 Kötzschau, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"82,4 m²",2.001 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,3 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-einbaukueche-label': ''}
Provisions + Barrierefreie Wohnung im Hopfengarten Magdeburg,149.000 €,"Gustav-Ricker-Straße 16,
Hopfengarten, 39120 Magdeburg",2,"55,55 m²",2.682 €/m²,Etagenwohnung,nil,6.5.2024,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
