title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Traumhafte Eigentumswohnung mit Loggia in bester Lage,275.000 €,"25712 Burg (Dithmarschen), Dithmarschen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,113 m²,2.434 €/m²,Etagenwohnung,nil,nil,nil,1,2 Carports,"3,57% inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Praxis oder Wohnung - schöne Räume auf 2 Etagen mit 8 Stellplätzen | Am zentralen Marktplatz,324.056 €,"23611 Bad Schwartau, Ostholstein (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,95 m²,3.411 €/m²,Maisonette,0 m²,nil,3,nil,8 Tiefgaragen-Stellplätze,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Haus 3. Wohnung 1. OG-Mitte,434.600 €,"Auf dem Deiche 15,
25541 Brunsbüttel, Dithmarschen (Kreis)",2,"76,46 m²",5.684 €/m²,nil,"76,46 m²",nil,1,1,1 Carport,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Haus 3. Wohnung EG-Mitte,403.100 €,"Auf dem Deiche 15,
25541 Brunsbüttel, Dithmarschen (Kreis)",2,"76,46 m²",5.272 €/m²,Erdgeschosswohnung,"76,46 m²",nil,1,1,1 Carport,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Haus 2: Wohnung 2. OG West/ reserviert,563.700 €,"Auf dem Deiche 16 Haus II 2,
25541 Brunsbüttel, Dithmarschen (Kreis)",3,"91,31 m²",6.173 €/m²,Etagenwohnung,nil,2026,1,1,1 Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Tageslichtbad und Badewanne,349.900 €,"25474 Hasloh, Pinneberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"73,34 m²",4.771 €/m²,Etagenwohnung,6 m²,nil,2,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Attraktive 1,5 Zimmerwohnung mit Meerblick",340.000 €,"Travemünde, 23570 Lübeck
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",48 m²,7.083 €/m²,nil,nil,nil,nil,1,Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Endetage in Henstedt-Ulzburg: Platz für die große Familie oder unbeschwertes Wohnen im hohen Alter,610.000 €,"24558 Henstedt-Ulzburg, Segeberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,155 m²,3.935 €/m²,Etagenwohnung,nil,nil,4,2,2 Außenstellplätze,3.57 % inkl. MwSt.,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Haus 3. Wohnung DG-Ost,633.500 €,"Auf dem Deiche 15,
25541 Brunsbüttel, Dithmarschen (Kreis)",3,"94,09 m²",6.733 €/m²,Dachgeschoss,"94,09 m²",nil,1,1,1 Carport,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Schöner Wohnen in Alveslohe! Elegante 3,5 Zimmer Wohnung im 2. OG!",389.900 €,"Eichenstraße 9,
25486 Alveslohe, Segeberg (Kreis)","3,5",90 m²,4.332 €/m²,Etagenwohnung,13 m²,Anfang 2024,3,1,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
