title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Luxuriöse Terrassenwohnung in traumhafter Stadtvilla!,630.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",126 m²,5.000 €/m²,Terrassenwohnung,nil,sofort,2,2,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
RESERVIERT***Attraktive 4-Zimmer-Terrassenwohnung mit perfektem Grundriss in Saarbrücken***,219.000 €,"Schafbrücke, 66121 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"115,81 m²",1.891 €/m²,Terrassenwohnung,nil,ab sofort,2,1,1 Stellplatz,3% inkl. Mehrwersteuer,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Neuwertige 5-Raum-DG-Wohnung mit Loggia 15 qm und Einbauküche in Alsweiler,190.000 €,"66646 Marpingen, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,110 m²,1.727 €/m²,Dachgeschoss,nil,nil,2,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
3-ZKB-Eigentumswohnung in bevorzugter Lage von Saarbrücken-Scheidt,189.000 €,"Scheidt, 66133 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,94 m²,2.011 €/m²,nil,nil,sofort,nil,nil,1 Außenstellplatz,"3,57 % inkl. gesetzl. MwSt.",{}
***Ideal geschnittene 2-Zimmer-Wohnung mit Balkon auf dem Rastpfuhl***,115.000 €,"Malstatt, 66113 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"46,38 m²",2.480 €/m²,Erdgeschosswohnung,nil,01.06.2024,1,1,1 Stellplatz,"3,57 % inkl. MwSt. aus dem Kaufpreis",{'is24qa-keller-label': ''}
Familienfreundliche 5 Zi. Wohnung mit traumhafter Dachterrasse im Grünen,560.000 €,"66271 Kleinblittersdorf, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,226 m²,2.478 €/m²,Etagenwohnung,nil,nil,4,2,1 Stellplatz,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
günstige helle 1 Zimmerwohnung in Nähe der Universität,35.000 €,"Beim Weisenstein 12,
Dudweiler (Ortsteil), 66125 Saarbrücken",1,28 m²,1.250 €/m²,Etagenwohnung,31 m²,10.4.2024,0,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ruhig wohnen in der City,107.000 €,"66538 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,1.189 €/m²,Erdgeschosswohnung,"6,5 m²",nil,2,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-vermietet-label': ''}"
Offen für Angebote: 3.0-Zimmer Wohnung in Dillingen,nil,"66163 Dillingen/Saar, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,85 m²,2.894 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,nil,{}
NEUBAU MIT STIL - Neubauwohnung mit überdachter Dachterrasse in gefragter Lage von Homburg!,665.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"132,87 m²",5.005 €/m²,Etagenwohnung,nil,sofort,2,2,Tiefgaragen-Stellplatz,"2,38% Käuferprovision inkl. 19% MwSt. fällig mit Kaufvertragsabschluss","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
