title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"SB-City, Nähe Fußgängerzone + HBF",319.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,3.190 €/m²,Etagenwohnung,nil,nach Absprache,3,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"2-Zimmer-Wohnung mit Balkon in beliebter Wohnlage von Rastpfuhl, Saarbrücken",89.000 €,"Malstatt, 66113 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,45 m²,1.978 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': ''}"
Geräumige Eigentumswohnung neu saniert,149.000 €,"Norduferstraße 18,
66538 Neunkirchen, Neunkirchen (Kreis)",4,100 m²,1.490 €/m²,nil,6 m²,nil,3,1,nil,Die Provision beträgt 3 % vom Kaufpreis zuzüglich der gesetzlichen Mwst in Höhe von zur Zeit 19%.,"{'is24qa-personenaufzug-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Umbauprojekt: Schaffen Sie Ihre barrierefreie Traumwohnung,97.000 €,"66693 Mettlach, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,87 m²,1.115 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,"3,57 % inkl. ges. MwSt.",{}
Sehr gepflegte Erdgeschosswohnung in Zentrum von Saarbrücken,349.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,97 m²,3.598 €/m²,Erdgeschosswohnung,nil,nach Absprache,2,1,nil,"3,57 %",{'is24qa-balkon-terrasse-label': ''}
"Vermietete 3-Zimmer-Wohnung, im Herzen von St. Wendel",140.000 €,"66606 Sankt Wendel, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,76 m²,1.842 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"Die Käuferprovision beträgt 3,57% des Kaufpreises inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': ''}"
Hochwertige Eigentumswohnung (Maisonette) in bevorzugter Lage in Völklingen -Schillerpark-,249.000 €,"66333 Völklingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,118 m²,2.110 €/m²,Maisonette,21 m²,sofort,2,1,2 Stellplätze,3% zzgl. der gesetzlichen MwSt.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Schöne Wohnung in zentraler Lage von Neuforweiler,138.000 €,"66740 Saarlouis, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,67 m²,2.060 €/m²,Etagenwohnung,nil,nil,2,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. ges. MwSt.",{'is24qa-balkon-terrasse-label': ''}
RUHEPOL - helle Eigentumswohnung mit Garage sowie demnächst mit neuer Hybridheizung in SB-Dudweiler!,150.000 €,"Dudweiler (Ortsteil), 66125 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,66 m²,2.273 €/m²,nil,nil,nach Vereinbarung,1,1,1 Garage,"3,57% Käuferprovision inkl. 19% MwSt. fällig mit Kaufvertragsabschluss","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Großzügige Eigentumswohnung in der Pfarrer Rie Str. 2 in 66583 Elversberg.,130.000 €,"Pfarrer Ries Straße 2,
66583 Spiesen-Elversberg, Neunkirchen (Kreis)",3,98 m²,1.327 €/m²,nil,6 m²,nil,2,nil,Garage,Die Provision beträgt 3 % vom Kaufpreis zuzüglich der gesetzlichen Mwst in Höhe von zur Zeit 19%.,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
•••HELLE ZWEI-ZIMMER-WOHNUNG MIT BALKON IN SAARBRÜCKEN-ZENTRUMNAH•••,149.000 €,"St. Johann, 66121 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"62,73 m²",2.375 €/m²,Etagenwohnung,nil,nil,1,1,1 Stellplatz,"3,57 % inkl. MwSt. aus dem Kaufpreis","{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Neu renovierte Eigentumswohnung in Dillingen,148.000 €,"Marktstraße 13,
66763 Dillingen/Saar, Saarlouis (Kreis)",3,77 m²,1.922 €/m²,nil,nil,nil,3,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
