title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Die Alternative zum Einfamilienhaus! Eigentumswohnung mit Sonnenterrasse + Garten, in ruhiger Lage!",245.000 €,"Klarenthal, 66127 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,143 m²,1.713 €/m²,Hochparterre,nil,sofort,3,1,1 Garage,"8.746,50 Euro","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"SLS-OT, 3 ZKB, Balkon, KR im MFH, guter Zustand",149.000 €,"66740 Saarlouis, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,84 m²,1.774 €/m²,nil,nil,nil,2,1,nil,"3,57 % inkl. 19% MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Schöne Eigentumswohnung in Weiskirchen-Thailen!,125.000 €,"66709 Weiskirchen, Merzig-Wadern (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,77 m²,1.623 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Neuer Preis !!!! Attraktive Penthouse-Wohnung mit 90 m² Dachterrasse in Mitten von Homburg!,215.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,140 m²,1.536 €/m²,Penthouse,nil,01.09.2023,3,1,1 Garage,"3,57 inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"SB-City, Nähe Fußgängerzone + HBF",349.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,100 m²,3.490 €/m²,Erdgeschosswohnung,nil,nach Absprache,2,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Haus ähnliche Eigentumswohnung. Sanierungsobjekt!!!,Auf Anfrage,"66333 Völklingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,100 m²,nil,nil,nil,sofort,3,2,nil,"3,57 % incl. MwSt.",{'is24qa-keller-label': ''}
Traumhafte Gartenwohnung im Premium Lage SB Rotenbühl!,650.000 €,"St. Johann, 66123 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",150 m²,4.333 €/m²,Terrassenwohnung,nil,nil,2,1,nil,"3,57 inkl. MwSt.",{}
Gemütliche 2 ZKB Wohnung auf dem Rastpfuhl,110.000 €,"Eifelstraße 21,
Malstatt, 66113 Saarbrücken",2,"45,41 m²",2.422 €/m²,Dachgeschoss,nil,vermietet,1,1,1 Tiefgaragen-Stellplatz,"3,57% (vom Kaufpreis inkl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Schöne Eigentumswohnung mit 110 qm Wohnfläche in Ottweiler OT Fürth,115.000 €,"66564 Ottweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,110 m²,1.045 €/m²,nil,nil,nach Vereinbarung,1,2,nil,"3,57% vom Kaufpreis",{'is24qa-vermietet-label': ''}
Kurzfristig beziehbare 4 ZKB Dachgeschoss ETW mit Balkon und großem Garten in Ottweiler,159.000 €,"66564 Ottweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,77 m²,2.065 €/m²,Dachgeschoss,nil,sofort,2,1,nil,"3,57 % vom Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Schicke Eigentumswohnung wartet auf Sie - Dirmingen,159.000 €,"66571 Eppelborn, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,77 m²,2.065 €/m²,Etagenwohnung,nil,sofort,nil,nil,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Sehr schöne komplett renovierte Dachgeschoss ETW mit tollem Ausblick vom Balkon,169.000 €,"66564 Ottweiler, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,77 m²,2.195 €/m²,Dachgeschoss,nil,sofort,2,1,nil,"3,57 % v. Kaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Schöne 2-Zimmer Wohnung im Berliner Wohnpark,125.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,59 m²,2.119 €/m²,Etagenwohnung,nil,nil,1,1,1 Außenstellplatz,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Große Eigentumswohnung mit herrlicher Dachterrasse,149.000 €,"66773 Schwalbach, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,151 m²,987 €/m²,Etagenwohnung,nil,ab sofort,4,2,1 Außenstellplatz,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Neubau 2ZKB Wohnung mit Balkon in Bexbach,216.300 €,"Robert-Koch-Straße 2a,
66450 Bexbach, Saarpfalz-Kreis",2,56 m²,3.863 €/m²,nil,nil,nil,1,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Neubau Wohnung mit Galerie und Balkon in Bexbach,263.000 €,"Robert-Koch-Straße 2a,
66450 Bexbach, Saarpfalz-Kreis",3,70 m²,3.757 €/m²,Maisonette,nil,nil,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sehr schöne möbliert Etagenwohnung in Mercure Hotel zu verkaufen,290.000 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,65 m²,4.462 €/m²,Etagenwohnung,nil,ab sofort,1,1,nil,3 % inkl. MwSt.,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
Liebevoll renovierte Eigentumswohnung mit tollem Ausblick ins Grüne,199.000 €,"66802 Überherrn, Saarlouis (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,111 m²,1.793 €/m²,Etagenwohnung,nil,sofort,3,1,1 Außenstellplatz,"3,57% inklusive gesetzlicher MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Neuwertige Penthousewohnung in bester Lage Saarbrücken, Rotenbühl",935.000 €,"St. Johann, 66123 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,190 m²,4.921 €/m²,nil,nil,August 2024,nil,nil,3 Stellplätze,"3,57 %",{}
Neubau Wohnung mit Galerie und Balkon in Bexbach,258.400 €,"Robert-Koch-Straße 2a,
66450 Bexbach, Saarpfalz-Kreis",3,68 m²,3.800 €/m²,Maisonette,nil,nil,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
