title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Schöne 4 Zi- Eigentumswohnung mit Terrasse, sep. Küche, Wannenbad u. Laminat in der südl. Innenstadt",230.000 €,"Gräfestraße 15,
Südliche Innenstadt, 06110 Halle (Saale)",4,106 m²,2.170 €/m²,Hochparterre,nil,nil,nil,nil,nil,"3,57 % vom Kaufpreis inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
SONDERAKTION: Maisonettewohnung in ruhiger Lage mit Garten,155.000 €,"06886 Lutherstadt Wittenberg, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,87 m²,1.782 €/m²,nil,nil,nil,nil,1,1 Außenstellplatz,3.57%,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': ''}"
Attraktives Angebot: Vermietete 3-Zi.-ETW mit Balkon und Stellplatz in Magdeburg-Lemsdorf,150.000 €,"Lemsdorf, 39118 Magdeburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"78,1 m²",1.921 €/m²,nil,nil,nach Absprache,1,1,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Jacuzzi auf der eigenen Terrasse? Hier entlang!,173.000 €,"06420 Edlau, Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,56 m²,3.089 €/m²,nil,nil,nil,nil,nil,1 Außenstellplatz,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
MD-Stadtfeld-Ost - 2-R.-Wohnung mit Balkon und Aufzug,142.000 €,"Tismarstraße 8,
Stadtfeld Ost, 39108 Magdeburg",2,71 m²,2.000 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57 %","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Erstbezug: Raumwunder mit großzügigen Balkon,216.000 €,"06420 Edlau, Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,97 m²,2.227 €/m²,nil,nil,nil,nil,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gepflegte 3-Zi.-DG-Whg. mit Balkon zwischen Leipzig und Halle (S.) zum sofortigen Bezug!,120.000 €,"06184 Kabelsketal, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"71,11 m²",1.688 €/m²,Dachgeschoss,nil,nach Absprache,2,1,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
PROVISIONSFREI: schicke Eigentumswohnung für Kapitalanleger,95.040 €,"Weißenfelser Straße 11,
06231 Bad Dürrenberg, Saalekreis",3,"87,59 m²",1.085 €/m²,Etagenwohnung,nil,nil,1,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
PROVISIONSFREI: charmante Eigentumswohnung für Kapitalanleger,71.280 €,"Weißenfelser Straße 11A,
06231 Bad Dürrenberg, Saalekreis",3,"65,96 m²",1.081 €/m²,Etagenwohnung,nil,nil,1,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Erstbezug: Erdgeschosstraum mit Privatgarten,175.600 €,"06420 Edlau, Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,77 m²,2.281 €/m²,nil,nil,nil,nil,1,1 Außenstellplatz,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
