title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
für Kapitalanleger- vermietete 2 Zi.-DG Wohnung in Bad Blankenburg,55.000 €,"07422 Bad Blankenburg, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,58 m²,948 €/m²,Dachgeschoss,nil,sofort,1,1,nil,Die Provision beträgt vom Käufer und Verkäufer jeweils 2.400 € inkl. MwSt.,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
VERKAUF: schöne 3 Raumwohnung mit Balkon und Stellplatz in Hörschel,86.400 €,"Rennsteigstraße 23,
Neuenhof-Hörschel, 99817 Eisenach",3,"61,71 m²",1.400 €/m²,nil,nil,sofort zum Kauf,2,1,1 Außenstellplatz,3%,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
2-Zimmer-Maisonette-Wohnung,150.600 €,"Frienstedt, 99092 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"71,72 m²",2.100 €/m²,Maisonette,nil,nil,1,1,1 Außenstellplatz,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Perfekte Größe - Perfekte Lage ! Schöne 2-Raum-ETW am Rande der Altstadt,99.500 €,"99947 Bad Langensalza, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"72,19 m²",1.378 €/m²,Erdgeschosswohnung,nil,nach Vereinbarung,nil,1,nil,Nein,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Romantische 2-Raum-Wohnung mit großem Südwest-Balkon am Rand von Weimar,97.500 €,"Zum Rödel 33,
Gaberndorf, 99428 Weimar",2,51 m²,1.912 €/m²,nil,nil,nil,1,1,1 Außenstellplatz,"3,57 % vom Kaufpreis incl. Mwst.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Nördlicher Stadtrand von Erfurt-Nöda, 2,5 Raum DG-WHG ür Eigennutzer und Kapitalanleger",117.900 €,"99195 Nöda, Sömmerda (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",59 m²,1.998 €/m²,Dachgeschoss,8 m²,01.04.2024,1,1,1 Tiefgaragen-Stellplatz,"3,25% + MWSt. =3,87%","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
2-Zimmer-Dachgeschoss-Wohnung,115.000 €,"Frienstedt, 99092 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"66,99 m²",1.717 €/m²,Dachgeschoss,nil,nil,1,1,1 Außenstellplatz,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Große 3-Raum-Wohnung mit zusätzlicher 42 m² ELW für 2 Generationen ""unter einem Dach""",199.500 €,"99947 Bad Langensalza, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"155,61 m²",1.282 €/m²,Etagenwohnung,nil,nil,3,2,1 Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
VERKAUF: schöne 1 Raumwohnung mit Stellplatz in Hörschel,44.000 €,"Rennsteigstraße 25,
Neuenhof-Hörschel, 99817 Eisenach",1,"31,37 m²",1.403 €/m²,nil,nil,sofort zum Kauf,nil,1,1 Außenstellplatz,3%,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Gepflegte Etagenwohnung mit 4 Zimmern und ca. 69 Quadratmetern Wohnfläche in idyllischer Gebirgslage,65.000 €,"96528 Effelder-Rauenstein, Sonneberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,69 m²,942 €/m²,Etagenwohnung,0 m²,nil,3,1,2 Garagen,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
