title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
NATURNÄHE UND STADTNAH WOHNEN. BEZUGSFREIE DREI-ZIMMER WOHNUNG,179.000 €,"Nördliche Neustadt, 06122 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,59 m²,3.034 €/m²,nil,nil,nil,nil,1,1 Garage,5950.- EUR,"{'is24qa-personenaufzug-label': '', 'is24qa-keller-label': ''}"
Solide Kapitalanlage,74.500 €,"Rothenseer Straße 60,
Neue Neustadt, 39124 Magdeburg",2,"46,15 m²",1.614 €/m²,Erdgeschosswohnung,"46,15 m²",nil,1,1,1 Duplex-Stellplatz,"Provisionspflichtiges Angebot für den Käufer in Höhe von 3,57 % des Kaufpreises","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': ''}"
Schöne und leerstehende 3 Zimmerwohnung mit Balkon im Erholungsort,60.000 €,"06647 Bad Bibra, Burgenlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,58 m²,1.034 €/m²,Etagenwohnung,20 m²,nil,1,1,1 Carport,"5,95%","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Hell und großzügig geschnittene Whg in Kalbe/Milde in gepflegter Anlage,53.000 €,"Schulstraße 48,
39624 Kalbe (Milde), Altmarkkreis Salzwedel",3,"68,32 m²",776 €/m²,nil,nil,nil,2,1,nil,"Käufer-Provision 3,57 % des Kaufpreises.",{'is24qa-keller-label': ''}
Modernes Wohnen im Stadtzentrum von Halberstadt!!,159.000 €,"Martiniplan 2,
38820 Halberstadt, Harz (Kreis)",4,112 m²,1.420 €/m²,nil,nil,nil,2,1,nil,"3,57 % inkl. 19% MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Wohnung zum Kauf!,55.000 €,"39340 Haldensleben, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,44 m²,1.250 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
Kapitalanlage auf ZWEI Ebenen - Maisonette-Wohnung im Süden von Magdeburg,86.400 €,"Braunschweiger Straße 100,
Sudenburg, 39112 Magdeburg",2,"51,45 m²",1.679 €/m²,Maisonette,"51,45 m²",nil,1,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Modern und Offen - großzügiges Loft mit Südterrasse,379.000 €,"Braunschweiger Straße 44,
Sudenburg, 39116 Magdeburg",2,"139,37 m²",2.719 €/m²,Terrassenwohnung,nil,sofort,1,1,1 Garage,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Terrassenwohnung! Lebensfreude ohne Hindernisse - barrierearme ETW in Cracau,399.000 €,"Cracau, 39114 Magdeburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,155 m²,2.574 €/m²,Erdgeschosswohnung,"329,43 m²",nil,3,2,nil,"2,38",{}
"Toll angebunden und in schöner Seenähe: Gepflegte, große Wohnung mit Balkon",139.000 €,"06773 Gräfenhainichen, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"95,03 m²",1.463 €/m²,nil,nil,nach Absprache,2,1,2 Außenstellplätze,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
VERMIETETER ALTSTADTTRAUM MIT TERRASSE,120.000 €,"06886 Lutherstadt Wittenberg, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,57 m²,2.105 €/m²,Erdgeschosswohnung,6 m²,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Eigentumswohnung in Barleben bei Magdeburg !,79.900 €,"Breiteweg 110a,
39179 Barleben, Börde (Kreis)",2,"48,13 m²",1.660 €/m²,nil,nil,nil,1,1,nil,"7,14 % inkl.ges.Mwst","{'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
"Für Liebhaber der Fachwerkstadt Quedlinburg! Schöne ETW, mitten im Zentrum, inkl. Garagenstellplatz!",109.000 €,"Pölle 29,
06484 Quedlinburg, Harz (Kreis)",3,109 m²,1.000 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,1 Stellplatz,"3.891,30 € inkl. MwSt.",{}
Wohnung zum Kauf!,55.000 €,"39340 Haldensleben, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,44 m²,1.250 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
KAPITALANLAGE IN BELIEBTER LAGE,95.000 €,"Gesundbrunnen, 06110 Halle (Saale)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,39 m²,2.436 €/m²,Etagenwohnung,nil,nil,nil,nil,1 Tiefgaragen-Stellplatz,3.57% inkl. MwSt.,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Paket mit 2 Wohnungen - für Kapitalanleger und Eigennutzer bestens geeignet !,82.700 €,"06246 Bad Lauchstädt, Saalekreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,91 m²,909 €/m²,Etagenwohnung,nil,nil,2,2,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Junge Familien aufgepasst!,480.966 €,"Abendstraße 18,
Neue Neustadt, 39124 Magdeburg",4,"126,57 m²",3.800 €/m²,Etagenwohnung,nil,01.01.2024,nil,nil,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gepflegte 3-Zi.-ETW in zentraler Lage von Bad Schmiedeberg,75.000 €,"06905 Bad Schmiedeberg, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"76,58 m²",979 €/m²,nil,nil,ab sofort,1,1,nil,"2975,00 €","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
3-Zi.-Wohnung mit Terrasse und Garage in bevorzugter Wohnlage zu verkaufen!,128.000 €,"39221 Bördeland, Salzlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"82,4 m²",1.553 €/m²,Terrassenwohnung,nil,nil,2,1,2 Stellplätze,"3,57% inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Heiter mit Aussicht!,439.516 €,"Abendstraße 18,
Neue Neustadt, 39124 Magdeburg",4,"114,16 m²",3.850 €/m²,Etagenwohnung,nil,01.01.2024,nil,nil,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
