title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Ihre Chance auf eine lukrative Kapitalanlage,132.000 €,"39340 Haldensleben, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"77,44 m²",1.705 €/m²,Etagenwohnung,nil,nach Kauf,1,1,Außenstellplatz,Provision inkl. Ust,"{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': ''}"
Interessante Dachgeschosswohnung mit Fußbodenheizung und Balkon,84.000 €,"39343 Groß Santersleben, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"64,57 m²",1.301 €/m²,Etagenwohnung,nil,nach Vereinbarung,2,1,1 Außenstellplatz,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Traumwohnung im Stadtzentrum mit Balkon ,hochwertig saniert",205.450 €,"Bahnhofstraße 19,
06217 Merseburg, Saalekreis",3,"94,01 m²",2.185 €/m²,Sonstige,nil,sofort,2,1,1 Stellplatz,"3,57 %","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Moderne ETW mit Grün und Garage in Wittenberg/Teuchel,269.310 €,"06886 Lutherstadt Wittenberg, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"87,9 m²",3.064 €/m²,Etagenwohnung,"1,9 m²",nil,2,1,1 Garage,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Hausboot zu verkaufen - Wohnen auf dem Wasser,230.000 €,"Brandtstr. 18a,
Cracau, 39114 Magdeburg",4,98 m²,2.347 €/m²,nil,nil,nil,1,1,nil,"3,57% vom Kaufpreis (inkl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
"Stadtzentrum von Halle (Saale): Gepflegte 3-Zimmer-Wohnung mit Balkon, Fahrstuhl u. TG-Duplex-Parker",265.000 €,"Anhalter Straße 10,
Nördliche Innenstadt, 06108 Halle (Saale)",3,88 m²,3.011 €/m²,Etagenwohnung,nil,sofort,2,1,1 Duplex-Stellplatz,3.57 Prozent,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
2x 2 Raum Wohnungen als Kapitalanlage - Paketkauf oder Einzelerwerb,132.000 €,"An der Masche 14a,
39340 Haldensleben, Börde (Kreis)",2,"77,44 m²",1.705 €/m²,Etagenwohnung,10 m²,nil,1,1,Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"""Attraktive Investitionsmöglichkeiten in Irxleben: Profitieren Sie jetzt!""",99.000 €,"39167 Irxleben, Börde (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"61,05 m²",1.622 €/m²,Dachgeschoss,nil,nil,nil,nil,nil,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Gepflegte 2-Zi-Wohnung mit Balkon, Fahrstuhl u. TG-Duplex-Parker im Stadtzentrum von Halle (Saale):",203.000 €,"Anhalter Straße 10,
Nördliche Innenstadt, 06108 Halle (Saale)",2,"67,53 m²",3.006 €/m²,Etagenwohnung,nil,sofort,1,1,1 Duplex-Stellplatz,3.57 Prozent,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
Moderne ETW mit Grün und Garage in Wittenberg/Teuchel,258.040 €,"06886 Lutherstadt Wittenberg, Wittenberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"83,8 m²",3.079 €/m²,Erdgeschosswohnung,"1,9 m²",nil,2,1,1 Garage,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
