title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Großzügige 2 ZKB - Studiowohnung, NB-Erstbezug, in kernsaniertem Villenanwesen",217.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,70 m²,3.100 €/m²,Dachgeschoss,nil,nach Absprache,1,1,nil,"2,38 % (incl. 19 % MWST) des Kaufpreises",{'is24qa-balkon-terrasse-label': ''}
Offen für Angebote: 1.0-Zimmer Wohnung in Nohfelden,nil,"66625 Nohfelden, Sankt Wendel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,58 m²,1.638 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,nil,{}
Gepflegte Etagenwohnung mit Balkon in Neunkirchen zu verkaufen,89.000 €,"Im Altseiterstal 4,
66538 Neunkirchen, Neunkirchen (Kreis)",3,75 m²,1.187 €/m²,Etagenwohnung,nil,nach Absprache,2,1,nil,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Moderne 4-ZKB-Eigentumswohnung im Penthouse-Stil,399.000 €,"Malstatt, 66115 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,2.956 €/m²,nil,nil,sofort,nil,nil,2 Außenstellplätze,"3,57 % inkl. gesetzl. MwSt.",{}
WOHNGLÜCK - lichtdurchflutete Eigentumswohnung mit zwei Balkonen und Garage in Kohlhof!,150.000 €,"66539 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,101 m²,1.485 €/m²,nil,nil,sofort,2,1,1 Garage,"3,57% Käuferprovision inkl. 19% MwSt. fällig bei Kaufvertragsabschluss","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Gepflegte 4-Zimmer-Wohnung mit Balkon in Völklingen-Lauterbach,110.000 €,"66333 Völklingen, Stadtverband Saarbrücken (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,1.100 €/m²,Erdgeschosswohnung,nil,nach Vereinbarung,nil,1,nil,"3,57 inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Angebot: zwei moderne Eigentumswohnungen zu verkaufen!,345.000 €,"66538 Neunkirchen, Neunkirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,170 m²,2.029 €/m²,Etagenwohnung,nil,01.06.2023,2,1,nil,"3,57",{'is24qa-keller-label': ''}
Mit dieser Pflegeimmobilie erhalten Sie 540 EUR pro Monat Mieteinnahmen.,227.855 €,"St. Johann, 66111 Saarbrücken
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,61 m²,3.735 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Großzügige 3 ZKB - Studiowohnung, NB-Erstbezug, in kernsaniertem Villenanwesen",295.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,95 m²,3.105 €/m²,Dachgeschoss,nil,nach Absprache,2,1,nil,"2,38 % (incl. 19 % MWST) des Kaufpreises","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': ''}"
"Eigentumswohnung 2 ZKB Homburg Berliner Wohnpark, Südbalkon",119.000 €,"66424 Homburg, Saarpfalz-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,58 m²,2.052 €/m²,Etagenwohnung,58 m²,nil,1,1,1 Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
